"WMS_52_IRR_000","WMS_52_IRR_000","WMS_52_IRR_000","WMS_52_IRR_001","WMS_52_IRR_001","WMS_52_IRR_001","WMS_52_IRR_002","WMS_52_IRR_002","WMS_52_IRR_002","WMS_52_IRR_003","WMS_52_IRR_003","WMS_52_IRR_003","WMS_52_PANEL_000","WMS_52_PANEL_000","WMS_52_PANEL_000","WMS_52_PANEL_001","WMS_52_PANEL_001","WMS_52_PANEL_001","WMS_52_PANEL_002","WMS_52_PANEL_002","WMS_52_PANEL_002","WMS_52_PANEL_003","WMS_52_PANEL_003","WMS_52_PANEL_003","WMS_52_WATER_000","WMS_52_WATER_000","WMS_52_WATER_000","WMS_52_WATER_001","WMS_52_WATER_001","WMS_52_WATER_001","WMS_52_WATER_002","WMS_52_WATER_002","WMS_52_WATER_002","WMS_52_WATER_003","WMS_52_WATER_003","WMS_52_WATER_003"
440.83,925338.32,702352.85,440.83,925338.32,789954.28,440.83,925338.32,796376.68,440.83,925338.32,834140.35,440.83,244666.82,114015.9,440.83,244666.82,51851.73,440.83,244666.82,17037.23,440.83,244666.82,50544.58,440.83,102096,1681,440.83,102096,1609,440.83,102096,1654,440.83,102096,63080
442.51,948734.49,719570.36,442.51,948734.49,809064.2,442.51,948734.49,816053.95,442.51,948734.49,854497.61,442.51,252315.63,117496.24,442.51,252315.63,53468.01,442.51,252315.63,17562.45,442.51,252315.63,51483.06,442.51,108064,1794,442.51,108064,1721,442.51,108064,1759,442.51,108064,66224
444.19,960927.65,728030.6,444.19,960927.65,819807.32,444.19,960927.65,826596.61,444.19,960927.65,865392.58,444.19,255902.81,118949.11,444.19,255902.81,54211.79,444.19,255902.81,17776.11,444.19,255902.81,51527.1,444.19,112816,1891,444.19,112816,1820,444.19,112816,1859,444.19,112816,68604
445.86,980223.2,742873.56,445.86,980223.2,835821.67,445.86,980223.2,842935.04,445.86,980223.2,882651.39,445.86,259205.42,120323.14,445.86,259205.42,54914.02,445.86,259205.42,17981.02,445.86,259205.42,51530.53,445.86,117552,1988,445.86,117552,1913,445.86,117552,1950,445.86,117552,70812
447.54,998647.39,755936.68,447.54,998647.39,851283.18,447.54,998647.39,858929.44,447.54,998647.39,899709.47,447.54,266319.11,123302.89,447.54,266319.11,56395.53,447.54,266319.11,18435.74,447.54,266319.11,52278.88,447.54,122992,2102,447.54,122992,2023,447.54,122992,2059,447.54,122992,73392
449.21,1009994.78,763637.95,449.21,1009994.78,860429.11,449.21,1009994.78,867708.36,449.21,1009994.78,908995.3,449.21,270018.63,124757.44,449.21,270018.63,57145.24,449.21,270018.63,18643.36,449.21,270018.63,52349.09,449.21,126688,2182,449.21,126688,2103,449.21,126688,2138,449.21,126688,74972
450.89,1008500.15,762585.09,450.89,1008500.15,859573.62,450.89,1008500.15,866573.96,450.89,1008500.15,908237.26,450.89,271258.67,125084.66,450.89,271258.67,57383.83,450.89,271258.67,18664.87,450.89,271258.67,51919.38,450.89,128240,2225,450.89,128240,2154,450.89,128240,2185,450.89,128240,75272
452.56,1001518.04,756239.11,452.56,1001518.04,852502.08,452.56,1001518.04,860505.2,452.56,1001518.04,901535.32,452.56,268084.57,123524.71,452.56,268084.57,56738.08,452.56,268084.57,18393.33,452.56,268084.57,50605.19,452.56,127040,2230,452.56,127040,2159,452.56,127040,2186,452.56,127040,73900
454.23,1010353.05,762153.01,454.23,1010353.05,859532.39,454.23,1010353.05,867358.52,454.23,1010353.05,908948.8,454.23,270986.18,124710.54,454.23,270986.18,57305.4,454.23,270986.18,18545.84,454.23,270986.18,50356.49,454.23,128320,2279,454.23,128320,2203,454.23,128320,2228,454.23,128320,73868
455.9,1032914.23,778917.09,455.9,1032914.23,878789.75,455.9,1032914.23,886860.27,455.9,1032914.23,929118.4,455.9,275572.68,126662.15,455.9,275572.68,58224.19,455.9,275572.68,18820.08,455.9,275572.68,50485.62,455.9,130576,2334,455.9,130576,2260,455.9,130576,2284,455.9,130576,74440
457.57,1036856.76,781454.13,457.57,1036856.76,881834.6,457.57,1036856.76,889179.51,457.57,1036856.76,932358.69,457.57,277798.16,127558.06,457.57,277798.16,58661.4,457.57,277798.16,18923.55,457.57,277798.16,50173.36,457.57,132128,2384,457.57,132128,2314,457.57,132128,2337,457.57,132128,74652
459.24,1043002.97,785517.44,459.24,1043002.97,886711.67,459.24,1043002.97,894833.55,459.24,1043002.97,938077.07,459.24,279102.42,128259.02,459.24,279102.42,59003.08,459.24,279102.42,18981.83,459.24,279102.42,49705.29,459.24,134080,2447,459.24,134080,2374,459.24,134080,2393,459.24,134080,75084
460.91,1055818.42,794863.61,460.91,1055818.42,897018.66,460.91,1055818.42,905126.2,460.91,1055818.42,949015.04,460.91,282064.87,129608.21,460.91,282064.87,59596.82,460.91,282064.87,19131.42,460.91,282064.87,49528.01,460.91,137632,2537,460.91,137632,2459,460.91,137632,2476,460.91,137632,76336
462.58,1057624.19,795210.15,462.58,1057624.19,897838.48,462.58,1057624.19,906443.96,462.58,1057624.19,950958.73,462.58,282838.59,129996.29,462.58,282838.59,59817.63,462.58,282838.59,19168.26,462.58,282838.59,49017.5,462.58,140272,2611,462.58,140272,2539,462.58,140272,2553,462.58,140272,77164
464.24,1051138.04,790166.56,464.24,1051138.04,893042.57,464.24,1051138.04,901019.87,464.24,1051138.04,944946.79,464.24,281061.9,129137.27,464.24,281061.9,59397.55,464.24,281061.9,19025.52,464.24,281061.9,48000.54,464.24,142544,2692,464.24,142544,2617,464.24,142544,2626,464.24,142544,77748
465.91,1053997.92,791404.63,465.91,1053997.92,894609.43,465.91,1053997.92,902463.06,465.91,1053997.92,946966.99,465.91,281100.76,129228.62,465.91,281100.76,59419.78,465.91,281100.76,19022.88,465.91,281100.76,47330.5,465.91,146544,2798,465.91,146544,2725,465.91,146544,2733,465.91,146544,79148
467.57,1062281.88,796930.83,467.57,1062281.88,901081.85,467.57,1062281.88,909761.1,467.57,1062281.88,953547.44,467.57,282815.18,130028.67,467.57,282815.18,59783.3,467.57,282815.18,19151.69,467.57,282815.18,46944.33,467.57,152048,2944,467.57,152048,2870,467.57,152048,2873,467.57,152048,81328
469.24,1067314.35,800722.18,469.24,1067314.35,905316.34,469.24,1067314.35,913638.48,469.24,1067314.35,958937.4,469.24,284198.52,130606.92,469.24,284198.52,60085.74,469.24,284198.52,19264.25,469.24,284198.52,46549.44,469.24,158016,3095,469.24,158016,3025,469.24,158016,3022,469.24,158016,83640
470.9,1076248.64,807049.04,470.9,1076248.64,912786.39,470.9,1076248.64,921216.06,470.9,1076248.64,966937.84,470.9,287291.37,132006.71,470.9,287291.37,60726.87,470.9,287291.37,19505.02,470.9,287291.37,46402.43,470.9,164384,3262,470.9,164384,3189,470.9,164384,3185,470.9,164384,85996
472.56,1083128.08,812144.64,472.56,1083128.08,918496.91,472.56,1083128.08,927180.55,472.56,1083128.08,972747.31,472.56,289497.42,133054.29,472.56,289497.42,61237.63,472.56,289497.42,19710.63,472.56,289497.42,46165.39,472.56,170160,3418,472.56,170160,3348,472.56,170160,3336,472.56,170160,88016
474.22,1084051.25,811502.83,474.22,1084051.25,918732.11,474.22,1084051.25,927770.26,474.22,1084051.25,973926.24,474.22,290194.48,133257.63,474.22,290194.48,61357.37,474.22,290194.48,19831.35,474.22,290194.48,45664.25,474.22,173872,3544,474.22,173872,3469,474.22,173872,3454,474.22,173872,89052
475.88,1080157.94,808542.31,475.88,1080157.94,915461.27,475.88,1080157.94,923924.97,475.88,1080157.94,969698.04,475.88,290156.8,133132.34,475.88,290156.8,61339.07,475.88,290156.8,19910.57,475.88,290156.8,45037.1,475.88,176128,3626,475.88,176128,3560,475.88,176128,3538,475.88,176128,89404
477.54,1086494.2,813063.27,477.54,1086494.2,920559.41,477.54,1086494.2,929165.98,477.54,1086494.2,975899.69,477.54,292460.29,134060.94,477.54,292460.29,61838.87,477.54,292460.29,20142.42,477.54,292460.29,44824.72,477.54,178320,3712,477.54,178320,3650,477.54,178320,3621,477.54,178320,89912
479.2,1080271.42,807716.76,479.2,1080271.42,914974.07,479.2,1080271.42,923623.85,479.2,1080271.42,969986.69,479.2,292665.2,134141.94,479.2,292665.2,61919.83,479.2,292665.2,20234.43,479.2,292665.2,44413.22,479.2,177296,3733,479.2,177296,3675,479.2,177296,3641,479.2,177296,89156
480.86,1060304.32,792397.31,480.86,1060304.32,897997.62,480.86,1060304.32,906073.45,480.86,1060304.32,952421.72,480.86,289349.68,132570.44,480.86,289349.68,61190.71,480.86,289349.68,20059.25,480.86,289349.68,43408.12,480.86,172912,3678,480.86,172912,3621,480.86,172912,3584,480.86,172912,86624
482.52,1028412.84,768033.72,482.52,1028412.84,870277.76,482.52,1028412.84,878656.96,482.52,1028412.84,923405.45,482.52,281734.85,128990.8,482.52,281734.85,59591.09,482.52,281734.85,19569.57,482.52,281734.85,41773.26,482.52,165200,3543,482.52,165200,3498,482.52,165200,3457,482.52,165200,82392
484.17,1000958.7,747334.03,484.17,1000958.7,847566.21,484.17,1000958.7,855108.61,484.17,1000958.7,899181.69,484.17,272032.68,124478.35,484.17,272032.68,57536.76,484.17,272032.68,18926.02,484.17,272032.68,39793.71,484.17,156432,3397,484.17,156432,3350,484.17,156432,3309,484.17,156432,77728
485.83,995552.32,742741.47,485.83,995552.32,841964.42,485.83,995552.32,849994.56,485.83,995552.32,893191.15,485.83,266207.26,121725.92,485.83,266207.26,56265.12,485.83,266207.26,18532.24,485.83,266207.26,38308.36,485.83,150480,3296,485.83,150480,3256,485.83,150480,3215,485.83,150480,74332
487.49,1039708.32,775340.84,487.49,1039708.32,879292.98,487.49,1039708.32,887519.41,487.49,1039708.32,932764.76,487.49,277343.04,126584.02,487.49,277343.04,58587.26,487.49,277343.04,19295.27,487.49,277343.04,39247.86,487.49,154480,3411,487.49,154480,3368,487.49,154480,3322,487.49,154480,75564
489.14,1066967.48,795067.1,489.14,1066967.48,901895.16,489.14,1066967.48,910523.94,489.14,1066967.48,957044.32,489.14,285444.87,130232.38,489.14,285444.87,60299.13,489.14,285444.87,19859.67,489.14,285444.87,39887.88,489.14,157904,3520,489.14,157904,3482,489.14,157904,3427,489.14,157904,76732
490.79,1074459.49,800413.11,490.79,1074459.49,908390.55,490.79,1074459.49,916875.83,490.79,1074459.49,963684.7,490.79,287715.71,131218.8,490.79,287715.71,60805.58,490.79,287715.71,20000.63,490.79,287715.71,39714.01,490.79,159760,3588,490.79,159760,3550,490.79,159760,3497,490.79,159760,77196
492.45,1091812.35,812957.95,492.45,1091812.35,922166.74,492.45,1091812.35,931351.67,492.45,1091812.35,978745.89,492.45,290570.94,132436.03,492.45,290570.94,61366.33,492.45,290570.94,20187.24,492.45,290570.94,39554.82,492.45,163632,3714,492.45,163632,3677,492.45,163632,3619,492.45,163632,78440
494.1,1101475.49,819779.91,494.1,1101475.49,930430,494.1,1101475.49,939852.76,494.1,1101475.49,987863.96,494.1,294868.02,134411.22,494.1,294868.02,62342.75,494.1,294868.02,20461.85,494.1,294868.02,39641.5,494.1,169408,3887,494.1,169408,3850,494.1,169408,3782,494.1,169408,80628
495.75,1097846.39,816564.11,495.75,1097846.39,927351.15,495.75,1097846.39,936590.67,495.75,1097846.39,984531.56,495.75,294391.17,134123.01,495.75,294391.17,62229.59,495.75,294391.17,20403.66,495.75,294391.17,39105.82,495.75,174112,4036,495.75,174112,4001,495.75,174112,3930,495.75,174112,82252
497.4,1078960.2,802210.91,497.4,1078960.2,910485.81,497.4,1078960.2,920084.05,497.4,1078960.2,966728.14,497.4,289984.06,132102.37,497.4,289984.06,61292.44,497.4,289984.06,20073.54,497.4,289984.06,38075.52,497.4,177456,4163,497.4,177456,4132,497.4,177456,4054,497.4,177456,83228
499.05,1067272.62,793334.17,499.05,1067272.62,901010.81,499.05,1067272.62,909774.24,499.05,1067272.62,956674.84,499.05,286262.86,130386.26,499.05,286262.86,60550.25,499.05,286262.86,19793.83,499.05,286262.86,37105.57,499.05,181392,4308,499.05,181392,4282,499.05,181392,4194,499.05,181392,84376
500.7,1062459.15,789706.81,500.7,1062459.15,896789.68,500.7,1062459.15,905784.95,500.7,1062459.15,952091.06,500.7,283415.46,129090.41,500.7,283415.46,59952.87,500.7,283415.46,19575.4,500.7,283415.46,36254.17,500.7,186592,4484,500.7,186592,4458,500.7,186592,4372,500.7,186592,85924
502.35,1075234.7,798827.86,502.35,1075234.7,907243.45,502.35,1075234.7,916542.7,502.35,1075234.7,963492.55,502.35,286851.33,130622.65,502.35,286851.33,60679.71,502.35,286851.33,19779.11,502.35,286851.33,36190.45,502.35,195216,4748,502.35,195216,4726,502.35,195216,4625,502.35,195216,88872
503.99,1079836.54,801920.67,503.99,1079836.54,911146.53,503.99,1079836.54,920260.94,503.99,1079836.54,967670.55,503.99,289329.45,131680.63,503.99,289329.45,61246.02,503.99,289329.45,19930.01,503.99,289329.45,36069.36,503.99,202879.99,4992,503.99,202879.99,4975,503.99,202879.99,4864,503.99,202879.99,91504
505.64,1080314.26,801996.01,505.64,1080314.26,911140.42,505.64,1080314.26,920475.14,505.64,1080314.26,968154.01,505.64,290609.02,132300.49,505.64,290609.02,61558.65,505.64,290609.02,19997.81,505.64,290609.02,35883.99,505.64,208655.99,5190,505.64,208655.99,5178,505.64,208655.99,5060,505.64,208655.99,93532
507.29,1071167.52,794755.42,507.29,1071167.52,903144.01,507.29,1071167.52,912753.43,507.29,1071167.52,959811.32,507.29,288275.18,131240.73,507.29,288275.18,61099.48,507.29,288275.18,19814.38,507.29,288275.18,35238.24,507.29,210287.99,5292,507.29,210287.99,5281,507.29,210287.99,5157,507.29,210287.99,93688
508.93,1067200.8,791663.37,508.93,1067200.8,900144.87,508.93,1067200.8,908952.01,508.93,1067200.8,956272.87,508.93,288565.54,131350.64,508.93,288565.54,61183.2,508.93,288565.54,19806.37,508.93,288565.54,34890.01,508.93,212479.99,5405,508.93,212479.99,5401,508.93,212479.99,5259,508.93,212479.99,94160
510.58,1055665.53,782253.74,510.58,1055665.53,889775.23,510.58,1055665.53,898781.9,510.58,1055665.53,945909.83,510.58,286320.54,130324.83,510.58,286320.54,60770.37,510.58,286320.54,19622.62,510.58,286320.54,34282.32,510.58,211343.99,5433,510.58,211343.99,5433,510.58,211343.99,5296,510.58,211343.99,93036
512.22,1030254.83,763419.67,512.22,1030254.83,868496.11,512.22,1030254.83,877275.9,512.22,1030254.83,923071.24,512.22,281228.08,127994.59,512.22,281228.08,59724.31,512.22,281228.08,19253.94,512.22,281228.08,33346.42,512.22,206063.99,5357,512.22,206063.99,5361,512.22,206063.99,5218,512.22,206063.99,90240
513.86,996134.49,737724.82,513.86,996134.49,839511.81,513.86,996134.49,848248.58,513.86,996134.49,892855.86,513.86,273271.2,124336.42,513.86,273271.2,58054.38,513.86,273271.2,18683.84,513.86,273271.2,32069.07,513.86,197648,5204,513.86,197648,5212,513.86,197648,5074,513.86,197648,85960
515.51,966173.07,714822.13,515.51,966173.07,813585.21,515.51,966173.07,822182.72,515.51,966173.07,865820.54,515.51,263631.54,119951.01,515.51,263631.54,56017.39,515.51,263631.54,17999.6,515.51,263631.54,30632.26,515.51,187200,4995,515.51,187200,5008,515.51,187200,4869,515.51,187200,81000
517.15,971250.23,719100.85,517.15,971250.23,818030.62,517.15,971250.23,826501.9,517.15,971250.23,870110.56,517.15,260162.34,118264.51,517.15,260162.34,55245.58,517.15,260162.34,17728.66,517.15,260162.34,29805.98,517.15,180720,4893,517.15,180720,4912,517.15,180720,4770,517.15,180720,77768
518.79,1013988.37,749994.5,518.79,1013988.37,853762.61,518.79,1013988.37,862459.94,518.79,1013988.37,907895.98,518.79,271321.98,123295.54,518.79,271321.98,57629,518.79,271321.98,18463.42,518.79,271321.98,30669.32,518.79,185152,5078,518.79,185152,5095,518.79,185152,4951,518.79,185152,78976
520.43,1041904.23,770470.37,520.43,1041904.23,877080.64,520.43,1041904.23,886136.05,520.43,1041904.23,932782.79,520.43,279946.57,127137.84,520.43,279946.57,59488.14,520.43,279946.57,19019.98,520.43,279946.57,31295.27,520.43,187952,5217,520.43,187952,5242,520.43,187952,5094,520.43,187952,79696
522.07,1054847.86,779967.19,522.07,1054847.86,888123.25,522.07,1054847.86,897181.03,522.07,1054847.86,944772.77,522.07,284087.36,128964.75,522.07,284087.36,60346.53,522.07,284087.36,19275.01,522.07,284087.36,31400.69,522.07,188720,5307,522.07,188720,5336,522.07,188720,5178,522.07,188720,79540
523.71,1051703.93,777677.61,523.71,1051703.93,885487.46,523.71,1051703.93,894490.85,523.71,1051703.93,941431.61,523.71,285355.42,129508.57,523.71,285355.42,60656.3,523.71,285355.42,19337.99,523.71,285355.42,31211.07,523.71,188704,5374,523.71,188704,5413,523.71,188704,5248,523.71,188704,79044
525.34,1045753.53,772428.98,525.34,1045753.53,879997.88,525.34,1045753.53,889108.7,525.34,1045753.53,936423.71,525.34,280898.18,127476.34,525.34,280898.18,59698.32,525.34,280898.18,19009.4,525.34,280898.18,30388.83,525.34,186064,5368,525.34,186064,5407,525.34,186064,5239,525.34,186064,77596
526.98,1074418.08,793822.63,526.98,1074418.08,904124.1,526.98,1074418.08,913353.72,526.98,1074418.08,961166.16,526.98,284739.32,129098.77,526.98,284739.32,60486.77,526.98,284739.32,19244.06,526.98,284739.32,30357.79,526.98,190608,5572,526.98,190608,5617,526.98,190608,5441,526.98,190608,79032
528.62,1105062.96,816047.63,528.62,1105062.96,929756.15,528.62,1105062.96,939392.47,528.62,1105062.96,989278.93,528.62,296003.79,134177.6,528.62,296003.79,62903.55,528.62,296003.79,19977.31,528.62,296003.79,31184.58,528.62,201759.99,5968,528.62,201759.99,6015,528.62,201759.99,5828,528.62,201759.99,83036
530.25,1095852.95,809218.59,530.25,1095852.95,921778.53,530.25,1095852.95,931381.15,530.25,1095852.95,980766.01,530.25,295824.36,134137.05,530.25,295824.36,62898.97,530.25,295824.36,19944.23,530.25,295824.36,30864.97,530.25,206735.99,6188,530.25,206735.99,6247,530.25,206735.99,6044,530.25,206735.99,84652
531.89,1089069.77,803823.85,531.89,1089069.77,916000,531.89,1089069.77,925611.09,531.89,1089069.77,974929.31,531.89,291696.44,132154.53,531.89,291696.44,62033.55,531.89,291696.44,19652.72,531.89,291696.44,30112.39,531.89,209711.99,6351,531.89,209711.99,6412,531.89,209711.99,6210,531.89,209711.99,85568
533.52,1099502.98,811220.32,533.52,1099502.98,924328.39,533.52,1099502.98,934128.37,533.52,1099502.98,983604.64,533.52,294765.74,133478.31,533.52,294765.74,62680.97,533.52,294765.74,19840,533.52,294765.74,30047.57,533.52,218015.99,6682,533.52,218015.99,6747,533.52,218015.99,6526,533.52,218015.99,88516
535.16,1096869.45,809036.12,535.16,1096869.45,922585.05,535.16,1096869.45,931893.42,535.16,1096869.45,981868.15,535.16,295977.95,134080.37,535.16,295977.95,63035.65,535.16,295977.95,19919.87,535.16,295977.95,29886.51,535.16,225535.99,6985,535.16,225535.99,7064,535.16,225535.99,6827,535.16,225535.99,91156
536.79,1078838,795264.71,536.79,1078838,906817.67,536.79,1078838,916777.76,536.79,1078838,965293.02,536.79,292541.08,132535.4,536.79,292541.08,62312.33,536.79,292541.08,19672.54,536.79,292541.08,29243.68,536.79,229215.99,7179,536.79,229215.99,7266,536.79,229215.99,7019,536.79,229215.99,92220
538.42,1057092.81,779154.62,538.42,1057092.81,888599.84,538.42,1057092.81,898253.08,538.42,1057092.81,946143.19,538.42,287012.01,130043.84,538.42,287012.01,61185.88,538.42,287012.01,19304.18,538.42,287012.01,28407.88,538.42,230671.99,7304,538.42,230671.99,7391,538.42,230671.99,7137,538.42,230671.99,92260
540.05,1050733.25,774389.48,540.05,1050733.25,882935.54,540.05,1050733.25,892462.52,540.05,1050733.25,940097.4,540.05,283325.27,128278.95,540.05,283325.27,60396.87,540.05,283325.27,19045.37,540.05,283325.27,27693.67,540.05,232287.99,7433,540.05,232287.99,7531,540.05,232287.99,7268,540.05,232287.99,92252
541.68,1060810.7,781707.43,541.68,1060810.7,891456.93,541.68,1060810.7,900976.63,541.68,1060810.7,949120.89,541.68,286085.46,129557.41,541.68,286085.46,61052.82,541.68,286085.46,19224.77,541.68,286085.46,27651.05,541.68,237647.99,7687,541.68,237647.99,7798,541.68,237647.99,7515,541.68,237647.99,93768
543.31,1065450.54,784989.8,543.31,1065450.54,895372.42,543.31,1065450.54,905101.46,543.31,1065450.54,953326.3,543.31,288283.19,130522.49,543.31,288283.19,61574.26,543.31,288283.19,19360.73,543.31,288283.19,27575.23,543.31,241791.99,7905,543.31,241791.99,8020,543.31,241791.99,7730,543.31,241791.99,94788
544.94,1059976.31,780509.53,544.94,1059976.31,890669.56,544.94,1059976.31,900178.48,544.94,1059976.31,948440.78,544.94,288030.71,130433.28,544.94,288030.71,61588.55,544.94,288030.71,19328.58,544.94,288030.71,27295.61,544.94,242511.99,8016,544.94,242511.99,8136,544.94,242511.99,7837,544.94,242511.99,94516
546.57,1053678.29,775714.81,546.57,1053678.29,885250,546.57,1053678.29,894577.23,546.57,1053678.29,942349.4,546.57,285846.7,129394.49,546.57,285846.7,61122.75,546.57,285846.7,19165.88,546.57,285846.7,26833.04,546.57,240463.99,8031,546.57,240463.99,8156,546.57,240463.99,7859,546.57,240463.99,93204
548.2,1053480.14,775480.1,548.2,1053480.14,885370.32,548.2,1053480.14,894743.14,548.2,1053480.14,942388.27,548.2,285870.39,129378.54,548.2,285870.39,61127.09,548.2,285870.39,19143.18,548.2,285870.39,26573.9,548.2,239151.99,8068,548.2,239151.99,8198,548.2,239151.99,7895,548.2,239151.99,92204
549.83,1049954.82,772526.99,549.83,1049954.82,881787.33,549.83,1049954.82,891190.63,549.83,1049954.82,939481.15,549.83,285795.29,129349.14,549.83,285795.29,61161.84,549.83,285795.29,19124.4,549.83,285795.29,26328.99,549.83,236447.99,8063,549.83,236447.99,8203,549.83,236447.99,7893,549.83,236447.99,90648
551.45,1047234.35,770119.46,551.45,1047234.35,879326.99,551.45,1047234.35,888812.59,551.45,1047234.35,936979.7,551.45,284854.79,128961.77,551.45,284854.79,61055.86,551.45,284854.79,19043.84,551.45,284854.79,26003.8,551.45,231839.99,7997,551.45,231839.99,8139,551.45,231839.99,7829,551.45,231839.99,88396
553.08,1049907.71,771937.41,553.08,1049907.71,881317.18,553.08,1049907.71,890798.44,553.08,1049907.71,939209.35,553.08,285534.32,129218.72,553.08,285534.32,61190.2,553.08,285534.32,19067.18,553.08,285534.32,25791.18,553.08,227647.99,7945,553.08,227647.99,8094,553.08,227647.99,7784,553.08,227647.99,86312
554.7,1041965.32,765472.04,554.7,1041965.32,874560.28,554.7,1041965.32,883960.03,554.7,1041965.32,931726.09,554.7,284899.94,129033.17,554.7,284899.94,61107.9,554.7,284899.94,19016.94,554.7,284899.94,25506.3,554.7,222927.99,7875,554.7,222927.99,8021,554.7,222927.99,7712,554.7,222927.99,84020
556.33,1023067.75,751791.89,556.33,1023067.75,858725.27,556.33,1023067.75,867717.84,556.33,1023067.75,915222.07,556.33,280210.93,126854.53,556.33,280210.93,60123.44,556.33,280210.93,18686.44,556.33,280210.93,24849.95,556.33,214655.99,7672,556.33,214655.99,7823,556.33,214655.99,7517,556.33,214655.99,80524
557.95,1014619.58,745303.7,557.95,1014619.58,851321.58,557.95,1014619.58,860658.57,557.95,1014619.58,907409.74,557.95,276272.47,125029.68,557.95,276272.47,59274.5,557.95,276272.47,18407.27,557.95,276272.47,24238.97,557.95,207663.99,7508,557.95,207663.99,7658,557.95,207663.99,7356,557.95,207663.99,77440
559.58,1028921.4,755667.75,559.58,1028921.4,863476.17,559.58,1028921.4,872891.75,559.58,1028921.4,920305.93,559.58,278011.88,125756.75,559.58,278011.88,59630.57,559.58,278011.88,18509.02,559.58,278011.88,24095.93,559.58,205807.99,7523,559.58,205807.99,7682,559.58,205807.99,7375,559.58,205807.99,76288
561.2,1038994,762719.13,561.2,1038994,871495.17,561.2,1038994,881248.44,561.2,1038994,929337.47,561.2,281411.93,127276.59,561.2,281411.93,60362.38,561.2,281411.93,18715.5,561.2,281411.93,24127.27,561.2,206287.99,7615,561.2,206287.99,7779,561.2,206287.99,7470,561.2,206287.99,75980
562.82,1041881.07,765038,562.82,1041881.07,873872.99,562.82,1041881.07,883723.85,562.82,1041881.07,931823.21,562.82,282658.45,127802.08,562.82,282658.45,60647.79,562.82,282658.45,18779.78,562.82,282658.45,23973.99,562.82,206223.99,7687,562.82,206223.99,7858,562.82,206223.99,7541,562.82,206223.99,75512
564.44,1036852.57,760764.36,564.44,1036852.57,869725.19,564.44,1036852.57,879126.53,564.44,1036852.57,927147.75,564.44,281208.66,127167.23,564.44,281208.66,60382.97,564.44,281208.66,18678.97,564.44,281208.66,23605.91,564.44,205711.99,7734,564.44,205711.99,7904,564.44,205711.99,7583,564.44,205711.99,74812
566.06,1040159.28,763519.75,566.06,1040159.28,872354.95,566.06,1040159.28,882261.22,566.06,1040159.28,930320.06,566.06,281303.23,127116.57,566.06,281303.23,60361.87,566.06,281303.23,18655.79,566.06,281303.23,23309.33,566.06,207423.99,7860,566.06,207423.99,8032,566.06,207423.99,7708,566.06,207423.99,74792
567.68,1034592.27,759066.51,567.68,1034592.27,867797.13,567.68,1034592.27,877705.75,567.68,1034592.27,925663.48,567.68,280716.79,126836.04,567.68,280716.79,60284.12,567.68,280716.79,18611.51,567.68,280716.79,22974.3,567.68,209583.99,7987,567.68,209583.99,8169,567.68,209583.99,7836,567.68,209583.99,74648
569.3,1025562.67,752286.51,569.3,1025562.67,859783.77,569.3,1025562.67,869950.68,569.3,1025562.67,917029.29,569.3,277655.7,125401,569.3,277655.7,59648.95,569.3,277655.7,18390.11,569.3,277655.7,22451.38,569.3,210911.99,8082,569.3,210911.99,8270,569.3,210911.99,7932,569.3,210911.99,74420
570.92,1040177.13,762741.81,570.92,1040177.13,872047.91,570.92,1040177.13,882157.15,570.92,1040177.13,929670.56,570.92,279066.52,126012.22,570.92,279066.52,59902.06,570.92,279066.52,18464.28,570.92,279066.52,22278.59,570.92,216991.99,8344,570.92,216991.99,8537,570.92,216991.99,8187,570.92,216991.99,75872
572.53,1049825.89,770077.98,572.53,1049825.89,880335.93,572.53,1049825.89,890331.33,572.53,1049825.89,939074.35,572.53,283678.77,128022.7,572.53,283678.77,60942.4,572.53,283678.77,18752.91,572.53,283678.77,22364.38,572.53,225871.99,8707,572.53,225871.99,8912,572.53,225871.99,8542,572.53,225871.99,78164
574.15,1037616.58,761014.79,574.15,1037616.58,870108.17,574.15,1037616.58,880183.86,574.15,1037616.58,928223.33,574.15,281546.61,127078.56,574.15,281546.61,60471.92,574.15,281546.61,18598.97,574.15,281546.61,21973.69,574.15,230239.99,8883,574.15,230239.99,9088,574.15,230239.99,8710,574.15,230239.99,79068
575.77,1031873.7,756851.2,575.77,1031873.7,865122.72,575.77,1031873.7,875384.32,575.77,1031873.7,923252.34,575.77,279377.55,126099.36,575.77,279377.55,60025.31,575.77,279377.55,18440.17,575.77,279377.55,21571.98,575.77,234895.99,9043,575.77,234895.99,9259,575.77,234895.99,8876,575.77,234895.99,80120
577.38,1026487.05,752292.34,577.38,1026487.05,860507.7,577.38,1026487.05,870144.48,577.38,1026487.05,917704.82,577.38,277936.03,125411.89,577.38,277936.03,59736.85,577.38,277936.03,18331.13,577.38,277936.03,21270.66,577.38,240207.99,9225,577.38,240207.99,9436,577.38,240207.99,9047,577.38,240207.99,81632
578.99,1035916.61,759067.29,578.99,1035916.61,868169.38,578.99,1035916.61,878293.96,578.99,1035916.61,926371.91,578.99,279203.6,126003.52,578.99,279203.6,60048.79,578.99,279203.6,18402.14,578.99,279203.6,21182.82,578.99,247215.99,9432,578.99,247215.99,9654,578.99,247215.99,9252,578.99,247215.99,84004
