"WMS_53_IRR_000","WMS_53_IRR_000","WMS_53_IRR_000","WMS_53_IRR_001","WMS_53_IRR_001","WMS_53_IRR_001","WMS_53_IRR_002","WMS_53_IRR_002","WMS_53_IRR_002","WMS_53_IRR_003","WMS_53_IRR_003","WMS_53_IRR_003","WMS_53_PANEL_000","WMS_53_PANEL_000","WMS_53_PANEL_000","WMS_53_PANEL_001","WMS_53_PANEL_001","WMS_53_PANEL_001","WMS_53_PANEL_002","WMS_53_PANEL_002","WMS_53_PANEL_002","WMS_53_PANEL_003","WMS_53_PANEL_003","WMS_53_PANEL_003","WMS_53_WATER_000","WMS_53_WATER_000","WMS_53_WATER_000","WMS_53_WATER_001","WMS_53_WATER_001","WMS_53_WATER_001","WMS_53_WATER_002","WMS_53_WATER_002","WMS_53_WATER_002","WMS_53_WATER_003","WMS_53_WATER_003","WMS_53_WATER_003"
554.7,959030.13,910049.12,554.7,959030.13,862666.72,554.7,959030.13,836002.12,554.7,959030.13,891249.63,554.7,180791.16,81198.23,554.7,180791.16,38811.95,554.7,180791.16,11619.83,554.7,180791.16,49759.41,554.7,172720,4929,554.7,172720,4703,554.7,172720,5122,554.7,172720,31398
556.33,942655.93,894630.39,556.33,942655.93,848103.61,556.33,942655.93,821582.05,556.33,942655.93,875798.12,556.33,177614.15,79790.57,556.33,177614.15,38154.32,556.33,177614.15,11405.33,556.33,177614.15,48622.38,556.33,166216,4807,556.33,166216,4585,556.33,166216,4993,556.33,166216,29946
557.95,928931.17,881319.15,557.95,928931.17,835362.61,557.95,928931.17,809603.12,557.95,928931.17,863506.02,557.95,175885.67,78993.34,557.95,175885.67,37801.62,557.95,175885.67,11279.9,557.95,175885.67,47792.65,557.95,161544,4731,557.95,161544,4512,557.95,161544,4915,557.95,161544,28794
559.58,937253.98,888898.24,559.58,937253.98,842896.39,559.58,937253.98,816667.27,559.58,937253.98,870874.12,559.58,177822.94,79900.54,559.58,177822.94,38229.63,559.58,177822.94,11394.95,559.58,177822.94,47926.97,559.58,160984,4771,559.58,160984,4550,559.58,160984,4959,559.58,160984,28374
561.2,947083,898723.04,561.2,947083,851514.51,561.2,947083,825099.41,561.2,947083,880232.47,561.2,179672.56,80706.54,561.2,179672.56,38643.19,561.2,179672.56,11511.06,561.2,179672.56,48052.12,561.2,161072,4829,561.2,161072,4611,561.2,161072,5017,561.2,161072,28090
562.82,950437.94,901795.08,562.82,950437.94,854646.84,562.82,950437.94,827811.74,562.82,950437.94,882976.54,562.82,180218.6,80929.16,562.82,180218.6,38774.86,562.82,180218.6,11533.6,562.82,180218.6,47819.44,562.82,160880,4871,562.82,160880,4649,562.82,160880,5063,562.82,160880,27764
564.44,944327.17,895426.69,564.44,944327.17,848758.18,564.44,944327.17,822583.23,564.44,944327.17,877029.83,564.44,179375.97,80538.62,564.44,179375.97,38594.34,564.44,179375.97,11468.19,564.44,179375.97,47188.49,564.44,160400,4905,564.44,160400,4676,564.44,160400,5100,564.44,160400,27382
566.06,943974.66,895380.35,566.06,943974.66,848526.33,566.06,943974.66,821953.41,566.06,943974.66,876906.48,566.06,179795.01,80766.2,566.06,179795.01,38713.19,566.06,179795.01,11488.14,566.06,179795.01,46775.94,566.06,162216,4998,566.06,162216,4771,566.06,162216,5199,566.06,162216,27338
567.68,940658.53,892106.28,567.68,940658.53,845403.64,567.68,940658.53,819046.71,567.68,940658.53,873808.36,567.68,178714.37,80257.01,567.68,178714.37,38481.61,567.68,178714.37,11410.63,567.68,178714.37,45914.34,567.68,163336,5069,567.68,163336,4839,567.68,163336,5263,567.68,163336,27168
569.3,928426.59,880959.43,569.3,928426.59,834593.15,569.3,928426.59,808495.92,569.3,928426.59,863086.39,569.3,176954.35,79457.14,569.3,176954.35,38122.01,569.3,176954.35,11281.78,569.3,176954.35,44996.99,569.3,164672,5140,569.3,164672,4905,569.3,164672,5344,569.3,164672,27068
570.92,933903.8,885884.93,570.92,933903.8,839635.18,570.92,933903.8,813161.62,570.92,933903.8,867688.31,570.92,179061.69,80415.98,570.92,179061.69,38583.62,570.92,179061.69,11411.12,570.92,179061.69,45004.36,570.92,170632,5350,570.92,170632,5103,570.92,170632,5561,570.92,170632,27664
572.53,948267.65,899524.63,572.53,948267.65,852262.41,572.53,948267.65,825608,572.53,948267.65,881138.03,572.53,180772.67,81230.85,572.53,180772.67,38956.82,572.53,180772.67,11512.84,572.53,180772.67,44977.01,572.53,176504,5546,572.53,176504,5291,572.53,176504,5766,572.53,176504,28310
574.15,939138.67,891039.22,574.15,939138.67,844019.32,574.15,939138.67,817570.62,574.15,939138.67,872507.14,574.15,178840.19,80284.71,574.15,178840.19,38531.58,574.15,178840.19,11376.52,574.15,178840.19,44112,574.15,179296,5640,574.15,179296,5382,574.15,179296,5859,574.15,179296,28476
575.77,931998.03,884304.91,575.77,931998.03,837836.2,575.77,931998.03,811365.94,575.77,931998.03,865997.29,575.77,177756.97,79858.07,575.77,177756.97,38319.55,575.77,177756.97,11300.86,575.77,177756.97,43510.85,575.77,183248,5757,575.77,183248,5493,575.77,183248,5984,575.77,183248,28822
577.38,927398.29,879554.51,577.38,927398.29,833354.66,577.38,927398.29,807165.29,577.38,927398.29,861414.69,577.38,176789.52,79412.55,577.38,176789.52,38127.09,577.38,176789.52,11230.72,577.38,176789.52,43067.7,577.38,187384,5867,577.38,187384,5594,577.38,187384,6096,577.38,187384,29266
578.99,933951.52,885818.25,578.99,933951.52,839123.44,578.99,933951.52,812843.77,578.99,933951.52,867450.15,578.99,178510.12,80172.86,578.99,178510.12,38507.92,578.99,178510.12,11333.5,578.99,178510.12,43376.27,578.99,193808,6024,578.99,193808,5752,578.99,193808,6264,578.99,193808,30066
580.61,947963.57,899279.24,580.61,947963.57,851677.98,580.61,947963.57,824925.97,580.61,947963.57,880812.77,580.61,180832.46,81260.39,580.61,180832.46,39026.32,580.61,180832.46,11480.6,580.61,180832.46,43947.26,580.61,200511.99,6177,580.61,200511.99,5895,580.61,200511.99,6423,580.61,200511.99,30992
582.22,957764.69,908295.9,582.22,957764.69,860426.33,582.22,957764.69,833239.82,582.22,957764.69,889531.88,582.22,181797.79,81756.32,582.22,181797.79,39247.41,582.22,181797.79,11543.25,582.22,181797.79,44115.54,582.22,204711.99,6241,582.22,204711.99,5956,582.22,204711.99,6493,582.22,204711.99,31518
583.83,951232.33,901982.53,583.83,951232.33,854207.58,583.83,951232.33,827396.73,583.83,951232.33,883230.73,583.83,179497.42,80729.46,583.83,179497.42,38769.21,583.83,179497.42,11389.6,583.83,179497.42,43420.05,583.83,204455.99,6158,583.83,204455.99,5871,583.83,204455.99,6400,583.83,204455.99,31330
585.44,936129.93,887725.67,585.44,936129.93,840840.6,585.44,936129.93,814333.5,585.44,936129.93,869233.57,585.44,176366.92,79355.63,585.44,176366.92,38094.64,585.44,176366.92,11188,585.44,176366.92,42284.21,585.44,202023.99,5998,585.44,202023.99,5715,585.44,202023.99,6238,585.44,202023.99,30680
587.05,912396.75,865074.9,587.05,912396.75,819321.72,587.05,912396.75,793595.37,587.05,912396.75,846930.5,587.05,170022.96,76406.46,587.05,170022.96,36716.21,587.05,170022.96,10769.94,587.05,170022.96,40134.9,587.05,194936,5698,587.05,194936,5436,587.05,194936,5929,587.05,194936,29292
588.66,860217.5,815950.1,588.66,860217.5,772944.49,588.66,860217.5,748339.81,588.66,860217.5,798916.09,588.66,161584.57,72524.4,588.66,161584.57,34864.68,588.66,161584.57,10209.39,588.66,161584.57,37341.02,588.66,184424,5298,588.66,184424,5050,588.66,184424,5509,588.66,184424,27230
590.27,876081.84,830744.36,590.27,876081.84,786788.78,590.27,876081.84,762020.59,590.27,876081.84,813736.15,590.27,165860.13,74507.74,590.27,165860.13,35795.8,590.27,165860.13,10482.51,590.27,165860.13,37993.09,590.27,187256,5287,590.27,187256,5038,590.27,187256,5503,590.27,187256,27368
591.88,893351.36,847357.35,591.88,893351.36,802603.51,591.88,893351.36,776991.37,591.88,893351.36,829509.73,591.88,168002.49,75471.31,591.88,168002.49,36273.86,591.88,168002.49,10609.74,591.88,168002.49,38380.95,591.88,186752,5170,591.88,186752,4924,591.88,186752,5382,591.88,186752,27152
593.49,894091.79,847453.55,593.49,894091.79,802628.11,593.49,894091.79,777139.13,593.49,894091.79,829710.15,593.49,167432.61,75181.97,593.49,167432.61,36140.46,593.49,167432.61,10565.27,593.49,167432.61,38049.55,593.49,182528,4936,593.49,182528,4704,593.49,182528,5142,593.49,182528,26328
595.1,894558.01,848289.7,595.1,894558.01,803197.71,595.1,894558.01,777598.89,595.1,894558.01,830308.92,595.1,168256.08,75605.47,595.1,168256.08,36316.97,595.1,168256.08,10607.15,595.1,168256.08,38104.59,595.1,179552,4720,595.1,179552,4496,595.1,179552,4917,595.1,179552,25718
596.7,901388.6,854546.13,596.7,901388.6,809305.12,596.7,901388.6,783281.52,596.7,901388.6,836815.77,596.7,168947.81,75931.87,596.7,168947.81,36472.08,596.7,168947.81,10644.46,596.7,168947.81,38256.68,596.7,176272,4474,596.7,176272,4257,596.7,176272,4668,596.7,176272,25112
598.31,900441.22,853667.33,598.31,900441.22,808236.51,598.31,900441.22,782484.59,598.31,900441.22,835623.47,598.31,168897.4,75859.93,598.31,168897.4,36454.09,598.31,168897.4,10629.37,598.31,168897.4,38188.24,598.31,172352,4201,598.31,172352,3994,598.31,172352,4384,598.31,172352,24408
599.91,900754.94,853861.75,599.91,900754.94,808460.08,599.91,900754.94,782627.06,599.91,900754.94,835903.93,599.91,168762.34,75800.96,599.91,168762.34,36425.03,599.91,168762.34,10616.28,599.91,168762.34,38101.68,599.91,168440,3952,599.91,168440,3758,599.91,168440,4129,599.91,168440,23696
601.52,900155.58,852938.89,601.52,900155.58,807849.07,601.52,900155.58,781901.16,601.52,900155.58,835073.11,601.52,169358.09,76114.94,601.52,169358.09,36567.41,601.52,169358.09,10643.14,601.52,169358.09,38080.98,601.52,165768,3773,601.52,165768,3588,601.52,165768,3947,601.52,165768,23128
603.12,914741.13,867048.24,603.12,914741.13,820589.31,603.12,914741.13,794490.87,603.12,914741.13,848600.4,603.12,172242.12,77420.3,603.12,172242.12,37182.52,603.12,172242.12,10817.29,603.12,172242.12,38531.96,603.12,165896,3700,603.12,165896,3516,603.12,165896,3871,603.12,165896,22938
604.72,920356.98,872084.77,604.72,920356.98,825873.33,604.72,920356.98,799332.98,604.72,920356.98,853912.43,604.72,172961.18,77738.23,604.72,172961.18,37340.08,604.72,172961.18,10851.93,604.72,172961.18,38490.16,604.72,164264,3621,604.72,164264,3439,604.72,164264,3785,604.72,164264,22526
606.32,918548.81,870782,606.32,918548.81,824151,606.32,918548.81,797901.34,606.32,918548.81,852230.56,606.32,172608.87,77519.49,606.32,172608.87,37257,606.32,172608.87,10825.34,606.32,172608.87,38163.1,606.32,162224,3541,606.32,162224,3357,606.32,162224,3700,606.32,162224,22020
607.93,913189.05,865426.93,607.93,913189.05,819377.38,607.93,913189.05,792927.44,607.93,913189.05,847222.77,607.93,171752.25,77188.49,607.93,171752.25,37080.53,607.93,171752.25,10764.23,607.93,171752.25,37735.35,607.93,160256,3470,607.93,160256,3292,607.93,160256,3629,607.93,160256,21542
609.53,909078.44,861569.83,609.53,909078.44,815522.05,609.53,909078.44,789608.27,609.53,909078.44,843404.78,609.53,171349.51,77003.84,609.53,171349.51,36984.06,609.53,171349.51,10732.96,609.53,171349.51,37395.57,609.53,159448,3428,609.53,159448,3251,609.53,159448,3582,609.53,159448,21224
611.13,908150.31,860662.84,611.13,908150.31,814694.97,611.13,908150.31,788735.16,611.13,908150.31,842364.34,611.13,171410.25,77013.79,611.13,171410.25,36995.45,611.13,171410.25,10728.3,611.13,171410.25,37172.87,611.13,159720,3405,611.13,159720,3231,611.13,159720,3564,611.13,159720,21062
612.72,903532.15,856116.84,612.72,903532.15,810147.88,612.72,903532.15,784239.25,612.72,903532.15,837817.29,612.72,170534.65,76599.4,612.72,170534.65,36796.22,612.72,170534.65,10660.65,612.72,170534.65,36753.77,612.72,159728,3379,612.72,159728,3209,612.72,159728,3538,612.72,159728,20864
614.32,898391.45,851661.88,614.32,898391.45,806053.83,614.32,898391.45,780196.8,614.32,898391.45,833530.81,614.32,169571.05,76164.84,614.32,169571.05,36590.3,614.32,169571.05,10597.64,614.32,169571.05,36329.06,614.32,160344,3369,614.32,160344,3194,614.32,160344,3529,614.32,160344,20754
615.92,892265.21,845442.94,615.92,892265.21,800095.4,615.92,892265.21,774287.85,615.92,892265.21,827377.66,615.92,168850.3,75858,615.92,168850.3,36420.24,615.92,168850.3,10541.66,615.92,168850.3,35939.18,615.92,161704,3372,615.92,161704,3197,615.92,161704,3529,615.92,161704,20736
617.52,902464.91,855360.88,617.52,902464.91,809343.86,617.52,902464.91,783195.09,617.52,902464.91,837364.72,617.52,171323.83,77010.19,617.52,171323.83,36949.25,617.52,171323.83,10690.01,617.52,171323.83,36210.01,617.52,166944,3462,617.52,166944,3277,617.52,166944,3621,617.52,166944,21220
619.11,914247.48,866294.13,619.11,914247.48,819878.13,619.11,914247.48,793684.13,619.11,914247.48,847786.86,619.11,173317.4,77883.24,619.11,173317.4,37350.49,619.11,173317.4,10797.56,619.11,173317.4,36402.13,619.11,172216,3545,619.11,172216,3360,619.11,172216,3715,619.11,172216,21726
620.71,914851.88,866744.38,620.71,914851.88,820371.54,620.71,914851.88,794120.57,620.71,914851.88,848646.25,620.71,172820.27,77666.01,620.71,172820.27,37245.04,620.71,172820.27,10747.65,620.71,172820.27,36121.09,620.71,175576,3591,620.71,175576,3403,620.71,175576,3764,620.71,175576,21990
622.3,903634.75,856475.84,622.3,903634.75,810614.36,622.3,903634.75,784383.62,622.3,903634.75,838198.94,622.3,170639.32,76680.15,622.3,170639.32,36757.17,622.3,170639.32,10600.01,622.3,170639.32,35458.23,622.3,177584,3614,622.3,177584,3426,622.3,177584,3793,622.3,177584,22086
623.9,890938.44,843798.26,623.9,890938.44,798635.99,623.9,890938.44,772978.1,623.9,890938.44,825997.07,623.9,168181.49,75553.77,623.9,168181.49,36205.63,623.9,168181.49,10426.99,623.9,168181.49,34699.1,623.9,179648,3641,623.9,179648,3450,623.9,179648,3822,623.9,179648,22186
625.49,881647.85,835633.94,625.49,881647.85,790904.15,625.49,881647.85,765221.97,625.49,881647.85,817656.42,625.49,166524.9,74838.7,625.49,166524.9,35859.25,625.49,166524.9,10311.73,625.49,166524.9,34006.64,625.49,182616,3683,625.49,182616,3489,625.49,182616,3864,625.49,182616,22344
627.08,869953.9,824519.08,627.08,869953.9,780077.66,627.08,869953.9,755138.18,627.08,869953.9,807003.93,627.08,163630.41,73545.12,627.08,163630.41,35217.95,627.08,163630.41,10117.12,627.08,163630.41,32904.71,627.08,183656,3684,627.08,183656,3490,627.08,183656,3865,627.08,183656,22216
628.67,858593.75,814062.69,628.67,858593.75,770146.55,628.67,858593.75,745498.17,628.67,858593.75,796485.98,628.67,162009.31,72789.13,628.67,162009.31,34855.53,628.67,162009.31,10001.91,628.67,162009.31,32314.28,628.67,185472,3700,628.67,185472,3501,628.67,185472,3886,628.67,185472,22248
630.26,859015.49,814096.35,630.26,859015.49,770287.57,630.26,859015.49,745607.28,630.26,859015.49,796835.29,630.26,162042.06,72796.9,630.26,162042.06,34851.46,630.26,162042.06,9991.34,630.26,162042.06,32331.51,630.26,188320,3736,630.26,188320,3536,630.26,188320,3924,630.26,188320,22532
631.85,863689.22,818575.97,631.85,863689.22,774560.61,631.85,863689.22,749508.78,631.85,863689.22,801159.46,631.85,162950.88,73245.74,631.85,162950.88,35033.37,631.85,162950.88,10040.66,631.85,162950.88,32508.02,631.85,191456,3771,631.85,191456,3570,631.85,191456,3962,631.85,191456,22812
633.44,870441.52,824879.03,633.44,870441.52,780653.71,633.44,870441.52,755247.67,633.44,870441.52,807248.33,633.44,163884.09,73705.99,633.44,163884.09,35244.44,633.44,163884.09,10090.24,633.44,163884.09,32720.78,633.44,193888,3800,633.44,193888,3601,633.44,193888,3992,633.44,193888,23052
635.03,874961.2,828710.57,635.03,874961.2,784236.91,635.03,874961.2,758816.34,635.03,874961.2,811138.29,635.03,164440.66,73928.64,635.03,164440.66,35339.57,635.03,164440.66,10111.8,635.03,164440.66,32797.26,635.03,195072,3806,635.03,195072,3596,635.03,195072,3999,635.03,195072,23104
636.62,879738.62,833673.32,636.62,879738.62,788596.53,636.62,879738.62,763043.14,636.62,879738.62,815781,636.62,165371.9,74346.83,636.62,165371.9,35537.84,636.62,165371.9,10165.19,636.62,165371.9,32927.66,636.62,195864,3802,636.62,195864,3597,636.62,195864,3999,636.62,195864,23074
638.2,883380.95,836706.9,638.2,883380.95,791721.05,638.2,883380.95,766050.32,638.2,883380.95,818831.73,638.2,165096.36,74263.47,638.2,165096.36,35473.37,638.2,165096.36,10138.81,638.2,165096.36,32816.78,638.2,194688,3763,638.2,194688,3560,638.2,194688,3955,638.2,194688,22854
639.79,874763.91,828544.69,639.79,874763.91,783776.06,639.79,874763.91,758515.55,639.79,874763.91,810587.21,639.79,163438.43,73448.21,639.79,163438.43,35108.68,639.79,163438.43,10028.23,639.79,163438.43,32392.96,639.79,191080,3676,639.79,191080,3484,639.79,191080,3867,639.79,191080,22302
641.38,871555.91,825476.9,641.38,871555.91,781016.47,641.38,871555.91,755877.87,641.38,871555.91,807571.34,641.38,163033.52,73286.63,641.38,163033.52,35025.26,641.38,163033.52,9997.1,641.38,163033.52,32170.5,641.38,188472,3616,641.38,188472,3420,641.38,188472,3798,641.38,188472,21848
642.96,873403.33,827405.04,642.96,873403.33,782688.76,642.96,873403.33,757202.53,642.96,873403.33,809456.99,642.96,163086.94,73327.97,642.96,163086.94,35024.57,642.96,163086.94,9993.99,642.96,163086.94,32012.83,642.96,185920,3547,642.96,185920,3355,642.96,185920,3730,642.96,185920,21406
644.54,868572.15,822786.55,644.54,868572.15,778251.06,644.54,868572.15,753040.33,644.54,868572.15,804920.27,644.54,161615.28,72629.52,644.54,161615.28,34691.49,644.54,161615.28,9895,644.54,161615.28,31448.7,644.54,181264,3440,644.54,181264,3252,644.54,181264,3616,644.54,181264,20694
646.13,854840.01,809806.61,646.13,854840.01,766097.71,646.13,854840.01,741249.87,646.13,854840.01,792323.05,646.13,159044.62,71436.59,646.13,159044.62,34118.31,646.13,159044.62,9722.89,646.13,159044.62,30491.18,646.13,175160,3302,646.13,175160,3121,646.13,175160,3472,646.13,175160,19736
647.71,842889.36,798608.98,647.71,842889.36,755459.86,647.71,842889.36,731057.17,647.71,842889.36,781317.01,647.71,156992.69,70524.85,647.71,156992.69,33678.99,647.71,156992.69,9593.74,647.71,156992.69,29782.5,647.71,169968,3178,647.71,169968,3005,647.71,169968,3348,647.71,169968,18968
649.29,840468.06,796105.76,649.29,840468.06,753006.24,649.29,840468.06,728683.83,649.29,840468.06,778920.85,649.29,157171.31,70618.24,649.29,157171.31,33714.06,649.29,157171.31,9599.09,649.29,157171.31,29754.1,649.29,166848,3090,649.29,166848,2921,649.29,166848,3253,649.29,166848,18510
650.87,849264.38,804542.72,650.87,849264.38,760939.1,650.87,849264.38,736230.38,650.87,849264.38,787157.17,650.87,158663.46,71304.98,650.87,158663.46,34020.92,650.87,158663.46,9680.5,650.87,158663.46,29910.74,650.87,165336,3022,650.87,165336,2859,650.87,165336,3184,650.87,165336,18226
652.45,853745.93,808569.37,652.45,853745.93,765156.64,652.45,853745.93,740064.87,652.45,853745.93,791215.66,652.45,159336.62,71615.57,652.45,159336.62,34169.69,652.45,159336.62,9716.52,652.45,159336.62,29989.17,652.45,162960,2925,652.45,162960,2765,652.45,162960,3086,652.45,162960,17848
654.03,837584.71,793212.8,654.03,837584.71,750168.01,654.03,837584.71,725991.38,654.03,837584.71,776017.97,654.03,154620.21,69466.81,654.03,154620.21,33132.6,654.03,154620.21,9424.27,654.03,154620.21,29073.21,654.03,155752,2733,654.03,155752,2581,654.03,155752,2882,654.03,155752,16974
655.61,792632.23,750395.12,655.61,792632.23,709852.17,655.61,792632.23,686718.15,655.61,792632.23,734212.99,655.61,147400.95,66129.09,655.61,147400.95,31562.96,655.61,147400.95,8961.94,655.61,147400.95,27593.27,655.61,146640,2500,655.61,146640,2359,655.61,146640,2639,655.61,146640,15818
657.19,806729.71,764145.91,657.19,806729.71,722684.29,657.19,806729.71,699118.5,657.19,806729.71,747667.57,657.19,152820.77,68667.04,657.19,152820.77,32743.33,657.19,152820.77,9302.5,657.19,152820.77,28409.37,657.19,150264,2483,657.19,150264,2343,657.19,150264,2623,657.19,150264,16082
658.77,842022.28,797538.98,658.77,842022.28,754307.9,658.77,842022.28,729681.08,658.77,842022.28,780306.18,658.77,158634.58,71299.55,658.77,158634.58,33987.88,658.77,158634.58,9647.22,658.77,158634.58,29460.34,658.77,154392,2477,658.77,154392,2338,658.77,154392,2617,658.77,154392,16456
660.34,863606.02,817688.08,660.34,863606.02,773392.88,660.34,863606.02,748270.24,660.34,863606.02,800018.08,660.34,162301.34,72988.51,660.34,162301.34,34772.01,660.34,162301.34,9865.88,660.34,162301.34,30093.59,660.34,156592,2447,660.34,156592,2304,660.34,156592,2588,660.34,156592,16566
661.92,872609.42,826320.5,661.92,872609.42,781238.6,661.92,872609.42,755770.64,661.92,872609.42,808336.02,661.92,163529.32,73516.8,661.92,163529.32,35028.23,661.92,163529.32,9928.75,661.92,163529.32,30251.65,661.92,157032,2394,661.92,157032,2258,661.92,157032,2538,661.92,157032,16518
663.49,872840.6,826233.49,663.49,872840.6,781318.98,663.49,872840.6,756111.24,663.49,872840.6,808521.57,663.49,163735.83,73621.4,663.49,163735.83,35069.63,663.49,163735.83,9931.6,663.49,163735.83,30164.75,663.49,156848,2344,663.49,156848,2202,663.49,156848,2481,663.49,156848,16370
665.07,874870.09,828372.99,665.07,874870.09,783023.22,665.07,874870.09,757600.78,665.07,874870.09,810317.62,665.07,164034.93,73736.69,665.07,164034.93,35142.81,665.07,164034.93,9942.64,665.07,164034.93,30097.95,665.07,157192,2307,665.07,157192,2173,665.07,157192,2448,665.07,157192,16286
666.64,874133.24,827711.09,666.64,874133.24,782553.36,666.64,874133.24,756963.98,666.64,874133.24,809467.37,666.64,164163.5,73791.59,666.64,164163.5,35164.11,666.64,164163.5,9945.12,666.64,164163.5,29964.68,666.64,157560,2280,666.64,157560,2147,666.64,157560,2422,666.64,157560,16202
668.21,875207.72,828581.98,668.21,875207.72,783396.42,668.21,875207.72,757713.26,668.21,875207.72,810459.75,668.21,164440.98,73972.2,668.21,164440.98,35225.79,668.21,164440.98,9951.74,668.21,164440.98,29885.84,668.21,158248,2274,668.21,158248,2137,668.21,158248,2409,668.21,158248,16144
669.79,872363.78,826003.4,669.79,872363.78,781136.59,669.79,872363.78,755566.68,669.79,872363.78,808080.57,669.79,163778.6,73638.98,669.79,163778.6,35078,669.79,163778.6,9906.91,669.79,163778.6,29635.84,669.79,158352,2259,669.79,158352,2128,669.79,158352,2397,669.79,158352,16042
671.36,868607.87,822225.9,671.36,868607.87,777388.01,671.36,868607.87,752029.37,671.36,868607.87,804290.75,671.36,163296.76,73410.38,671.36,163296.76,34973.61,671.36,163296.76,9873.26,671.36,163296.76,29397.92,671.36,158816,2265,671.36,158816,2137,671.36,158816,2403,671.36,158816,15962
672.93,867949.77,821506.07,672.93,867949.77,776828.29,672.93,867949.77,751457.9,672.93,867949.77,803670.27,672.93,163417.4,73448.92,672.93,163417.4,34989.17,672.93,163417.4,9876.95,672.93,163417.4,29265.74,672.93,160240,2294,672.93,160240,2159,672.93,160240,2426,672.93,160240,15988
674.5,867515.54,821180.26,674.5,867515.54,776305.75,674.5,867515.54,750888.54,674.5,867515.54,803183.71,674.5,163293,73439.64,674.5,163293,34961.21,674.5,163293,9857.82,674.5,163293,29116.22,674.5,161352,2325,674.5,161352,2190,674.5,161352,2461,674.5,161352,15984
676.07,867393.65,821100.98,676.07,867393.65,776488.52,676.07,867393.65,751111.57,676.07,867393.65,803661.57,676.07,163371.27,73501.42,676.07,163371.27,34967.95,676.07,163371.27,9855.95,676.07,163371.27,28976.77,676.07,162744,2363,676.07,162744,2224,676.07,162744,2498,676.07,162744,15994
677.64,866596.23,820548.27,677.64,866596.23,775589.87,677.64,866596.23,750128.73,677.64,866596.23,802656.66,677.64,163246.14,73454.9,677.64,163246.14,34936.73,677.64,163246.14,9847.88,677.64,163246.14,28823.17,677.64,164280,2401,677.64,164280,2264,677.64,164280,2543,677.64,164280,16026
679.21,864363.5,818280.72,679.21,864363.5,773669.87,679.21,864363.5,748194.14,679.21,864363.5,800334.48,679.21,162899.89,73295.85,679.21,162899.89,34866.02,679.21,162899.89,9822.17,679.21,162899.89,28603.51,679.21,165968,2448,679.21,165968,2309,679.21,165968,2584,679.21,165968,16062
680.77,862369.19,816209.81,680.77,862369.19,771952.75,680.77,862369.19,746607.05,680.77,862369.19,798473.41,680.77,162543.06,73156.66,680.77,162543.06,34768.66,680.77,162543.06,9792.5,680.77,162543.06,28389.76,680.77,167384,2486,680.77,167384,2347,680.77,167384,2626,680.77,167384,16086
682.34,857615.06,811789.99,682.34,857615.06,767459.22,682.34,857615.06,742277.57,682.34,857615.06,793969.13,682.34,161417.76,72655.42,682.34,161417.76,34534.22,682.34,161417.76,9715.22,682.34,161417.76,28049.3,682.34,168024,2519,682.34,168024,2373,682.34,168024,2660,682.34,168024,16038
683.9,845441.27,800412.57,683.9,845441.27,756646.87,683.9,845441.27,731606.52,683.9,845441.27,782895.31,683.9,158099.82,71161.38,683.9,158099.82,33820.32,683.9,158099.82,9512.4,683.9,158099.82,27326.84,683.9,166152,2507,683.9,166152,2366,683.9,166152,2648,683.9,166152,15752
685.47,787916.47,745952.24,685.47,787916.47,705401.31,685.47,787916.47,682353.6,685.47,787916.47,729373.11,685.47,144329.23,64862.69,685.47,144329.23,30833.43,685.47,144329.23,8661.34,685.47,144329.23,24493.44,685.47,153152,2343,685.47,153152,2212,685.47,153152,2466,685.47,153152,14324
687.03,702640.36,665585.48,687.03,702640.36,628908.16,687.03,702640.36,608358.07,687.03,702640.36,650806.68,687.03,131629.69,59148.15,687.03,131629.69,28108.59,687.03,131629.69,7892.53,687.03,131629.69,21441.9,687.03,140872,2181,687.03,140872,2057,687.03,140872,2293,687.03,140872,12758
688.6,700351.28,663639.75,688.6,700351.28,627355.72,688.6,700351.28,606621.98,688.6,700351.28,649104.76,688.6,132633.62,59690.22,688.6,132633.62,28336.22,688.6,132633.62,7957.39,688.6,132633.62,21320.17,688.6,143176,2211,688.6,143176,2084,688.6,143176,2328,688.6,143176,12888
690.16,717866.37,679832.66,690.16,717866.37,642700.72,690.16,717866.37,621641.61,690.16,717866.37,665192.07,690.16,136830.86,61595.28,690.16,136830.86,29227.8,690.16,136830.86,8211.99,690.16,136830.86,21958.3,690.16,148576,2276,690.16,148576,2143,690.16,148576,2394,690.16,148576,13384
691.72,743261.27,704108.88,691.72,743261.27,665537.71,691.72,743261.27,643504.58,691.72,743261.27,688521.9,691.72,140939.4,63468.83,691.72,140939.4,30114.96,691.72,140939.4,8454.7,691.72,140939.4,22637.55,691.72,153680,2314,691.72,153680,2181,691.72,153680,2442,691.72,153680,13816
693.28,752062.41,712144.8,693.28,752062.41,673438.42,693.28,752062.41,651215.16,693.28,752062.41,696609.59,693.28,142418.27,64109.85,693.28,142418.27,30428.81,693.28,142418.27,8537.1,693.28,142418.27,22817.75,693.28,155872,2310,693.28,155872,2172,693.28,155872,2432,693.28,155872,13920
694.85,765963.55,725721.75,694.85,765963.55,686059.36,694.85,765963.55,663252.16,694.85,765963.55,709814.66,694.85,145486,65557.12,694.85,145486,31085.38,694.85,145486,8720.74,694.85,145486,23407.19,694.85,159376,2312,694.85,159376,2172,694.85,159376,2441,694.85,159376,14212
