WMS_48_IRR_000,WMS_48_IRR_000,WMS_48_IRR_000,WMS_48_IRR_001,WMS_48_IRR_001,WMS_48_IRR_001,WMS_48_IRR_002,WMS_48_IRR_002,WMS_48_IRR_002,WMS_48_IRR_003,WMS_48_IRR_003,WMS_48_IRR_003,WMS_48_PANEL_000,WMS_48_PANEL_000,WMS_48_PANEL_000,WMS_48_PANEL_001,WMS_48_PANEL_001,WMS_48_PANEL_001,WMS_48_PANEL_002,WMS_48_PANEL_002,WMS_48_PANEL_002,WMS_48_PANEL_003,WMS_48_PANEL_003,WMS_48_PANEL_003,WMS_48_WATER_000,WMS_48_WATER_000,WMS_48_WATER_000,WMS_48_WATER_001,WMS_48_WATER_001,WMS_48_WATER_001,WMS_48_WATER_002,WMS_48_WATER_002,WMS_48_WATER_002,WMS_48_WATER_003,WMS_48_WATER_003,WMS_48_WATER_003
587.05,810171.09,819112.56,587.05,810171.09,865806.95,587.05,810171.09,883637.61,587.05,810171.09,872238.54,587.05,219087.25,82011.93,587.05,219087.25,38363.59,587.05,219087.25,13225.53,587.05,219087.25,70425.59,587.05,216735.99,2575,587.05,216735.99,5786,587.05,216735.99,5991,587.05,216735.99,59680
588.66,782618.12,791187.7,588.66,782618.12,836138.56,588.66,782618.12,853750.89,588.66,782618.12,842868.05,588.66,210928.12,78935.03,588.66,210928.12,36928.91,588.66,210928.12,12722.36,588.66,210928.12,67113.83,588.66,207583.99,2445,588.66,207583.99,5495,588.66,207583.99,5691,588.66,207583.99,56208
590.27,805497.81,814320.81,590.27,805497.81,860721.31,590.27,805497.81,878792.53,590.27,805497.81,867630.89,590.27,217120.33,81236.71,590.27,217120.33,38017.18,590.27,217120.33,13082.76,590.27,217120.33,68868.16,590.27,211215.99,2463,590.27,211215.99,5539,590.27,211215.99,5741,590.27,211215.99,56856
591.88,811500.36,820181.52,591.88,811500.36,867092.18,591.88,811500.36,885101.55,591.88,811500.36,873993.97,591.88,218760.69,81897.92,591.88,218760.69,38303.82,591.88,218760.69,13179.64,591.88,218760.69,69428.49,591.88,209567.99,2418,591.88,209567.99,5435,591.88,209567.99,5631,591.88,209567.99,56324
593.49,807901.69,816910.73,593.49,807901.69,863439.1,593.49,807901.69,881347.3,593.49,807901.69,870470.54,593.49,217779.05,81498.3,593.49,217779.05,38124.38,593.49,217779.05,13110.41,593.49,217779.05,68961.58,593.49,204559.99,2327,593.49,204559.99,5227,593.49,204559.99,5421,593.49,204559.99,54696
595.1,812440.17,821458.56,595.1,812440.17,868455.07,595.1,812440.17,886827.96,595.1,812440.17,875288.89,595.1,219046.52,81995.44,595.1,219046.52,38375.09,595.1,219046.52,13183.72,595.1,219046.52,69313.51,595.1,201455.99,2251,595.1,201455.99,5049,595.1,201455.99,5233,595.1,201455.99,53856
596.7,813766.3,822345.51,596.7,813766.3,869988.7,596.7,813766.3,888119.42,596.7,813766.3,876680.48,596.7,219413.99,82107.8,596.7,219413.99,38415.09,596.7,219413.99,13199.05,596.7,219413.99,69419.07,596.7,197120,2153,596.7,197120,4824,596.7,197120,4994,596.7,197120,52732
598.31,814017.55,822601.52,598.31,814017.55,869959.36,598.31,814017.55,888236.8,598.31,814017.55,876791.5,598.31,219232.91,82083.2,598.31,219232.91,38401.43,598.31,219232.91,13188.58,598.31,219232.91,69325.09,598.31,192768,2053,598.31,192768,4579,598.31,192768,4744,598.31,192768,51568
599.91,812695.98,821167.77,599.91,812695.98,868836.55,599.91,812695.98,887092.68,599.91,812695.98,875757.18,599.91,218751.4,81937.47,599.91,218751.4,38315.45,599.91,218751.4,13153.25,599.91,218751.4,69111.16,599.91,188144,1959,599.91,188144,4354,599.91,188144,4508,599.91,188144,50336
601.52,818544.23,826990.97,601.52,818544.23,874936.88,601.52,818544.23,893592.64,601.52,818544.23,881925.2,601.52,220246.75,82502.74,601.52,220246.75,38600.47,601.52,220246.75,13230.97,601.52,220246.75,69355.15,601.52,185712,1899,601.52,185712,4216,601.52,185712,4361,601.52,185712,49552
603.12,832003.52,840641.3,603.12,832003.52,889506.47,603.12,832003.52,908324.5,603.12,832003.52,896293.3,603.12,223977.34,83861.12,603.12,223977.34,39262.09,603.12,223977.34,13440.12,603.12,223977.34,70327.56,603.12,185664,1878,603.12,185664,4161,603.12,185664,4311,603.12,185664,49380
604.72,833054.84,841735.09,604.72,833054.84,890506.89,604.72,833054.84,909491.05,604.72,833054.84,897688.4,604.72,224375.4,84057.05,604.72,224375.4,39340.6,604.72,224375.4,13452.83,604.72,224375.4,70291.37,604.72,183440,1841,604.72,183440,4088,604.72,183440,4232,604.72,183440,48624
606.32,831218.21,839989.13,606.32,831218.21,888576.24,606.32,831218.21,907443.19,606.32,831218.21,895391.06,606.32,223804.68,83851.06,606.32,223804.68,39213.91,606.32,223804.68,13396.71,606.32,223804.68,69865.49,606.32,181104,1809,606.32,181104,4016,606.32,181104,4161,606.32,181104,47816
607.93,826164.3,834727.23,607.93,826164.3,883440.8,607.93,826164.3,902025.53,607.93,826164.3,890354.57,607.93,222765.73,83458.66,607.93,222765.73,39015.85,607.93,222765.73,13319.61,607.93,222765.73,69303.7,607.93,178960,1777,607.93,178960,3961,607.93,178960,4098,607.93,178960,47048
609.53,825493.78,833687.11,609.53,825493.78,882529.51,609.53,825493.78,901075.65,609.53,825493.78,889262.01,609.53,222601.46,83426.07,609.53,222601.46,38974.14,609.53,222601.46,13287.46,609.53,222601.46,68994.04,609.53,178336,1765,609.53,178336,3932,609.53,178336,4071,609.53,178336,46664
611.13,824635.68,833436.69,611.13,824635.68,881747.28,611.13,824635.68,900932.21,611.13,824635.68,888712.1,611.13,222641.98,83409.89,611.13,222641.98,38978.52,611.13,222641.98,13277.31,611.13,222641.98,68767.12,611.13,178480,1761,611.13,178480,3926,611.13,178480,4064,611.13,178480,46516
612.72,820272.37,828258.77,612.72,820272.37,877057.55,612.72,820272.37,895671.52,612.72,820272.37,883597.6,612.72,221523.47,82997.58,612.72,221523.47,38795.65,612.72,221523.47,13198.47,612.72,221523.47,68195.09,612.72,178640,1754,612.72,178640,3913,612.72,178640,4052,612.72,178640,46340
614.32,816147.42,824745.66,614.32,816147.42,872908.26,614.32,816147.42,891662.39,614.32,816147.42,879512.7,614.32,220267.91,82540.69,614.32,220267.91,38565.04,614.32,220267.91,13114.77,614.32,220267.91,67619.43,614.32,179232,1752,614.32,179232,3915,614.32,179232,4049,614.32,179232,46248
615.92,814965.46,823260.74,615.92,814965.46,871373.38,615.92,814965.46,890237.47,615.92,814965.46,878501.18,615.92,220008.31,82435.33,615.92,220008.31,38528.13,615.92,220008.31,13083.6,615.92,220008.31,67229.62,615.92,181264,1763,615.92,181264,3941,615.92,181264,4081,615.92,181264,46500
617.52,829876.39,838391.35,617.52,829876.39,887427.85,617.52,829876.39,906692.19,617.52,829876.39,894553.85,617.52,223784.29,83861.09,617.52,223784.29,39171.28,617.52,223784.29,13297.78,617.52,223784.29,68126.39,617.52,187488,1818,617.52,187488,4070,617.52,187488,4213,617.52,187488,47812
619.11,837025.44,845599.1,619.11,837025.44,895148.92,619.11,837025.44,914661.38,619.11,837025.44,902303.49,619.11,226071.31,84711.41,619.11,226071.31,39569.64,619.11,226071.31,13424.51,619.11,226071.31,68585.14,619.11,193104,1863,619.11,193104,4178,619.11,193104,4324,619.11,193104,48900
620.71,832514.05,841476.39,620.71,832514.05,890451.2,620.71,832514.05,909474.48,620.71,832514.05,897447.6,620.71,224971.57,84257.1,620.71,224971.57,39356.83,620.71,224971.57,13358.51,620.71,224971.57,68068.09,620.71,196384,1890,620.71,196384,4241,620.71,196384,4390,620.71,196384,49428
622.3,821163.06,829793.82,622.3,821163.06,878306.58,622.3,821163.06,897260.4,622.3,821163.06,885470.67,622.3,222041.36,83188.98,622.3,222041.36,38835.49,622.3,222041.36,13187.83,622.3,222041.36,66953.15,622.3,198543.99,1902,622.3,198543.99,4282,622.3,198543.99,4431,622.3,198543.99,49580
623.9,809844.14,818579.91,623.9,809844.14,866654.1,623.9,809844.14,885224.48,623.9,809844.14,873357.02,623.9,218932.53,82042.81,623.9,218932.53,38282.98,623.9,218932.53,13005.54,623.9,218932.53,65769.21,623.9,201071.99,1926,623.9,201071.99,4333,623.9,201071.99,4482,623.9,201071.99,49764
625.49,802193.6,810968.35,625.49,802193.6,858426.88,625.49,802193.6,876778.94,625.49,802193.6,865382.47,625.49,217235.65,81362.04,625.49,217235.65,37924.09,625.49,217235.65,12894.69,625.49,217235.65,64812.79,625.49,204607.99,1958,625.49,204607.99,4400,625.49,204607.99,4554,625.49,204607.99,49916
627.08,788913.66,797645.09,627.08,788913.66,844491.58,627.08,788913.66,862268.15,627.08,788913.66,851131.65,627.08,213818.97,80032.63,627.08,213818.97,37306.96,627.08,213818.97,12683.54,627.08,213818.97,63245.81,627.08,206063.99,1961,627.08,206063.99,4425,627.08,206063.99,4580,627.08,206063.99,49372
628.67,782496.36,791156.6,628.67,782496.36,837378.72,628.67,782496.36,855519.11,628.67,782496.36,844501.64,628.67,212035.35,79377.67,628.67,212035.35,36984.53,628.67,212035.35,12576.13,628.67,212035.35,62580.18,628.67,208463.99,1979,628.67,208463.99,4466,628.67,208463.99,4619,628.67,208463.99,49640
630.26,782249.18,790879.71,630.26,782249.18,837010.16,630.26,782249.18,855028.29,630.26,782249.18,843975.15,630.26,211820.07,79309.78,630.26,211820.07,36939.99,630.26,211820.07,12561.83,630.26,211820.07,62612.41,630.26,211311.99,1998,630.26,211311.99,4516,630.26,211311.99,4672,630.26,211311.99,50392
631.85,785389.78,793923.37,631.85,785389.78,840384.03,631.85,785389.78,858599.01,631.85,785389.78,847370.6,631.85,212629.1,79639.47,631.85,212629.1,37101.51,631.85,212629.1,12614.23,631.85,212629.1,62962.19,631.85,214447.99,2022,631.85,214447.99,4573,631.85,214447.99,4726,631.85,214447.99,51192
633.44,787983.33,796303.43,633.44,787983.33,843450.7,633.44,787983.33,861329.02,633.44,787983.33,850086.97,633.44,213314.63,79920.27,633.44,213314.63,37225.43,633.44,213314.63,12652.03,633.44,213314.63,63274.36,633.44,216639.99,2038,633.44,216639.99,4611,633.44,216639.99,4768,633.44,216639.99,51780
635.03,789469.11,797909.72,635.03,789469.11,844950.12,635.03,789469.11,863164.08,635.03,789469.11,851712.48,635.03,213653.35,80045.75,635.03,213653.35,37282.55,635.03,213653.35,12665.6,635.03,213653.35,63416.4,635.03,217551.99,2048,635.03,217551.99,4623,635.03,217551.99,4782,635.03,217551.99,51976
636.62,792748.34,801249.67,636.62,792748.34,848451.78,636.62,792748.34,866640.65,636.62,792748.34,855074.9,636.62,214612.77,80421.31,636.62,214612.77,37460.48,636.62,214612.77,12716.89,636.62,214612.77,63718.26,636.62,218047.99,2051,636.62,218047.99,4636,636.62,218047.99,4798,636.62,218047.99,52028
638.2,789039.78,797828.4,638.2,789039.78,844502.46,638.2,789039.78,862625.89,638.2,789039.78,850957.38,638.2,213409.6,80000.13,638.2,213409.6,37256.29,638.2,213409.6,12639.7,638.2,213409.6,63420.03,638.2,215935.99,2028,638.2,215935.99,4594,638.2,215935.99,4754,638.2,215935.99,51444
639.79,779824.42,788377.98,639.79,779824.42,834447.14,639.79,779824.42,852704.74,639.79,779824.42,841099.91,639.79,211068.48,79112.99,639.79,211068.48,36817.44,639.79,211068.48,12489.97,639.79,211068.48,62660.73,639.79,211727.99,1987,639.79,211727.99,4506,639.79,211727.99,4659,639.79,211727.99,50332
641.38,778892.08,787237.9,641.38,778892.08,833620.39,641.38,778892.08,851475.38,641.38,778892.08,840195.88,641.38,210699.97,78981.62,641.38,210699.97,36745.01,641.38,210699.97,12459.6,641.38,210699.97,62466.88,641.38,208831.99,1958,641.38,208831.99,4444,641.38,208831.99,4597,641.38,208831.99,49464
642.96,777560.75,786175.81,642.96,777560.75,832327.94,642.96,777560.75,850224.7,642.96,777560.75,838840.51,642.96,210390.55,78913.03,642.96,210390.55,36693.46,642.96,210390.55,12434.7,642.96,210390.55,62290.46,642.96,205727.99,1923,642.96,205727.99,4377,642.96,205727.99,4522,642.96,205727.99,48468
644.54,768927.26,777521.83,644.54,768927.26,823515.78,644.54,768927.26,840965.36,644.54,768927.26,829610.11,644.54,208122.74,78051.64,644.54,208122.74,36296.04,644.54,208122.74,12289.65,644.54,208122.74,61403.32,644.54,200159.99,1870,644.54,200159.99,4252,644.54,200159.99,4401,644.54,200159.99,46748
646.13,756349.3,765038.1,646.13,756349.3,809912.57,646.13,756349.3,827343.14,646.13,756349.3,816217.24,646.13,205087.47,76898.27,646.13,205087.47,35706.85,646.13,205087.47,12086.63,646.13,205087.47,60086.07,646.13,193664,1803,646.13,193664,4106,646.13,193664,4245,646.13,193664,44588
647.71,748241.4,756591.11,647.71,748241.4,801464.04,647.71,748241.4,818432.8,647.71,748241.4,807443.51,647.71,202788.04,76051.34,647.71,202788.04,35301.23,647.71,202788.04,11944.63,647.71,202788.04,59176.91,647.71,188144,1745,647.71,188144,3973,647.71,188144,4111,647.71,188144,43012
649.29,750864.99,759375.08,649.29,750864.99,804286.43,649.29,750864.99,821471.33,649.29,750864.99,810819.99,649.29,203455.9,76301.9,649.29,203455.9,35415.99,649.29,203455.9,11972.88,649.29,203455.9,59326.13,649.29,185104,1699,649.29,185104,3880,649.29,185104,4015,649.29,185104,42300
650.87,757696.78,766305.7,650.87,757696.78,811530.48,650.87,757696.78,829083.73,650.87,757696.78,817903.31,650.87,205194.41,76976.14,650.87,205194.41,35721.06,650.87,205194.41,12070.38,650.87,205194.41,59748.88,650.87,183184,1666,650.87,183184,3801,650.87,183184,3930,650.87,183184,41732
652.45,758044.46,766522.17,652.45,758044.46,812040.12,652.45,758044.46,829223.14,652.45,758044.46,818071.24,652.45,205449.78,77074.5,652.45,205449.78,35762.57,652.45,205449.78,12073.98,652.45,205449.78,59781.04,652.45,179968,1617,652.45,179968,3673,652.45,179968,3799,652.45,179968,40980
654.03,728414.81,737012.23,654.03,728414.81,780403.23,654.03,728414.81,796963.36,654.03,728414.81,786057.91,654.03,197522.5,74166.94,654.03,197522.5,34391.12,654.03,197522.5,11605.28,654.03,197522.5,57524.46,654.03,170368,1507,654.03,170368,3405,654.03,170368,3522,654.03,170368,38788
655.61,702082.41,709910.59,655.61,702082.41,751680.35,655.61,702082.41,768154.57,655.61,702082.41,757814.37,655.61,190122.19,71348.69,655.61,190122.19,33085.69,655.61,190122.19,11156.16,655.61,190122.19,55038.49,655.61,161776,1396,655.61,161776,3146,655.61,161776,3253,655.61,161776,36760
657.19,734260.47,741938.54,657.19,734260.47,786235.15,657.19,734260.47,803599.41,657.19,734260.47,792554.8,657.19,198664.43,74634,657.19,198664.43,34594.63,657.19,198664.43,11657.82,657.19,198664.43,57426.57,657.19,167200,1409,657.19,167200,3147,657.19,167200,3254,657.19,167200,37808
658.77,760091.92,768022.58,658.77,760091.92,813996.61,658.77,760091.92,831646.82,658.77,760091.92,820138.4,658.77,205565.38,77255.58,658.77,205565.38,35796.73,658.77,205565.38,12051.46,658.77,205565.38,59396.12,658.77,171264,1410,658.77,171264,3133,658.77,171264,3239,658.77,171264,38736
660.34,774594.92,783189.51,660.34,774594.92,829888.79,660.34,774594.92,847919.4,660.34,774594.92,836259.6,660.34,209652.31,78839.8,660.34,209652.31,36542.22,660.34,209652.31,12291.2,660.34,209652.31,60535.99,660.34,173216,1398,660.34,173216,3085,660.34,173216,3185,660.34,173216,39152
661.92,778583.17,786489.1,661.92,778583.17,833502.22,661.92,778583.17,851848.81,661.92,778583.17,840080.44,661.92,210756.32,79263.58,661.92,210756.32,36710.22,661.92,210756.32,12334.56,661.92,210756.32,60722.31,661.92,173264,1375,661.92,173264,3014,661.92,173264,3110,661.92,173264,39096
663.49,779021.87,787726.7,663.49,779021.87,834756.97,663.49,779021.87,852952.48,663.49,779021.87,841285.59,663.49,210966.64,79382.54,663.49,210966.64,36753.62,663.49,210966.64,12352.2,663.49,210966.64,60658.84,663.49,173072,1347,663.49,173072,2945,663.49,173072,3041,663.49,173072,38932
665.07,780124.7,788699.49,665.07,780124.7,835860.84,665.07,780124.7,853795.43,665.07,780124.7,842080.58,665.07,211208.14,79558.7,665.07,211208.14,36802.48,665.07,211208.14,12356.41,665.07,211208.14,60591.06,665.07,173296,1331,665.07,173296,2893,665.07,173296,2987,665.07,173296,38848
666.64,780506.21,789116.29,666.64,780506.21,836140.54,666.64,780506.21,854324.05,666.64,780506.21,842583.04,666.64,211379.25,79631.09,666.64,211379.25,36825.65,666.64,211379.25,12357.42,666.64,211379.25,60490.52,666.64,173696,1318,666.64,173696,2851,666.64,173696,2941,666.64,173696,38820
668.21,780876.11,789277.15,668.21,780876.11,836502.96,668.21,780876.11,854745.2,668.21,780876.11,842803.74,668.21,211621.54,79736.38,668.21,211621.54,36894.26,668.21,211621.54,12363.69,668.21,211621.54,60418.94,668.21,174336,1310,668.21,174336,2823,668.21,174336,2916,668.21,174336,38820
669.79,777372.79,785856.26,669.79,777372.79,832814.07,669.79,777372.79,850796.64,669.79,777372.79,839146.81,669.79,210633.44,79394.61,669.79,210633.44,36684.53,669.79,210633.44,12294.93,669.79,210633.44,60003.1,669.79,174288,1300,669.79,174288,2800,669.79,174288,2892,669.79,174288,38692
671.36,775368.82,783742.52,671.36,775368.82,830540.21,671.36,775368.82,848594.14,671.36,775368.82,836894.72,671.36,210006.16,79280.44,671.36,210006.16,36614.28,671.36,210006.16,12256.35,671.36,210006.16,59713.58,671.36,174848,1302,671.36,174848,2798,671.36,174848,2895,671.36,174848,38656
672.93,774826.91,783421.05,672.93,774826.91,830100.21,672.93,774826.91,848465.78,672.93,774826.91,836634.12,672.93,210089.67,79281.88,672.93,210089.67,36612.78,672.93,210089.67,12252.22,672.93,210089.67,59609.59,672.93,176256,1309,672.93,176256,2820,672.93,176256,2918,672.93,176256,38836
674.5,774669.7,783375.82,674.5,774669.7,829769.52,674.5,774669.7,848058.23,674.5,774669.7,836547.45,674.5,209976.16,79271.84,674.5,209976.16,36591.92,674.5,209976.16,12232.48,674.5,209976.16,59434.7,674.5,177536,1322,674.5,177536,2850,674.5,177536,2947,674.5,177536,38956
676.07,774402.75,782629.98,676.07,774402.75,829907.6,676.07,774402.75,847926.39,676.07,774402.75,836049.05,676.07,209837.3,79329.77,676.07,209837.3,36585.76,676.07,209837.3,12225.56,676.07,209837.3,59323.91,676.07,178912,1339,676.07,178912,2896,676.07,178912,2990,676.07,178912,39144
677.64,773181.38,781496.39,677.64,773181.38,828461.87,677.64,773181.38,846525.52,677.64,773181.38,834884.5,677.64,209624.6,79302.47,677.64,209624.6,36526.39,677.64,209624.6,12206.18,677.64,209624.6,59112.43,677.64,180448,1356,677.64,180448,2942,677.64,180448,3038,677.64,180448,39316
679.21,770612.79,779161.31,679.21,770612.79,825923.44,679.21,770612.79,844039.53,679.21,770612.79,832207.46,679.21,209026.44,79082.36,679.21,209026.44,36449.24,679.21,209026.44,12162.86,679.21,209026.44,58850.26,679.21,182112,1375,679.21,182112,2999,679.21,182112,3098,679.21,182112,39548
680.77,768092.15,776652.61,680.77,768092.15,823259.6,680.77,768092.15,841107.9,680.77,768092.15,829582.04,680.77,208349.9,78872.28,680.77,208349.9,36312.2,680.77,208349.9,12112.94,680.77,208349.9,58548.25,680.77,183552,1394,680.77,183552,3053,680.77,183552,3155,680.77,183552,39720
682.34,761648.07,770226.43,682.34,761648.07,816162.19,682.34,761648.07,834204.43,682.34,761648.07,822526.78,682.34,206577.12,78272.98,682.34,206577.12,36011.57,682.34,206577.12,12010.27,682.34,206577.12,57967.08,682.34,183904,1404,682.34,183904,3095,682.34,183904,3199,682.34,183904,39648
683.9,740557.35,749013.96,683.9,740557.35,794152.48,683.9,740557.35,810846.05,683.9,740557.35,799918.35,683.9,201159.56,76243.76,683.9,201159.56,35050.77,683.9,201159.56,11684.26,683.9,201159.56,56319.7,683.9,180880,1393,683.9,180880,3079,683.9,180880,3190,683.9,180880,38684
685.47,668872.86,677352.68,685.47,668872.86,717631.82,685.47,668872.86,732308.43,685.47,668872.86,722524.02,685.47,182210.18,68996.61,685.47,182210.18,31676.11,685.47,182210.18,10561.35,685.47,182210.18,50286.67,685.47,165504,1293,685.47,165504,2874,685.47,165504,2975,685.47,165504,34360
687.03,625294.36,633007.39,687.03,625294.36,670601.64,687.03,625294.36,685218.63,687.03,625294.36,675995.37,687.03,170493.75,64536.73,687.03,170493.75,29589.86,687.03,170493.75,9853.09,687.03,170493.75,45897.61,687.03,156192,1235,687.03,156192,2753,687.03,156192,2853,687.03,156192,31240
688.6,633287.27,641035.71,688.6,633287.27,679243.49,688.6,633287.27,693992.22,688.6,633287.27,684747.54,688.6,172690.65,65459.62,688.6,172690.65,29989.93,688.6,172690.65,9981.97,688.6,172690.65,46534.89,688.6,159568,1264,688.6,159568,2824,688.6,159568,2927,688.6,159568,31720
690.16,653734.21,661584.96,690.16,653734.21,700997.86,690.16,653734.21,716168.91,690.16,653734.21,706938.97,690.16,178140.78,67664.55,690.16,178140.78,30968.83,690.16,178140.78,10300.25,690.16,178140.78,48340.16,690.16,165616,1314,690.16,165616,2934,690.16,165616,3039,690.16,165616,33160
691.72,669183.47,677320.41,691.72,669183.47,717793.72,691.72,669183.47,733380.7,691.72,669183.47,723552.98,691.72,182340.2,69272.54,691.72,182340.2,31695.67,691.72,182340.2,10539.07,691.72,182340.2,49734.43,691.72,170176,1343,691.72,170176,3001,691.72,170176,3108,691.72,170176,34236
693.28,674596.98,682548.9,693.28,674596.98,723519.74,693.28,674596.98,739107.62,693.28,674596.98,729365.19,693.28,183901.57,69965.41,693.28,183901.57,31989.26,693.28,183901.57,10626.72,693.28,183901.57,50258.91,693.28,172096,1352,693.28,172096,3016,693.28,172096,3126,693.28,172096,34736
694.85,688903.67,697015.24,694.85,688903.67,738573.84,694.85,688903.67,754849.65,694.85,688903.67,744525.84,694.85,187535.54,71472.63,694.85,187535.54,32658.86,694.85,187535.54,10850.25,694.85,187535.54,51579.22,694.85,175664,1367,694.85,175664,3040,694.85,175664,3146,694.85,175664,35892
696.41,696841.46,705185.6,696.41,696841.46,747381.61,696.41,696841.46,763488.97,696.41,696841.46,752873.95,696.41,189589.66,72326.72,696.41,189589.66,33040.43,696.41,189589.66,10970.91,696.41,189589.66,52524.91,696.41,177216,1361,696.41,177216,3010,696.41,177216,3118,696.41,177216,36560
697.97,688368.05,696802.9,697.97,688368.05,738499.67,697.97,688368.05,754467.51,697.97,688368.05,743963.75,697.97,187386.45,71521.96,697.97,187386.45,32638.65,697.97,187386.45,10833.86,697.97,187386.45,51847.01,697.97,174384,1324,697.97,174384,2905,697.97,174384,3009,697.97,174384,35832
699.52,678781.93,687308.67,699.52,678781.93,728130.45,699.52,678781.93,743798.34,699.52,678781.93,733619.54,699.52,185060.25,70675.45,699.52,185060.25,32234.08,699.52,185060.25,10693.49,699.52,185060.25,51141.66,699.52,171056,1277,699.52,171056,2787,699.52,171056,2885,699.52,171056,35084
701.08,676183.24,684601.35,701.08,676183.24,725244.2,701.08,676183.24,740954.42,701.08,676183.24,730981.38,701.08,184352.34,70461.67,701.08,184352.34,32122,701.08,184352.34,10653.09,701.08,184352.34,51039.34,701.08,169200,1243,701.08,169200,2680,701.08,169200,2773,701.08,169200,34760
702.64,682427.04,690761.2,702.64,682427.04,731999.06,702.64,682427.04,747747.38,702.64,682427.04,737681.44,702.64,185931.94,71209.67,702.64,185931.94,32443.32,702.64,185931.94,10750.73,702.64,185931.94,51683.15,702.64,169168,1217,702.64,169168,2600,702.64,169168,2692,702.64,169168,34940
704.2,686326.06,694600.33,704.2,686326.06,736136.07,704.2,686326.06,752301.04,704.2,686326.06,741834.91,704.2,187244.08,71757.48,704.2,187244.08,32675.5,704.2,187244.08,10826.11,704.2,187244.08,52206.38,704.2,167808,1181,704.2,167808,2498,704.2,167808,2586,704.2,167808,34732
705.75,691552.35,699819.93,705.75,691552.35,741888.99,705.75,691552.35,757693.01,705.75,691552.35,747400.71,705.75,188234.64,72214.23,705.75,188234.64,32854.64,705.75,188234.64,10880.57,705.75,188234.64,52528.17,705.75,163440,1125,705.75,163440,2354,705.75,163440,2435,705.75,163440,33996
707.31,696663.53,704676.53,707.31,696663.53,747081.12,707.31,696663.53,763048.64,707.31,696663.53,752754.56,707.31,188602.03,72432.09,707.31,188602.03,32947.03,707.31,188602.03,10889.84,707.31,188602.03,52613.38,707.31,157088,1059,707.31,157088,2183,707.31,157088,2260,707.31,157088,32852
708.86,699522.93,707471.37,708.86,699522.93,750247.29,708.86,699522.93,766265.51,708.86,699522.93,755647.38,708.86,188591.96,72457.22,708.86,188591.96,32978.42,708.86,188591.96,10890.16,708.86,188591.96,52564.97,708.86,152096,1002,708.86,152096,2036,708.86,152096,2111,708.86,152096,31976
710.42,698743.4,706824.62,710.42,698743.4,749047.42,710.42,698743.4,765460.43,710.42,698743.4,754998.7,710.42,188025.56,72359.39,710.42,188025.56,32904.47,710.42,188025.56,10864.75,710.42,188025.56,52541.98,710.42,147920,953,710.42,147920,1907,710.42,147920,1974,710.42,147920,31228
711.97,693757.07,701910.61,711.97,693757.07,744154.94,711.97,693757.07,760205.21,711.97,693757.07,749547.83,711.97,187020.97,72048.44,711.97,187020.97,32729.61,711.97,187020.97,10805.15,711.97,187020.97,52285.48,711.97,144256,911,711.97,144256,1786,711.97,144256,1851,711.97,144256,30484
713.52,679209.45,687250.91,713.52,679209.45,728765.78,713.52,679209.45,744260.31,713.52,679209.45,734061.38,713.52,184187.17,71024.74,713.52,184187.17,32202.1,713.52,184187.17,10637.42,713.52,184187.17,51402.63,713.52,139584,863,713.52,139584,1665,713.52,139584,1720,713.52,139584,29320
715.08,637849.07,646318.43,715.08,637849.07,684959.91,715.08,637849.07,698854.97,715.08,637849.07,689393.1,715.08,174494.4,67197.75,715.08,174494.4,30429.08,715.08,174494.4,10059.97,715.08,174494.4,48247.03,715.08,130320,791,715.08,130320,1501,715.08,130320,1550,715.08,130320,26728
716.63,580292.44,588576.6,716.63,580292.44,623583.88,716.63,580292.44,636344.17,716.63,580292.44,627792.77,716.63,159539.47,61406.05,716.63,159539.47,27781.98,716.63,159539.47,9186.77,716.63,159539.47,43357.61,716.63,117600,707,716.63,117600,1313,716.63,117600,1365,716.63,117600,23272
718.18,551979.37,559676.69,718.18,551979.37,592896.74,718.18,551979.37,605455.53,718.18,551979.37,597758.2,718.18,151847.62,58448.97,718.18,151847.62,26426.71,718.18,151847.62,8728.69,718.18,151847.62,40774.64,718.18,110528,655,718.18,110528,1192,718.18,110528,1234,718.18,110528,21360
719.73,567350.42,574486.47,719.73,567350.42,608671.58,719.73,567350.42,621312.59,719.73,567350.42,613360.98,719.73,156047.35,60218.2,719.73,156047.35,27207.02,719.73,156047.35,8987.13,719.73,156047.35,42246.45,719.73,112624,654,719.73,112624,1169,719.73,112624,1206,719.73,112624,21832
721.28,576761.46,584613.67,721.28,576761.46,619299.92,721.28,576761.46,632273.13,721.28,576761.46,623942.97,721.28,159093.37,61410,721.28,159093.37,27745.05,721.28,159093.37,9163.87,721.28,159093.37,43614.65,721.28,113504,647,721.28,113504,1138,721.28,113504,1172,721.28,113504,22148
722.83,562133.3,569728.76,722.83,562133.3,603563.1,722.83,562133.3,615992.03,722.83,562133.3,608396.57,722.83,154605.46,59714.74,722.83,154605.46,26948.35,722.83,154605.46,8896.97,722.83,154605.46,42095.85,722.83,109136,612,722.83,109136,1061,722.83,109136,1098,722.83,109136,20960
724.38,563791.9,571666.28,724.38,563791.9,605624.57,724.38,563791.9,618279.83,724.38,563791.9,610264.83,724.38,154473.02,59728.18,724.38,154473.02,26933.89,724.38,154473.02,8888.18,724.38,154473.02,41917.98,724.38,107936,603,724.38,107936,1019,724.38,107936,1056,724.38,107936,20624
