Wavelength,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
670,0.00307467,0.003743366,0.00318093,0.00318093,0.003531207,0.003743836,0.003863586,0.004000184,0.003857119,0.003957634,0.003605419,0.004264129,0.004908746,0.004277722,0.008926418,0.00589245,0.006823566,0.004735016,0.005804142,0.010023574,0.011432565,0.008923933
671,0.003068975,0.003740099,0.003185155,0.003185155,0.003526305,0.003736445,0.003865514,0.003993751,0.003855332,0.003945075,0.003611373,0.004252054,0.004898429,0.004264482,0.008901904,0.005886263,0.006804471,0.004724729,0.005786689,0.009993529,0.011399337,0.008891575
672,0.003064265,0.003738802,0.003196526,0.003196526,0.003519865,0.003726878,0.003874,0.003978457,0.003857067,0.003924567,0.003637402,0.004235511,0.004880988,0.004247478,0.008863578,0.005885722,0.006781153,0.004713867,0.005762086,0.009947324,0.011350283,0.00884854
673,0.003070427,0.003747816,0.003214845,0.003214845,0.003521191,0.003729027,0.003892746,0.003969772,0.003870877,0.003914513,0.003676004,0.004235106,0.004876622,0.004249537,0.008848506,0.005914214,0.006786826,0.004719139,0.005764782,0.009930567,0.011335396,0.008831801
674,0.003075602,0.00375486,0.003226017,0.003226017,0.003524056,0.003733353,0.003904933,0.003969949,0.003881167,0.003912408,0.003694532,0.004239168,0.004879381,0.00425536,0.008847248,0.00593706,0.006796724,0.004724985,0.005774629,0.009929971,0.011336336,0.008825739
675,0.003091221,0.003776179,0.003249101,0.003249101,0.003532335,0.003746377,0.003929274,0.003977708,0.003902988,0.00391054,0.003734926,0.004253494,0.004892326,0.004270803,0.008857234,0.005986578,0.006828074,0.004747916,0.005806745,0.009945011,0.011351471,0.008842559
676,0.003101665,0.003790454,0.003261013,0.003261013,0.003537749,0.003755075,0.003941428,0.00398529,0.00391452,0.003910777,0.003756793,0.004263759,0.004902513,0.004280423,0.008868478,0.006013248,0.006849525,0.004764999,0.005829014,0.009960646,0.011365666,0.008865442
677,0.003127563,0.003826571,0.003293663,0.003293663,0.003554972,0.003781095,0.003973809,0.004004912,0.003955116,0.003920863,0.003810304,0.004297413,0.004927213,0.004315872,0.008911492,0.006098055,0.006921483,0.00480803,0.005890383,0.010013186,0.011424654,0.008918577
678,0.003158523,0.003867759,0.0033278,0.0033278,0.003575467,0.003811128,0.004008098,0.004032254,0.004007843,0.003942094,0.003868837,0.004346021,0.004963263,0.004365385,0.008973764,0.006210704,0.007018691,0.00486621,0.005970067,0.010089633,0.011505025,0.008978847
679,0.003174029,0.003887104,0.0033412,0.0033412,0.003584155,0.003823839,0.004022161,0.004047557,0.004031505,0.003953476,0.003895726,0.00437124,0.0049848,0.004389069,0.009004267,0.006265217,0.007065394,0.004898443,0.006010652,0.010129176,0.011540602,0.009008863
680,0.003207431,0.003935815,0.003372671,0.003372671,0.003605804,0.003856823,0.004055725,0.00409417,0.004099918,0.00398458,0.003967922,0.004439357,0.005039025,0.004458867,0.009100921,0.006407151,0.007198997,0.004984313,0.006123532,0.010246427,0.011663101,0.009106281
681,0.003238895,0.003988034,0.003401818,0.003401818,0.003626367,0.003890232,0.004090032,0.004149179,0.004177403,0.004023666,0.00404876,0.004521406,0.005101928,0.004542716,0.009221753,0.006571393,0.007362543,0.005087285,0.006259171,0.010389725,0.01182072,0.009228889
682,0.003252465,0.004010887,0.003412894,0.003412894,0.003633969,0.003903368,0.004104838,0.004172877,0.004210137,0.004043029,0.004084289,0.004560558,0.005132143,0.004580451,0.009276433,0.006648214,0.00743919,0.00513662,0.006322517,0.010455316,0.011891418,0.009284096
683,0.003281547,0.004073365,0.003441505,0.003441505,0.003654642,0.003937603,0.004138477,0.004241047,0.00430739,0.004089571,0.00419932,0.004671953,0.005215276,0.004690024,0.009438714,0.006866121,0.007658285,0.005276006,0.0065014,0.010642738,0.012092007,0.009452938
684,0.003330105,0.004161965,0.00346995,0.00346995,0.003678264,0.003985383,0.004180215,0.004330133,0.004424959,0.004145281,0.004347308,0.004805481,0.00531152,0.004823651,0.00963181,0.007133889,0.007926918,0.005453368,0.006721106,0.010849631,0.012320659,0.009650118
685,0.003363149,0.004210941,0.003480858,0.003480858,0.003688816,0.004012065,0.00420312,0.004374748,0.004478008,0.004173812,0.004415794,0.004866767,0.005354846,0.004885439,0.009717304,0.007260571,0.008053101,0.005540679,0.006825275,0.010934693,0.012419419,0.009733663
686,0.00345059,0.004304827,0.003517015,0.003517015,0.003714634,0.004085441,0.004250384,0.004465187,0.004597101,0.004235838,0.004545882,0.005004853,0.005438014,0.005022706,0.009884459,0.007529196,0.008309013,0.005708634,0.007036936,0.011110625,0.012622981,0.009896288
687,0.003504988,0.004349739,0.003542262,0.003542262,0.003729901,0.004132135,0.004274744,0.004511011,0.004663144,0.004269333,0.004607484,0.005081653,0.005477855,0.005098184,0.009966119,0.007671139,0.008438742,0.005789278,0.007144428,0.011201495,0.012727782,0.009975367
688,0.003587157,0.004410271,0.003580182,0.003580182,0.003750786,0.004197716,0.004295399,0.004599993,0.00479451,0.004364358,0.00475388,0.005242389,0.005567247,0.005257692,0.010172789,0.00798764,0.008733393,0.005973591,0.007397579,0.011437914,0.012971704,0.010181503
689,0.003607752,0.004424152,0.003583308,0.003583308,0.003747849,0.004203636,0.004277465,0.00466613,0.004893178,0.004452604,0.004896433,0.005383344,0.005652293,0.005391857,0.01037165,0.008279264,0.009006963,0.006140338,0.007638842,0.011671478,0.013200169,0.010396511
690,0.003600576,0.004422412,0.003573759,0.003573759,0.003739294,0.004190668,0.004263234,0.004689108,0.004926523,0.00447932,0.004954194,0.005440364,0.005687787,0.005441993,0.010445501,0.008396328,0.00911561,0.006203415,0.007734446,0.011759493,0.013289513,0.010484463
691,0.003552868,0.00440448,0.003538617,0.003538617,0.003707048,0.004143002,0.004211963,0.004743853,0.005015016,0.004537491,0.00511324,0.005570102,0.005755935,0.005561474,0.010615344,0.008687945,0.009377266,0.006353608,0.007952749,0.011931323,0.013489919,0.010651874
692,0.00348744,0.004375935,0.003496776,0.003496776,0.003663721,0.004080391,0.004148785,0.004796182,0.005100609,0.004588971,0.005277241,0.005684998,0.005805482,0.005673835,0.010757911,0.008973143,0.009611864,0.006493615,0.008155412,0.012065751,0.013657288,0.010785975
693,0.003462543,0.004363583,0.003480529,0.003480529,0.003644086,0.004052477,0.004122647,0.004816743,0.005131055,0.004608997,0.005339957,0.005727177,0.005822374,0.005716851,0.010804486,0.009083789,0.009693454,0.006546506,0.008235376,0.012116365,0.013713595,0.010840617
694,0.003386385,0.004306037,0.003436572,0.003436572,0.00358941,0.003965501,0.004049327,0.004847582,0.005183021,0.004653019,0.005479966,0.005807102,0.005862786,0.005795444,0.010920508,0.009331593,0.009876361,0.006645638,0.008401565,0.012245874,0.0138355,0.010962253
695,0.003282673,0.004223295,0.00338497,0.00338497,0.00352703,0.00385793,0.00396485,0.004855845,0.005207772,0.004682021,0.005597355,0.005857299,0.005898282,0.005846108,0.011017526,0.009529934,0.010017153,0.006709241,0.008531076,0.012358179,0.013930184,0.011071652
696,0.003230222,0.004185749,0.003361078,0.003361078,0.003499692,0.003809421,0.003927554,0.004853829,0.005211004,0.004687027,0.005637451,0.005869749,0.005910258,0.005861195,0.011045096,0.009591115,0.010056626,0.006726603,0.008574363,0.012391589,0.013959271,0.011114057
697,0.003117232,0.004098362,0.003299418,0.003299418,0.003425606,0.003693212,0.003838206,0.004842748,0.005213958,0.004687456,0.005720723,0.00588118,0.005910647,0.005874708,0.011062367,0.009724836,0.010129841,0.006753397,0.008651151,0.012409152,0.013983104,0.011139852
698,0.003020913,0.00400966,0.00323842,0.00323842,0.003347176,0.003584786,0.003750409,0.00482183,0.005201684,0.004674536,0.005770968,0.005864811,0.005872508,0.005858051,0.011028666,0.009813499,0.010160123,0.00674709,0.008681422,0.012360041,0.013957009,0.011095896
699,0.002985133,0.003970799,0.00321519,0.00321519,0.003315493,0.00354406,0.003714664,0.004809976,0.005189687,0.004666194,0.005778036,0.005849459,0.005845955,0.00584297,0.011005265,0.009829623,0.010156663,0.00673135,0.008678193,0.012326776,0.013936167,0.011068549
700,0.002905835,0.003882357,0.003168625,0.003168625,0.00324979,0.003452406,0.00363874,0.004774657,0.00515311,0.00464647,0.005773912,0.005804805,0.005790583,0.00579724,0.010945182,0.009836977,0.010126576,0.006685508,0.008655464,0.012256299,0.013877472,0.011005556
701,0.002862316,0.003832777,0.00314529,0.00314529,0.00321577,0.003401478,0.003598561,0.004751192,0.005128532,0.004635088,0.00576272,0.005775503,0.005761762,0.005766592,0.010908501,0.009828206,0.010099949,0.006655406,0.008635964,0.012219087,0.013839618,0.01096991
702,0.00273874,0.003705225,0.003081971,0.003081971,0.003129312,0.003269905,0.003493961,0.00468162,0.005048732,0.004585684,0.005708514,0.005677249,0.005678142,0.005675199,0.010798647,0.009771632,0.010002046,0.00655841,0.008549052,0.012114464,0.013721885,0.010868436
703,0.002606949,0.003574554,0.003014825,0.003014825,0.003040446,0.003133513,0.003387717,0.004600624,0.004951053,0.004519637,0.005625026,0.005555817,0.005577172,0.005560288,0.01065505,0.009668483,0.009866041,0.006433309,0.008432871,0.011974152,0.013578464,0.010734456
704,0.002555215,0.003521856,0.002987663,0.002987663,0.003004018,0.003077766,0.003345894,0.004565734,0.004908595,0.004491612,0.00558455,0.005503336,0.005531002,0.005506121,0.010584625,0.009613136,0.009801311,0.0063751,0.008384101,0.011901252,0.013514922,0.010666304
705,0.002424257,0.00338751,0.002921643,0.002921643,0.002913171,0.002938478,0.003243565,0.004476587,0.004789855,0.004411737,0.00546528,0.00536055,0.00540912,0.005361467,0.010404886,0.009455568,0.00961639,0.006218447,0.008228093,0.01170092,0.013319345,0.010473612
706,0.002288248,0.003250038,0.002855739,0.002855739,0.002823376,0.002796085,0.003142239,0.0043742,0.004661793,0.004319567,0.005325646,0.005203914,0.005278478,0.005204873,0.010208241,0.009267826,0.009405088,0.006046938,0.008039873,0.011483797,0.013096472,0.010259752
707,0.002231462,0.003194213,0.002828695,0.002828695,0.002788001,0.002737235,0.003101418,0.004326073,0.004610013,0.004279245,0.005264807,0.005137582,0.005223549,0.005138766,0.010120911,0.009182304,0.009313978,0.005973873,0.007958893,0.011394104,0.013005635,0.010170432
708,0.002091021,0.003054722,0.002761033,0.002761033,0.002698559,0.002593706,0.003000212,0.004213543,0.004476767,0.00418685,0.005106448,0.004960685,0.00508557,0.004968369,0.009881262,0.00895419,0.00907108,0.005783773,0.007747742,0.011144863,0.012749922,0.009929233
709,0.001954294,0.00291519,0.002692711,0.002692711,0.002607642,0.002454741,0.002897299,0.004099073,0.004334412,0.004087785,0.004934015,0.004778371,0.004940571,0.004786811,0.009622632,0.008702595,0.008803006,0.005579281,0.007518904,0.010876526,0.012471277,0.009680137
710,0.001901222,0.002859325,0.002665005,0.002665005,0.002570791,0.002400455,0.002854772,0.004049004,0.004273524,0.004040793,0.004859102,0.004706622,0.004878623,0.004709542,0.00951632,0.008593592,0.00868672,0.005491823,0.007420236,0.010767739,0.012357506,0.009582919
711,0.001777416,0.002722062,0.00259216,0.00259216,0.002473305,0.002261315,0.002750005,0.003923335,0.004114452,0.003924195,0.004670974,0.004510014,0.004717627,0.004513703,0.009243979,0.008308494,0.008390024,0.005272671,0.007158066,0.01047149,0.012039408,0.009314524
712,0.001660846,0.002592825,0.002515373,0.002515373,0.002373448,0.002123956,0.002644626,0.00379553,0.003952476,0.003804772,0.004480728,0.00430109,0.004548945,0.00431372,0.00896367,0.008013471,0.008086459,0.005048097,0.006884693,0.010133171,0.01170207,0.009021384
713,0.001615012,0.002544986,0.002483726,0.002483726,0.002334227,0.002071451,0.002601485,0.003743327,0.003888683,0.003754955,0.004403695,0.004217024,0.004479309,0.004232308,0.00884939,0.007894545,0.007963303,0.004955217,0.006774822,0.009982314,0.011569058,0.008899421
714,0.001537553,0.002463495,0.002421211,0.002421211,0.002257957,0.001976183,0.002521793,0.003644931,0.003765716,0.003658228,0.004264558,0.004057348,0.004330918,0.004075584,0.008611641,0.007667064,0.007726777,0.004785827,0.006564441,0.00968098,0.011302314,0.008639928
715,0.001505928,0.002429844,0.002390343,0.002390343,0.002220907,0.00193342,0.00248524,0.003598739,0.003706541,0.003611318,0.004202454,0.003981737,0.004252162,0.004000274,0.008488173,0.007558509,0.007613406,0.004709317,0.00646393,0.009530503,0.011168582,0.008502397
716,0.001465723,0.002368513,0.002319467,0.002319467,0.002137862,0.00185495,0.00240472,0.003486089,0.003581533,0.00349646,0.004046521,0.003807845,0.004050732,0.003822307,0.008170778,0.007291618,0.007341943,0.004521955,0.006217045,0.009139338,0.010832668,0.008156066
717,0.001453089,0.002307356,0.002258643,0.002258643,0.002061516,0.001793438,0.002329856,0.003370116,0.003464946,0.003389156,0.003877766,0.003638645,0.00384388,0.003652079,0.007837749,0.007018414,0.007057332,0.004319871,0.005958766,0.008749562,0.010486414,0.007788718
718,0.001449036,0.002273876,0.002237826,0.002237826,0.002031166,0.001767632,0.00229896,0.003320601,0.003414193,0.0033498,0.003802839,0.003567726,0.003759703,0.003584509,0.007698647,0.006903548,0.006930814,0.00422864,0.005846862,0.008600474,0.010342341,0.00763017
719,0.001390817,0.002170668,0.002181241,0.002181241,0.001954877,0.001674404,0.002209552,0.003185238,0.003256316,0.003252749,0.003591601,0.003369052,0.003565089,0.003389517,0.007342776,0.006565116,0.006582524,0.003986004,0.005547425,0.00822216,0.009912274,0.007276929
720,0.001284207,0.002059583,0.002117164,0.002117164,0.001873754,0.001548651,0.002113003,0.003040567,0.003074386,0.003139259,0.003387648,0.003157237,0.003406496,0.003180987,0.00702244,0.0062218,0.006237683,0.003752445,0.005254853,0.007881718,0.009479966,0.0069858
721,0.001231764,0.002018227,0.002088855,0.002088855,0.001838571,0.00149032,0.002074965,0.002981744,0.002999578,0.003083464,0.003320006,0.003073176,0.003358339,0.003099878,0.006918874,0.006102047,0.006114613,0.003670293,0.005149813,0.007770503,0.009333651,0.006889363
722,0.001140268,0.001941734,0.00202448,0.00202448,0.001759224,0.001386893,0.001993979,0.002867965,0.002853999,0.002946145,0.003161127,0.00290276,0.003223757,0.002931223,0.006658349,0.005839336,0.005837406,0.003485506,0.004907759,0.007460631,0.008991789,0.006599584
723,0.00108149,0.001879327,0.001964103,0.001964103,0.001689783,0.001314085,0.00192521,0.00277514,0.00272856,0.002827677,0.003006004,0.002755029,0.003075656,0.002781801,0.006390644,0.005586874,0.005576214,0.003313724,0.004679146,0.00713696,0.008663215,0.006302336
724,0.001061765,0.001852059,0.001939792,0.001939792,0.001664507,0.001286374,0.001899388,0.002737272,0.002673894,0.002790733,0.002942119,0.002693653,0.00301398,0.002719924,0.006279896,0.005477372,0.005469158,0.003244576,0.004587547,0.007011946,0.008530188,0.006198432
725,0.000997116,0.001781688,0.001886919,0.001886919,0.001601596,0.001207422,0.001831838,0.00263047,0.002542368,0.002695736,0.002786212,0.00254342,0.002890319,0.002571988,0.006021007,0.005211437,0.005197913,0.003072416,0.004356285,0.006711706,0.00816882,0.005928041
726,0.000925055,0.001710263,0.001837617,0.001837617,0.001536424,0.001118041,0.001763968,0.002510009,0.002411357,0.002595764,0.00263225,0.002394711,0.00277803,0.002429578,0.005757242,0.004941743,0.004921889,0.002894849,0.004119777,0.006408929,0.007794451,0.005654986
727,0.000897919,0.001681941,0.001816876,0.001816876,0.001508885,0.001079899,0.001737825,0.002458481,0.002357205,0.002553846,0.002570309,0.002334859,0.002727725,0.002373227,0.005641619,0.004828481,0.004810055,0.002820294,0.004022932,0.006281377,0.007648423,0.005548419
728,0.000837303,0.001621445,0.001774422,0.001774422,0.001456996,0.00100447,0.001685433,0.002356553,0.002246989,0.002473113,0.002435136,0.002214994,0.002631303,0.002254918,0.005410744,0.004598095,0.004570322,0.002669232,0.003816773,0.006016138,0.007326359,0.005314436
729,0.000803823,0.001589272,0.001752709,0.001752709,0.001432647,0.000967184,0.001659183,0.002306154,0.002190926,0.002434298,0.002361903,0.002154983,0.002585186,0.002192959,0.005295491,0.004480972,0.004442422,0.002592725,0.003707458,0.005878451,0.007150323,0.005187021
730,0.000711701,0.001506751,0.001691935,0.001691935,0.001368106,0.000859645,0.001591323,0.002175673,0.002043692,0.002331184,0.002180819,0.002000707,0.002479774,0.002037815,0.00502251,0.004191948,0.004123204,0.002401856,0.003451137,0.005551126,0.006726907,0.004908134
731,0.000599194,0.001419018,0.001628338,0.001628338,0.001301895,0.000733952,0.001520943,0.002050696,0.001895454,0.002221621,0.002022494,0.001848414,0.002398416,0.001891115,0.004791558,0.003921542,0.003826664,0.002227982,0.003220615,0.005276954,0.006335495,0.004678762
732,0.000545329,0.001381632,0.001603802,0.001603802,0.001275874,0.000678509,0.001492174,0.002005799,0.001838386,0.002176358,0.00197202,0.001790386,0.002376352,0.0018376,0.004718335,0.003823036,0.003721443,0.002168471,0.0031371,0.00519242,0.006191463,0.004600861
733,0.000433828,0.001310731,0.001548645,0.001548645,0.001222033,0.000564581,0.001439499,0.001914614,0.001728043,0.002074406,0.001861826,0.001680604,0.002327592,0.001729154,0.004554963,0.003624046,0.003509351,0.002046864,0.002966151,0.00498494,0.005899429,0.004421465
734,0.000353719,0.001260656,0.001504113,0.001504113,0.001180252,0.000482248,0.00140198,0.001844266,0.001652794,0.001989286,0.001774854,0.00159889,0.002284797,0.001647129,0.004417718,0.003475524,0.003352698,0.001956604,0.002838495,0.004800818,0.005684598,0.004268104
735,0.000331245,0.001244095,0.001490201,0.001490201,0.001166292,0.000458401,0.001388367,0.001820207,0.001630821,0.001960856,0.001747602,0.00156893,0.002268699,0.001620036,0.004370619,0.003427487,0.003302915,0.001928438,0.002798275,0.004739641,0.005617767,0.004216237
736,0.000273522,0.001205368,0.00146254,0.00146254,0.001134042,0.000403114,0.00135909,0.001760147,0.001570912,0.001897668,0.001688608,0.001507314,0.00224464,0.001561321,0.004281551,0.003319083,0.003190391,0.001866486,0.002701913,0.004618218,0.005447374,0.004119612
737,0.000221502,0.001171738,0.001439579,0.001439579,0.001109057,0.000354246,0.001335058,0.00170729,0.001514215,0.001846797,0.001638196,0.001460611,0.002232355,0.001513735,0.004213302,0.003226909,0.003096119,0.001813835,0.002621219,0.00453141,0.005301121,0.004047635
738,0.000204732,0.001160274,0.001430367,0.001430367,0.00110236,0.00033682,0.00132669,0.001690434,0.001495456,0.001830685,0.001619524,0.001445565,0.002228032,0.001497772,0.004187022,0.003195103,0.003064587,0.001794969,0.002596665,0.004504848,0.00525843,0.004020418
739,0.000164069,0.001130426,0.001414134,0.001414134,0.001088592,0.000297652,0.001313808,0.001656368,0.00146143,0.001794404,0.001588646,0.001409874,0.002227232,0.001465504,0.004146963,0.003131003,0.002996342,0.001756785,0.002549628,0.004458166,0.005172063,0.00398396
740,0.000124439,0.001109194,0.001403332,0.001403332,0.001077185,0.000264311,0.001305031,0.001630718,0.00143526,0.001763444,0.001566606,0.001381519,0.002232507,0.001441432,0.004121671,0.003084484,0.002948894,0.001727571,0.002512445,0.004427898,0.005104065,0.003960228
741,0.000108703,0.001106344,0.001399552,0.001399552,0.001072851,0.000252714,0.001300768,0.00162228,0.001424358,0.001752652,0.001556772,0.001373809,0.002234259,0.001433665,0.004110158,0.003070257,0.002938158,0.001717676,0.002497746,0.00441775,0.005079743,0.003945737
742,8.23E-05,0.001087337,0.001390391,0.001390391,0.001065056,0.000223505,0.001291341,0.001602908,0.001403657,0.001729787,0.001536872,0.001353767,0.002239299,0.001420896,0.004098367,0.003037422,0.002903649,0.001696681,0.002468569,0.00440088,0.005032394,0.00393359
743,6.52E-05,0.001069561,0.001382723,0.001382723,0.001060365,0.000200981,0.001284835,0.001586772,0.001388955,0.001713909,0.001522982,0.001337941,0.002243893,0.001411351,0.004090107,0.003011026,0.002872971,0.001680437,0.002448018,0.004384082,0.005003819,0.003928541
744,5.89E-05,0.001067943,0.001380436,0.001380436,0.001059132,0.000196068,0.001283493,0.001581569,0.001384051,0.001710105,0.001519158,0.001334448,0.002245199,0.001406808,0.004082124,0.003003238,0.002866064,0.001675294,0.002441944,0.004374004,0.004998269,0.003921148
745,4.24E-05,0.001058601,0.001375515,0.001375515,0.001055083,0.000184302,0.001280971,0.001572093,0.001373602,0.00169738,0.001509019,0.00132389,0.002248071,0.00139679,0.004065444,0.002979614,0.002848941,0.001666108,0.002428063,0.004363862,0.004979081,0.003901769
746,2.85E-05,0.001050546,0.001372092,0.001372092,0.0010502,0.000175201,0.001277545,0.001561415,0.001366978,0.001688071,0.001498288,0.001312104,0.002248979,0.001390166,0.004053685,0.002960184,0.002831282,0.001655767,0.002414779,0.004358159,0.004958277,0.003884277
747,2.48E-05,0.001050214,0.001371303,0.001371303,0.001048135,0.000172953,0.001275298,0.00155501,0.0013659,0.001687684,0.001493873,0.001307383,0.002248321,0.001389017,0.004050623,0.002956591,0.002823841,0.001649469,0.002409302,0.004352522,0.004951112,0.00387877
748,2.16E-05,0.001045515,0.001369154,0.001369154,0.001043588,0.000165571,0.001273359,0.001548737,0.001359375,0.001684282,0.001482899,0.00130041,0.002247104,0.00138383,0.004040999,0.002944541,0.002812177,0.001643324,0.002399998,0.004337199,0.004934603,0.003869347
749,2.22E-05,0.001041146,0.001367794,0.001367794,0.001041105,0.000160437,0.001273665,0.001548869,0.001353928,0.001681267,0.001476341,0.001298157,0.002246546,0.001379792,0.004034437,0.002936085,0.002807955,0.001643478,0.002396172,0.004327514,0.00492526,0.00386543
750,1.60E-05,0.001036496,0.001365986,0.001365986,0.00104016,0.000154013,0.00127467,0.001547586,0.001349038,0.001674437,0.00146801,0.001292565,0.002238603,0.00137129,0.004019468,0.002917013,0.002793516,0.001638857,0.002386173,0.004312924,0.004913718,0.003850815
751,9.37E-06,0.001033545,0.001363814,0.001363814,0.001040421,0.000151097,0.001274834,0.001539451,0.001344472,0.001670124,0.001462634,0.001285876,0.002230041,0.001367335,0.004007939,0.002901038,0.002781528,0.001629381,0.002372712,0.004302339,0.004898813,0.003834453
752,9.51E-06,0.001030877,0.001362089,0.001362089,0.001039144,0.00014947,0.0012743,0.00153273,0.001339348,0.001669627,0.001459029,0.001282524,0.002228863,0.001367844,0.004004816,0.002895679,0.002779756,0.001624678,0.002365422,0.004296658,0.004886107,0.00382879
753,2.29E-06,0.001025602,0.001358519,0.001358519,0.00103655,0.000148721,0.001272159,0.001522482,0.001334957,0.001662667,0.001449053,0.001275669,0.002222801,0.001363534,0.003992669,0.002883737,0.002768296,0.001619897,0.002355697,0.004279816,0.004872555,0.003822352
754,-5.15E-06,0.001024851,0.001357311,0.001357311,0.001035952,0.000148576,0.001268637,0.001516721,0.001331742,0.001655555,0.001446589,0.001269562,0.002215568,0.001355641,0.003976766,0.002871855,0.002756326,0.001615966,0.002349494,0.004263573,0.004864187,0.003815945
755,-5.23E-06,0.001026708,0.001357949,0.001357949,0.00103667,0.000147552,0.001266722,0.001514488,0.001327794,0.001654904,0.001450495,0.00126696,0.00221322,0.001352568,0.003969889,0.002866556,0.002754044,0.001612113,0.002345727,0.004258491,0.004856663,0.003810313
756,5.96E-06,0.001038132,0.001357006,0.001357006,0.001036143,0.000151799,0.001265265,0.001510935,0.001326102,0.001651092,0.00145564,0.001260042,0.002210241,0.001351917,0.00397031,0.002862943,0.002751815,0.001607086,0.002344398,0.004243769,0.004858376,0.003803664
757,4.35E-05,0.00108623,0.001349101,0.001349101,0.001031708,0.000175125,0.001277023,0.001519131,0.001335345,0.001648995,0.001474561,0.001266357,0.002198601,0.001359957,0.003973549,0.002883446,0.002768182,0.001622081,0.002358147,0.004203575,0.004878536,0.003786786
758,6.97E-05,0.001124759,0.001342778,0.001342778,0.001028518,0.00019318,0.001288322,0.001528647,0.001342331,0.001650059,0.001492242,0.001276989,0.00218759,0.001365575,0.00396949,0.002902263,0.002784496,0.001638248,0.002369459,0.00417302,0.004889459,0.003770925
759,0.000192164,0.001254647,0.001394442,0.001394442,0.001042575,0.000296687,0.001340982,0.001555061,0.001377266,0.001649131,0.001507968,0.001306067,0.002125706,0.001373502,0.003895189,0.002922581,0.002818009,0.001658901,0.002379216,0.00407589,0.004895168,0.003673768
760,0.000374477,0.001382527,0.001471614,0.001471614,0.00106931,0.000445192,0.001392899,0.00156991,0.001404839,0.001659633,0.001504395,0.001314632,0.002044909,0.001372522,0.003803515,0.002915853,0.002824667,0.001659275,0.002371843,0.003989951,0.004883534,0.003579571
761,0.000460606,0.001419047,0.001490798,0.001490798,0.001078799,0.000508245,0.001403456,0.001567861,0.001404463,0.001672127,0.001502776,0.001304749,0.002014984,0.001369235,0.003782083,0.002907622,0.002814126,0.001655164,0.002366025,0.003970587,0.004877113,0.003566671
762,0.000628923,0.001455029,0.001518257,0.001518257,0.001095177,0.000624355,0.001417045,0.001556409,0.001402215,0.001685811,0.001480016,0.001290046,0.001950676,0.001356248,0.00374435,0.002881164,0.002796281,0.001633875,0.002340131,0.003972881,0.00483858,0.003543845
763,0.000687223,0.001415098,0.001517466,0.001517466,0.001100525,0.000658442,0.001404729,0.001539985,0.001388013,0.001683058,0.001456024,0.001278079,0.001922787,0.001342438,0.003738616,0.002853147,0.002777848,0.001609533,0.002318878,0.0040228,0.004803881,0.003548925
764,0.000663335,0.001375705,0.0015084,0.0015084,0.001098984,0.000639472,0.001389381,0.001532965,0.001375684,0.001679114,0.001453173,0.001270933,0.001929282,0.001338328,0.003749183,0.002843357,0.002766721,0.001602368,0.002317702,0.004051061,0.004801293,0.00356393
765,0.000536212,0.001267501,0.001472781,0.001472781,0.001091491,0.000549136,0.001351059,0.001514695,0.001348596,0.001673664,0.001436154,0.00125232,0.001968137,0.001329951,0.003782139,0.002823551,0.00274646,0.001589037,0.002314657,0.004123761,0.00479279,0.00361096
766,0.000379664,0.001172749,0.001433249,0.001433249,0.001081002,0.000439221,0.001323664,0.001500186,0.001327503,0.001669563,0.001414681,0.001242732,0.002015131,0.001328643,0.0038191,0.002807718,0.002729635,0.001582604,0.002308849,0.004182334,0.004800279,0.003663732
767,0.000326351,0.001146807,0.00142027,0.00142027,0.001076464,0.000400672,0.001319241,0.001496928,0.001321167,0.001666969,0.001407374,0.001244611,0.002029766,0.001331602,0.003833673,0.002801901,0.002721943,0.001582338,0.002304908,0.004196467,0.004813685,0.003684479
768,0.000239921,0.001106335,0.001398956,0.001398956,0.001068576,0.000335771,0.00130826,0.001490411,0.00131106,0.001660578,0.001407857,0.001241565,0.002056276,0.001332325,0.003857068,0.00279612,0.002715517,0.001579877,0.002301885,0.004214373,0.004820866,0.003715477
769,0.000206805,0.001091805,0.001390619,0.001390619,0.001065225,0.00030942,0.001301702,0.001487153,0.001307289,0.001656782,0.001415646,0.00123664,0.002068151,0.001330088,0.003865892,0.002796155,0.002716782,0.001577682,0.002302802,0.004218147,0.00481464,0.003725728
770,0.000133021,0.001061853,0.001379085,0.001379085,0.001058404,0.000256519,0.001293694,0.001481048,0.001312571,0.001647991,0.001418431,0.001237095,0.002094888,0.001334947,0.003888048,0.002793179,0.002720213,0.001577383,0.002312579,0.004223617,0.004819403,0.003741465
771,7.87E-05,0.001038186,0.001374978,0.001374978,0.00105599,0.000220705,0.001290228,0.001478776,0.001321289,0.00164236,0.001412907,0.001238784,0.002115004,0.001341086,0.00390718,0.002795261,0.0027265,0.001585523,0.002321001,0.004233319,0.004838046,0.00375037
772,6.50E-05,0.001029941,0.001374069,0.001374069,0.001057045,0.000211442,0.00128821,0.001479351,0.001320954,0.001641723,0.001412387,0.001235093,0.002120256,0.001340128,0.00391298,0.002800356,0.002730621,0.001591767,0.002320562,0.004241326,0.0048457,0.003753789
