Wavelength,WMS_04,WMS_05,WMS_06,WMS_07,WMS_09,WMS_13,WMS_14,WMS_15,WMS_16,WMS_17,WMS_18,WMS_19,WMS_20,WMS_22,WMS_23,WMS_24,WMS_25,WMS_26,WMS_27,WMS_29,WMS_30,WMS_31,WMS_32,WMS_33,WMS_34,WMS_35,WMS_36,WMS_37,WMS_38,WMS_39,WMS_47,WMS_48,WMS_49,WMS_50,WMS_51,WMS_52,WMS_53,WMS_54,WMS_55,WMS_56,WMS_59,WMS_60,WMS_61,WMS_62,WMS_64,WMS_65,WMS_66,WMS_67,WMS_68,WMS_69,WMS_70,WMS_71
721,0.010861452,0.010171468,0.008365901,0.007787254,0.00693404,0.00524685,0.003388935,0.003281817,0.004208311,0.017021268,0.004255164,0.004173278,0.00444629,0.004011263,0.002936423,0.002746545,0.002936423,0.004431603,0.003334626,0.011800621,0.009861676,0.004589658,0.012590036,0.011240757,0.016259091,0.010374727,0.009884131,0.002253154,0.008157019,0.010374727,0.001231764,0.002018227,0.002088855,0.002088855,0.001838571,0.00149032,0.002074965,0.002981744,0.002999578,0.003083464,0.003320006,0.003073176,0.003358339,0.003099878,0.006918874,0.006102047,0.006114613,0.003670293,0.005149813,0.007770503,0.009333651,0.006889363
722,0.010533768,0.009851099,0.008090103,0.007527788,0.006688165,0.00510554,0.003255802,0.003162228,0.004068807,0.016941358,0.004092931,0.004023124,0.004308828,0.003952423,0.002812403,0.002637753,0.002812403,0.004251336,0.003310917,0.011703428,0.009588722,0.004388508,0.012216989,0.011027932,0.016041023,0.010340413,0.009657392,0.002163581,0.007884781,0.010340413,0.001140268,0.001941734,0.00202448,0.00202448,0.001759224,0.001386893,0.001993979,0.002867965,0.002853999,0.002946145,0.003161127,0.00290276,0.003223757,0.002931223,0.006658349,0.005839336,0.005837406,0.003485506,0.004907759,0.007460631,0.008991789,0.006599584
723,0.010213051,0.009533953,0.007816606,0.007275906,0.006446238,0.004976431,0.003130427,0.003050377,0.003906308,0.016930775,0.003941891,0.003881405,0.00418242,0.003902626,0.002697659,0.002536665,0.002697659,0.004129373,0.00326584,0.011614016,0.009349061,0.004212194,0.01189001,0.01084374,0.015787315,0.010312196,0.009465266,0.002085017,0.007657963,0.010312196,0.00108149,0.001879327,0.001964103,0.001964103,0.001689783,0.001314085,0.00192521,0.00277514,0.00272856,0.002827677,0.003006004,0.002755029,0.003075656,0.002781801,0.006390644,0.005586874,0.005576214,0.003313724,0.004679146,0.00713696,0.008663215,0.006302336
724,0.009894594,0.009232348,0.007561524,0.007034009,0.006218208,0.004891934,0.003023045,0.002949243,0.003732016,0.016903165,0.003810053,0.003756598,0.004071381,0.003872532,0.0026008,0.002448839,0.0026008,0.004174124,0.003193957,0.011403759,0.009124134,0.004170484,0.011800383,0.010818722,0.015732135,0.010224256,0.009379425,0.002029082,0.007612238,0.010224256,0.001061765,0.001852059,0.001939792,0.001939792,0.001664507,0.001286374,0.001899388,0.002737272,0.002673894,0.002790733,0.002942119,0.002693653,0.00301398,0.002719924,0.006279896,0.005477372,0.005469158,0.003244576,0.004587547,0.007011946,0.008530188,0.006198432
725,0.00957337,0.008931202,0.00730312,0.006788232,0.006015329,0.004775944,0.002913694,0.002848214,0.003608439,0.016887262,0.003675374,0.003632016,0.003955428,0.003836413,0.002500845,0.002356067,0.002500845,0.00419745,0.003129179,0.011186327,0.008895006,0.004094507,0.011664055,0.010752632,0.015677704,0.010132118,0.009261265,0.001968523,0.007554915,0.010132118,0.000997116,0.001781688,0.001886919,0.001886919,0.001601596,0.001207422,0.001831838,0.00263047,0.002542368,0.002695736,0.002786212,0.00254342,0.002890319,0.002571988,0.006021007,0.005211437,0.005197913,0.003072416,0.004356285,0.006711706,0.00816882,0.005928041
726,0.009250457,0.008629375,0.007042167,0.006540422,0.005826468,0.004636068,0.002803512,0.002747048,0.003523099,0.016875885,0.003539466,0.003507156,0.003836744,0.003795861,0.002398794,0.002260174,0.002398794,0.004198797,0.003069387,0.010968237,0.008663468,0.003995066,0.011494359,0.010658872,0.015622563,0.010037917,0.009121916,0.001904916,0.007494573,0.010037917,0.000925055,0.001710263,0.001837617,0.001837617,0.001536424,0.001118041,0.001763968,0.002510009,0.002411357,0.002595764,0.00263225,0.002394711,0.00277803,0.002429578,0.005757242,0.004941743,0.004921889,0.002894849,0.004119777,0.006408929,0.007794451,0.005654986
727,0.008927638,0.008316476,0.006775331,0.006296602,0.00562154,0.004443449,0.002697681,0.00264357,0.00352003,0.016834034,0.003409435,0.003377529,0.003721292,0.003746814,0.002294438,0.002163243,0.002294438,0.004098394,0.003016859,0.010793168,0.008433814,0.003867307,0.011270105,0.010536388,0.015553977,0.009949586,0.008966698,0.001838864,0.007481241,0.009949586,0.000897919,0.001681941,0.001816876,0.001816876,0.001508885,0.001079899,0.001737825,0.002458481,0.002357205,0.002553846,0.002570309,0.002334859,0.002727725,0.002373227,0.005641619,0.004828481,0.004810055,0.002820294,0.004022932,0.006281377,0.007648423,0.005548419
728,0.008585181,0.007993279,0.006502069,0.006043546,0.005403647,0.004290699,0.002586174,0.002538428,0.003508862,0.0167613,0.003271021,0.00324779,0.003600327,0.00369966,0.00219195,0.002070389,0.00219195,0.003988322,0.002964978,0.010605314,0.008171982,0.003732275,0.011020958,0.010402104,0.015468467,0.009844002,0.008794284,0.001772202,0.007432748,0.009844002,0.000837303,0.001621445,0.001774422,0.001774422,0.001456996,0.00100447,0.001685433,0.002356553,0.002246989,0.002473113,0.002435136,0.002214994,0.002631303,0.002254918,0.005410744,0.004598095,0.004570322,0.002669232,0.003816773,0.006016138,0.007326359,0.005314436
729,0.008225307,0.007660952,0.006223109,0.005782302,0.005174257,0.004173304,0.002469633,0.002431809,0.003490513,0.016661178,0.003125171,0.003117952,0.003474473,0.003654184,0.002091116,0.001981152,0.002091116,0.003869675,0.002913672,0.010406124,0.007881615,0.003590795,0.010749736,0.010257356,0.015367949,0.009723118,0.008606622,0.001705001,0.007353075,0.009723118,0.000803823,0.001589272,0.001752709,0.001752709,0.001432647,0.000967184,0.001659183,0.002306154,0.002190926,0.002434298,0.002361903,0.002154983,0.002585186,0.002192959,0.005295491,0.004480972,0.004442422,0.002592725,0.003707458,0.005878451,0.007150323,0.005187021
730,0.007850842,0.007320214,0.005931467,0.005514848,0.0049451,0.004097682,0.002356199,0.002327654,0.003398967,0.016622354,0.002977402,0.002978495,0.003346284,0.003607933,0.001983638,0.001896124,0.001983638,0.003760386,0.002874133,0.010147162,0.007604771,0.003442189,0.010518703,0.01011935,0.015271543,0.009601524,0.008447194,0.001632204,0.007225405,0.009601524,0.000711701,0.001506751,0.001691935,0.001691935,0.001368106,0.000859645,0.001591323,0.002175673,0.002043692,0.002331184,0.002180819,0.002000707,0.002479774,0.002037815,0.00502251,0.004191948,0.004123204,0.002401856,0.003451137,0.005551126,0.006726907,0.004908134
731,0.0074897,0.006988522,0.005648842,0.005253997,0.004718698,0.00398707,0.00224316,0.002226222,0.003301593,0.016555215,0.002833626,0.002842948,0.003217062,0.003558623,0.001877948,0.001814909,0.001877948,0.003664125,0.002836023,0.009903295,0.007345393,0.003256144,0.010237744,0.009948992,0.015139987,0.009482986,0.008253784,0.001558346,0.007129729,0.009482986,0.000599194,0.001419018,0.001628338,0.001628338,0.001301895,0.000733952,0.001520943,0.002050696,0.001895454,0.002221621,0.002022494,0.001848414,0.002398416,0.001891115,0.004791558,0.003921542,0.003826664,0.002227982,0.003220615,0.005276954,0.006335495,0.004678762
732,0.007145896,0.006668559,0.005378021,0.005001712,0.004495797,0.00383084,0.002130541,0.002128191,0.003198704,0.016450448,0.002694981,0.00271263,0.003086585,0.003505441,0.001774707,0.001738435,0.001774707,0.003584203,0.002799423,0.009680192,0.007107895,0.003022633,0.009892198,0.009737286,0.014963587,0.009368358,0.00801639,0.001483282,0.007076019,0.009368358,0.000545329,0.001381632,0.001603802,0.001603802,0.001275874,0.000678509,0.001492174,0.002005799,0.001838386,0.002176358,0.00197202,0.001790386,0.002376352,0.0018376,0.004718335,0.003823036,0.003721443,0.002168471,0.0031371,0.00519242,0.006191463,0.004600861
733,0.006850261,0.006389024,0.005124454,0.004785143,0.004305572,0.00366556,0.002037271,0.002041246,0.003096393,0.016340022,0.002579924,0.002603145,0.002977057,0.003455033,0.001687023,0.001672965,0.001687023,0.003499512,0.002767645,0.009558996,0.006915918,0.002818685,0.009521755,0.009497256,0.014734762,0.009273076,0.007804227,0.001424632,0.00705533,0.009273076,0.000433828,0.001310731,0.001548645,0.001548645,0.001222033,0.000564581,0.001439499,0.001914614,0.001728043,0.002074406,0.001861826,0.001680604,0.002327592,0.001729154,0.004554963,0.003624046,0.003509351,0.002046864,0.002966151,0.00498494,0.005899429,0.004421465
734,0.006592189,0.006140639,0.004897778,0.004594767,0.004137611,0.003533942,0.001956481,0.001966986,0.00300817,0.016215972,0.002479475,0.002508702,0.002884009,0.003411753,0.001612731,0.001615609,0.001612731,0.00341734,0.002740132,0.009451164,0.006762917,0.002657591,0.009196905,0.009288247,0.014523298,0.009183866,0.007624635,0.001372063,0.007039517,0.009183866,0.000353719,0.001260656,0.001504113,0.001504113,0.001180252,0.000482248,0.00140198,0.001844266,0.001652794,0.001989286,0.001774854,0.00159889,0.002284797,0.001647129,0.004417718,0.003475524,0.003352698,0.001956604,0.002838495,0.004800818,0.005684598,0.004268104
735,0.006392821,0.005940826,0.004717082,0.004444837,0.0040035,0.003466915,0.001894429,0.001913739,0.002945981,0.01606792,0.00240074,0.002437414,0.002816761,0.003381076,0.001559739,0.001570795,0.001559739,0.003340945,0.002719434,0.009344757,0.006671851,0.002569298,0.008962443,0.009143348,0.014356109,0.009101489,0.007499742,0.001327021,0.007025179,0.009101489,0.000331245,0.001244095,0.001490201,0.001490201,0.001166292,0.000458401,0.001388367,0.001820207,0.001630821,0.001960856,0.001747602,0.00156893,0.002268699,0.001620036,0.004370619,0.003427487,0.003302915,0.001928438,0.002798275,0.004739641,0.005617767,0.004216237
736,0.006218963,0.005779643,0.004592747,0.004324716,0.003901019,0.003434539,0.001845204,0.001870841,0.002902085,0.015928149,0.002331413,0.002375289,0.002759436,0.00335615,0.001510524,0.001533229,0.001510524,0.003287695,0.002686812,0.009212907,0.006600189,0.002516316,0.00879273,0.009031105,0.014262445,0.009023437,0.007386659,0.001292214,0.007000315,0.009023437,0.000273522,0.001205368,0.00146254,0.00146254,0.001134042,0.000403114,0.00135909,0.001760147,0.001570912,0.001897668,0.001688608,0.001507314,0.00224464,0.001561321,0.004281551,0.003319083,0.003190391,0.001866486,0.002701913,0.004618218,0.005447374,0.004119612
737,0.006058145,0.005633456,0.004492962,0.004217139,0.003808879,0.003402911,0.001799983,0.001831934,0.002864105,0.015823424,0.00226888,0.002318377,0.002705686,0.003332883,0.001465168,0.00149786,0.001465168,0.003243659,0.002649773,0.009096157,0.006525738,0.002458446,0.008637059,0.008924181,0.014178232,0.008953068,0.007278429,0.001260422,0.006975295,0.008953068,0.000221502,0.001171738,0.001439579,0.001439579,0.001109057,0.000354246,0.001335058,0.00170729,0.001514215,0.001846797,0.001638196,0.001460611,0.002232355,0.001513735,0.004213302,0.003226909,0.003096119,0.001813835,0.002621219,0.00453141,0.005301121,0.004047635
738,0.005916295,0.005502465,0.004422945,0.004124057,0.003723661,0.003348754,0.001757031,0.001797022,0.002829949,0.015812551,0.002218993,0.002269786,0.002655047,0.003310243,0.001428112,0.001463587,0.001428112,0.003209378,0.002608645,0.009040487,0.006429543,0.002361539,0.008475283,0.008809157,0.014068603,0.008901487,0.007175609,0.001229932,0.006957321,0.008901487,0.000204732,0.001160274,0.001430367,0.001430367,0.00110236,0.00033682,0.00132669,0.001690434,0.001495456,0.001830685,0.001619524,0.001445565,0.002228032,0.001497772,0.004187022,0.003195103,0.003064587,0.001794969,0.002596665,0.004504848,0.00525843,0.004020418
739,0.005800919,0.005396603,0.004339924,0.004047727,0.003654174,0.003298053,0.001724551,0.001767684,0.002802283,0.015780468,0.00217698,0.002230054,0.002615875,0.003290019,0.001397665,0.001438462,0.001397665,0.003182287,0.002576312,0.008981711,0.006351692,0.002274018,0.008326663,0.008700845,0.013973713,0.008857335,0.007089588,0.001205995,0.006939531,0.008857335,0.000164069,0.001130426,0.001414134,0.001414134,0.001088592,0.000297652,0.001313808,0.001656368,0.00146143,0.001794404,0.001588646,0.001409874,0.002227232,0.001465504,0.004146963,0.003131003,0.002996342,0.001756785,0.002549628,0.004458166,0.005172063,0.00398396
740,0.005701389,0.005305813,0.004257023,0.003981284,0.003594171,0.003251229,0.001697594,0.001742314,0.002778414,0.015742679,0.002140624,0.002195712,0.002582943,0.003271536,0.001371655,0.001417546,0.001371655,0.003158973,0.002549334,0.008923856,0.006285939,0.002194193,0.008186722,0.008598418,0.013883145,0.00881823,0.00701125,0.001185445,0.00692082,0.00881823,0.000124439,0.001109194,0.001403332,0.001403332,0.001077185,0.000264311,0.001305031,0.001630718,0.00143526,0.001763444,0.001566606,0.001381519,0.002232507,0.001441432,0.004121671,0.003084484,0.002948894,0.001727571,0.002512445,0.004427898,0.005104065,0.003960228
741,0.005626432,0.005238503,0.004200639,0.0039297,0.003549101,0.003216443,0.001676726,0.001725208,0.00276013,0.015719335,0.002116188,0.002170022,0.002557613,0.003256738,0.001354129,0.001398929,0.001354129,0.003139759,0.002530959,0.008876698,0.006242678,0.002133222,0.008062917,0.008511348,0.013784283,0.008788958,0.006936926,0.001168365,0.006897245,0.008788958,0.000108703,0.001106344,0.001399552,0.001399552,0.001072851,0.000252714,0.001300768,0.00162228,0.001424358,0.001752652,0.001556772,0.001373809,0.002234259,0.001433665,0.004110158,0.003070257,0.002938158,0.001717676,0.002497746,0.00441775,0.005079743,0.003945737
742,0.005560337,0.005180729,0.004155156,0.003884311,0.003512672,0.003187181,0.001659598,0.001710903,0.002747093,0.015688541,0.002095077,0.002149829,0.002535832,0.003247861,0.001337066,0.001384506,0.001337066,0.003124408,0.002517005,0.008838333,0.006204744,0.002078184,0.007955344,0.008427896,0.013715447,0.008765457,0.006868284,0.001153098,0.006880446,0.008765457,8.22751E-05,0.001087337,0.001390391,0.001390391,0.001065056,0.000223505,0.001291341,0.001602908,0.001403657,0.001729787,0.001536872,0.001353767,0.002239299,0.001420896,0.004098367,0.003037422,0.002903649,0.001696681,0.002468569,0.00440088,0.005032394,0.00393359
743,0.005501409,0.005129671,0.004116321,0.003844123,0.003481784,0.003162145,0.001645139,0.001698564,0.002737022,0.01565574,0.002076527,0.002133151,0.002516456,0.00324183,0.001320904,0.001372868,0.001320904,0.003111776,0.002505766,0.008806796,0.006171408,0.002027314,0.007860068,0.008348213,0.013663351,0.008744879,0.006806276,0.001139565,0.006867917,0.008744879,6.52389E-05,0.001069561,0.001382723,0.001382723,0.001060365,0.000200981,0.001284835,0.001586772,0.001388955,0.001713909,0.001522982,0.001337941,0.002243893,0.001411351,0.004090107,0.003011026,0.002872971,0.001680437,0.002448018,0.004384082,0.005003819,0.003928541
744,0.00546233,0.005089892,0.004079977,0.003819728,0.003455616,0.003147034,0.001635465,0.001689483,0.002725802,0.015646887,0.002064131,0.002119362,0.002500328,0.003229406,0.001311105,0.001364489,0.001311105,0.003103699,0.002495723,0.008792082,0.006152919,0.001983354,0.007792731,0.008285167,0.013602216,0.0087196,0.006777586,0.001132789,0.006858335,0.0087196,5.8894E-05,0.001067943,0.001380436,0.001380436,0.001059132,0.000196068,0.001283493,0.001581569,0.001384051,0.001710105,0.001519158,0.001334448,0.002245199,0.001406808,0.004082124,0.003003238,0.002866064,0.001675294,0.002441944,0.004374004,0.004998269,0.003921148
745,0.005424754,0.005053344,0.00404979,0.003792705,0.003430377,0.00313367,0.001626235,0.001680922,0.002718311,0.01563893,0.002052922,0.002107242,0.002489388,0.00322288,0.001302857,0.001358495,0.001302857,0.003096914,0.002486165,0.008778611,0.0061371,0.001949783,0.007727936,0.008231604,0.01355587,0.008701444,0.00674163,0.001124573,0.006855851,0.008701444,4.24019E-05,0.001058601,0.001375515,0.001375515,0.001055083,0.000184302,0.001280971,0.001572093,0.001373602,0.00169738,0.001509019,0.00132389,0.002248071,0.00139679,0.004065444,0.002979614,0.002848941,0.001666108,0.002428063,0.004363862,0.004979081,0.003901769
746,0.0053884,0.005019478,0.004024632,0.003763611,0.003405946,0.00312174,0.00161739,0.001672816,0.002713819,0.015631771,0.002042719,0.002096539,0.002482676,0.003221105,0.001295903,0.001354424,0.001295903,0.003091194,0.002477039,0.008766132,0.006123475,0.001924756,0.007665429,0.008185907,0.013521542,0.008689104,0.006699884,0.001115258,0.006859114,0.008689104,2.85111E-05,0.001050546,0.001372092,0.001372092,0.0010502,0.000175201,0.001277545,0.001561415,0.001366978,0.001688071,0.001498288,0.001312104,0.002248979,0.001390166,0.004053685,0.002960184,0.002831282,0.001655767,0.002414779,0.004358159,0.004958277,0.003884277
747,0.005351345,0.004989441,0.00399868,0.003742323,0.003386095,0.003110396,0.00161076,0.001667708,0.002704149,0.015630952,0.002035832,0.002091031,0.002474236,0.003211983,0.001291437,0.001347543,0.001291437,0.003086319,0.002471528,0.008751304,0.006110793,0.001904261,0.007623428,0.008150769,0.013479212,0.008675545,0.006673499,0.00111372,0.006856243,0.008675545,2.47676E-05,0.001050214,0.001371303,0.001371303,0.001048135,0.000172953,0.001275298,0.00155501,0.0013659,0.001687684,0.001493873,0.001307383,0.002248321,0.001389017,0.004050623,0.002956591,0.002823841,0.001649469,0.002409302,0.004352522,0.004951112,0.00387877
748,0.005316513,0.004960389,0.003974554,0.003723072,0.003365805,0.003098799,0.001604667,0.001663437,0.002697838,0.01561966,0.002029828,0.002085244,0.002467003,0.003206938,0.001287379,0.001341754,0.001287379,0.003080999,0.002465394,0.008734691,0.006103321,0.001884458,0.007582424,0.008122226,0.013441179,0.008661256,0.006651061,0.001110431,0.00685473,0.008661256,2.16237E-05,0.001045515,0.001369154,0.001369154,0.001043588,0.000165571,0.001273359,0.001548737,0.001359375,0.001684282,0.001482899,0.00130041,0.002247104,0.00138383,0.004040999,0.002944541,0.002812177,0.001643324,0.002399998,0.004337199,0.004934603,0.003869347
749,0.005284188,0.00493245,0.003952487,0.003706118,0.00334502,0.003086915,0.001599181,0.001660109,0.002695313,0.015596558,0.002024817,0.002079142,0.002461133,0.003206491,0.00128378,0.001337197,0.00128378,0.00307518,0.002458558,0.008716066,0.006101721,0.001865436,0.007542546,0.008101122,0.013407992,0.008646145,0.006633073,0.001105165,0.00685475,0.008646145,2.22234E-05,0.001041146,0.001367794,0.001367794,0.001041105,0.000160437,0.001273665,0.001548869,0.001353928,0.001681267,0.001476341,0.001298157,0.002246546,0.001379792,0.004034437,0.002936085,0.002807955,0.001643478,0.002396172,0.004327514,0.00492526,0.00386543
750,0.005259706,0.0049106,0.003934006,0.003685148,0.003331377,0.003083094,0.001594913,0.00165627,0.002689802,0.015589269,0.002019669,0.002071124,0.002456673,0.00320474,0.001277419,0.00133361,0.001277419,0.003068086,0.002454028,0.00870418,0.006099793,0.001864779,0.007520316,0.008076364,0.01339537,0.008634493,0.006626139,0.001103296,0.006852154,0.008634493,1.60246E-05,0.001036496,0.001365986,0.001365986,0.00104016,0.000154013,0.00127467,0.001547586,0.001349038,0.001674437,0.00146801,0.001292565,0.002238603,0.00137129,0.004019468,0.002917013,0.002793516,0.001638857,0.002386173,0.004312924,0.004913718,0.003850815
751,0.005232985,0.004887775,0.003915556,0.003664999,0.003316121,0.003076969,0.001591098,0.001652563,0.00268446,0.015579019,0.002013966,0.002065667,0.002452009,0.003203135,0.001272237,0.001329945,0.001272237,0.003061378,0.002451728,0.008693687,0.00609667,0.001860232,0.007503174,0.008056787,0.013382798,0.008624975,0.006615355,0.001100364,0.006848902,0.008624975,9.36895E-06,0.001033545,0.001363814,0.001363814,0.001040421,0.000151097,0.001274834,0.001539451,0.001344472,0.001670124,0.001462634,0.001285876,0.002230041,0.001367335,0.004007939,0.002901038,0.002781528,0.001629381,0.002372712,0.004302339,0.004898813,0.003834453
752,0.005201837,0.004862707,0.003896732,0.003646606,0.003297501,0.003066291,0.00158785,0.001649122,0.002679736,0.015562277,0.002007411,0.002064443,0.002446861,0.003201911,0.001269223,0.001326046,0.001269223,0.003055425,0.002452642,0.00868458,0.006091718,0.001847441,0.007491915,0.008045744,0.013367882,0.008618386,0.006597249,0.001095372,0.006844931,0.008618386,9.51188E-06,0.001030877,0.001362089,0.001362089,0.001039144,0.00014947,0.0012743,0.00153273,0.001339348,0.001669627,0.001459029,0.001282524,0.002228863,0.001367844,0.004004816,0.002895679,0.002779756,0.001624678,0.002365422,0.004296658,0.004886107,0.00382879
753,0.005179419,0.004838363,0.003876366,0.003629575,0.003281225,0.003059637,0.001583164,0.001646017,0.002673404,0.015564281,0.002004836,0.002059688,0.002442853,0.003199397,0.001266587,0.001322767,0.001266587,0.00305215,0.002453464,0.008680374,0.006085362,0.00185091,0.007480345,0.008025327,0.013355477,0.008614564,0.006577981,0.001091555,0.006844052,0.008614564,2.29406E-06,0.001025602,0.001358519,0.001358519,0.00103655,0.000148721,0.001272159,0.001522482,0.001334957,0.001662667,0.001449053,0.001275669,0.002222801,0.001363534,0.003992669,0.002883737,0.002768296,0.001619897,0.002355697,0.004279816,0.004872555,0.003822352
754,0.005156133,0.004814663,0.003855001,0.003614165,0.00326581,0.003053705,0.001578509,0.001643448,0.00266725,0.015569201,0.002002202,0.002053966,0.002439068,0.003196786,0.001263918,0.001319579,0.001263918,0.003050227,0.002454736,0.008678238,0.006078715,0.00184963,0.007464481,0.008009861,0.013340971,0.008609047,0.00656141,0.001087952,0.006843208,0.008609047,-5.14657E-06,0.001024851,0.001357311,0.001357311,0.001035952,0.000148576,0.001268637,0.001516721,0.001331742,0.001655555,0.001446589,0.001269562,0.002215568,0.001355641,0.003976766,0.002871855,0.002756326,0.001615966,0.002349494,0.004263573,0.004864187,0.003815945
755,0.005127488,0.004792113,0.003832018,0.00360183,0.003251388,0.003047798,0.001574488,0.00164194,0.002662126,0.015573244,0.001997871,0.002047481,0.002435332,0.003194464,0.00126103,0.001316353,0.00126103,0.003050259,0.002457043,0.008678786,0.006071976,0.001831394,0.007439178,0.0080091,0.013320802,0.008598671,0.006551297,0.001084362,0.006841225,0.008598671,-5.22643E-06,0.001026708,0.001357949,0.001357949,0.00103667,0.000147552,0.001266722,0.001514488,0.001327794,0.001654904,0.001450495,0.00126696,0.00221322,0.001352568,0.003969889,0.002866556,0.002754044,0.001612113,0.002345727,0.004258491,0.004856663,0.003810313
756,0.005108245,0.004770722,0.003815887,0.003585609,0.003235519,0.003040664,0.001571734,0.001640211,0.002657795,0.01558029,0.0019964,0.002042737,0.002433261,0.003193684,0.001258118,0.00131439,0.001258118,0.003044964,0.002457068,0.008686989,0.006067593,0.001817159,0.007429995,0.00799015,0.013310512,0.008591995,0.006547549,0.001082287,0.00683861,0.008591995,5.95593E-06,0.001038132,0.001357006,0.001357006,0.001036143,0.000151799,0.001265265,0.001510935,0.001326102,0.001651092,0.00145564,0.001260042,0.002210241,0.001351917,0.00397031,0.002862943,0.002751815,0.001607086,0.002344398,0.004243769,0.004858376,0.003803664
757,0.005096321,0.004749897,0.003798541,0.003571648,0.003217063,0.003028509,0.001569373,0.001639293,0.002647556,0.015643362,0.001996333,0.002039612,0.002434035,0.00319394,0.001255944,0.001314348,0.001255944,0.003031659,0.002448252,0.008730656,0.006074253,0.00180644,0.007429582,0.007981586,0.013290806,0.008589712,0.006550732,0.001082435,0.006848328,0.008589712,4.34721E-05,0.00108623,0.001349101,0.001349101,0.001031708,0.000175125,0.001277023,0.001519131,0.001335345,0.001648995,0.001474561,0.001266357,0.002198601,0.001359957,0.003973549,0.002883446,0.002768182,0.001622081,0.002358147,0.004203575,0.004878536,0.003786786
758,0.005099173,0.00472983,0.003771232,0.003568314,0.003191708,0.00300155,0.001567122,0.001641136,0.002617904,0.015881171,0.001998158,0.002040061,0.002442334,0.003196099,0.001256136,0.001319259,0.001256136,0.002997753,0.002413483,0.008879788,0.006113778,0.001803288,0.00744254,0.008022161,0.013232456,0.008598031,0.006570179,0.001088274,0.00689767,0.008598031,6.9726E-05,0.001124759,0.001342778,0.001342778,0.001028518,0.00019318,0.001288322,0.001528647,0.001342331,0.001650059,0.001492242,0.001276989,0.00218759,0.001365575,0.00396949,0.002902263,0.002784496,0.001638248,0.002369459,0.00417302,0.004889459,0.003770925
759,0.005141287,0.004733238,0.003777722,0.003592591,0.003197123,0.003036305,0.001582076,0.00165879,0.002593463,0.016005093,0.002019346,0.002054455,0.002483403,0.003224555,0.001273146,0.001345246,0.001273146,0.002990534,0.002285545,0.008995935,0.006280347,0.001879305,0.007613662,0.00817748,0.013194562,0.008551144,0.006634683,0.001115415,0.007057195,0.008551144,0.000192164,0.001254647,0.001394442,0.001394442,0.001042575,0.000296687,0.001340982,0.001555061,0.001377266,0.001649131,0.001507968,0.001306067,0.002125706,0.001373502,0.003895189,0.002922581,0.002818009,0.001658901,0.002379216,0.00407589,0.004895168,0.003673768
760,0.005190666,0.004748957,0.003800336,0.003624767,0.003218937,0.003102838,0.001603205,0.001681473,0.002583849,0.01599721,0.002048742,0.002073805,0.002528947,0.003262707,0.001296517,0.001376676,0.001296517,0.002997415,0.002149274,0.009003246,0.006471783,0.001997311,0.007871666,0.008388629,0.013250521,0.008486608,0.006729927,0.001149258,0.007265931,0.008486608,0.000374477,0.001382527,0.001471614,0.001471614,0.00106931,0.000445192,0.001392899,0.00156991,0.001404839,0.001659633,0.001504395,0.001314632,0.002044909,0.001372522,0.003803515,0.002915853,0.002824667,0.001659275,0.002371843,0.003989951,0.004883534,0.003579571
761,0.005197211,0.004777971,0.003834271,0.00364045,0.003259464,0.003201445,0.001620164,0.001697177,0.002636233,0.015572921,0.002079609,0.002089547,0.002530981,0.003295765,0.001317396,0.001392651,0.001317396,0.003019924,0.00215812,0.008544959,0.006531276,0.002162437,0.008238452,0.008643526,0.013723905,0.008445991,0.006885401,0.001173336,0.007495201,0.008445991,0.000460606,0.001419047,0.001490798,0.001490798,0.001078799,0.000508245,0.001403456,0.001567861,0.001404463,0.001672127,0.001502776,0.001304749,0.002014984,0.001369235,0.003782083,0.002907622,0.002814126,0.001655164,0.002366025,0.003970587,0.004877113,0.003566671
762,0.005185027,0.004787954,0.003834431,0.003632314,0.003268688,0.003262081,0.001624661,0.001704051,0.002649312,0.015420591,0.002086427,0.002097773,0.002545664,0.003321366,0.001328763,0.001390673,0.001328763,0.003024527,0.002227913,0.008521746,0.006503858,0.002299473,0.008468324,0.008814187,0.013942801,0.008482005,0.006970664,0.001182258,0.007449948,0.008482005,0.000628923,0.001455029,0.001518257,0.001518257,0.001095177,0.000624355,0.001417045,0.001556409,0.001402215,0.001685811,0.001480016,0.001290046,0.001950676,0.001356248,0.00374435,0.002881164,0.002796281,0.001633875,0.002340131,0.003972881,0.00483858,0.003543845
763,0.005159669,0.004785531,0.003815774,0.003610679,0.003260339,0.0032958,0.001621555,0.001704542,0.002644966,0.015425995,0.002078589,0.00210048,0.002564345,0.003339773,0.00133322,0.001376813,0.00133322,0.003023763,0.002333883,0.008721564,0.006417695,0.002409233,0.008605855,0.008924169,0.014016102,0.008560553,0.007010545,0.001180658,0.007246379,0.008560553,0.000687223,0.001415098,0.001517466,0.001517466,0.001100525,0.000658442,0.001404729,0.001539985,0.001388013,0.001683058,0.001456024,0.001278079,0.001922787,0.001342438,0.003738616,0.002853147,0.002777848,0.001609533,0.002318878,0.0040228,0.004803881,0.003548925
