WMS_47_IRR_000,WMS_47_IRR_000,WMS_47_IRR_000,WMS_47_IRR_001,WMS_47_IRR_001,WMS_47_IRR_001,WMS_47_IRR_002,WMS_47_IRR_002,WMS_47_IRR_002,WMS_47_IRR_003,WMS_47_IRR_003,WMS_47_IRR_003,WMS_47_PANEL_000,WMS_47_PANEL_000,WMS_47_PANEL_000,WMS_47_PANEL_001,WMS_47_PANEL_001,WMS_47_PANEL_001,WMS_47_PANEL_002,WMS_47_PANEL_002,WMS_47_PANEL_002,WMS_47_PANEL_003,WMS_47_PANEL_003,WMS_47_PANEL_003,WMS_47_WATER_000,WMS_47_WATER_000,WMS_47_WATER_000,WMS_47_WATER_001,WMS_47_WATER_001,WMS_47_WATER_001,WMS_47_WATER_002,WMS_47_WATER_002,WMS_47_WATER_002,WMS_47_WATER_003,WMS_47_WATER_003,WMS_47_WATER_003
578.99,335134.85,301524.54,578.99,335134.85,272312.62,578.99,335134.85,278329.28,578.99,335134.85,294152.41,578.99,123639.61,63613.91,578.99,123639.61,34247.87,578.99,123639.61,10250.68,578.99,123639.61,49361.13,578.99,122984,4191,578.99,122984,4110,578.99,122984,4145,578.99,122984,61476
580.61,338922.02,304913.39,580.61,338922.02,275399.53,580.61,338922.02,281383.53,580.61,338922.02,297413.08,580.61,125701.44,64637.41,580.61,125701.44,34817.81,580.61,125701.44,10413.87,580.61,125701.44,50121.51,580.61,127688,4327,580.61,127688,4246,580.61,127688,4282,580.61,127688,63856
582.22,339244.98,305235.19,582.22,339244.98,275516.6,582.22,339244.98,281620.24,582.22,339244.98,297678.94,582.22,127357.89,65426.57,582.22,127357.89,35273.51,582.22,127357.89,10542.35,582.22,127357.89,50666.36,582.22,131312,4419,582.22,131312,4333,582.22,131312,4369,582.22,131312,65640
583.83,333292.13,299870.74,583.83,333292.13,270715.91,583.83,333292.13,276760.2,583.83,333292.13,292562.28,583.83,127098.46,65287.79,583.83,127098.46,35191.22,583.83,127098.46,10512.99,583.83,127098.46,50392.64,583.83,132536,4425,583.83,132536,4337,583.83,132536,4367,583.83,132536,66068
585.44,326519.19,293882.98,585.44,326519.19,265306.66,585.44,326519.19,271186.94,585.44,326519.19,286679.97,585.44,124924.75,64176.87,585.44,124924.75,34598.17,585.44,124924.75,10322.54,585.44,124924.75,49260.75,585.44,130976,4327,585.44,130976,4242,585.44,130976,4274,585.44,130976,64964
587.05,309056.16,278440.75,587.05,309056.16,251381.02,587.05,309056.16,257028.27,587.05,309056.16,271773.86,587.05,122154.12,62790.05,587.05,122154.12,33833.29,587.05,122154.12,10085.66,587.05,122154.12,47697.55,587.05,128136,4195,587.05,128136,4111,587.05,128136,4146,587.05,128136,62852
588.66,297227.7,267523.33,588.66,297227.7,241367.71,588.66,297227.7,246914.28,588.66,297227.7,261188.15,588.66,114233.81,58816.64,588.66,114233.81,31661.2,588.66,114233.81,9418.13,588.66,114233.81,43973.28,588.66,119248,3867,588.66,119248,3791,588.66,119248,3818,588.66,119248,57544
590.27,306121.06,275479.72,590.27,306121.06,248585.5,590.27,306121.06,254046.73,590.27,306121.06,268676.44,590.27,114310.91,58845.11,590.27,114310.91,31682.83,590.27,114310.91,9409.81,590.27,114310.91,43497.43,590.27,118032,3780,590.27,118032,3701,590.27,118032,3734,590.27,118032,56356
591.88,308558.86,277527.73,591.88,308558.86,250432.78,591.88,308558.86,256040.49,591.88,308558.86,270855.09,591.88,117417.37,60443.27,591.88,117417.37,32552.6,591.88,117417.37,9664.38,591.88,117417.37,44512.19,591.88,119416,3771,591.88,119416,3693,591.88,119416,3720,591.88,119416,56796
593.49,307021.32,276258.76,593.49,307021.32,249204.19,593.49,307021.32,254834.84,593.49,307021.32,269584.38,593.49,117899.7,60680.51,593.49,117899.7,32681.06,593.49,117899.7,9699.94,593.49,117899.7,44555.83,593.49,117480,3649,593.49,117480,3574,593.49,117480,3603,593.49,117480,55740
595.1,309622.38,278338.06,595.1,309622.38,250946.77,595.1,309622.38,256730.31,595.1,309622.38,271602.26,595.1,117936.06,60665.49,595.1,117936.06,32677.04,595.1,117936.06,9689.82,595.1,117936.06,44322.07,595.1,115000,3500,595.1,115000,3427,595.1,115000,3449,595.1,115000,54352
596.7,310624.46,279338.95,596.7,310624.46,251656.71,596.7,310624.46,257490.58,596.7,310624.46,272461.29,596.7,119371.92,61386.35,596.7,119371.92,33083.34,596.7,119371.92,9800.28,596.7,119371.92,44795.55,596.7,113752,3373,596.7,113752,3299,596.7,113752,3320,596.7,113752,53772
598.31,311300.4,279679.85,598.31,311300.4,252059.31,598.31,311300.4,257898.75,598.31,311300.4,272906.1,598.31,119570.41,61433.26,598.31,119570.41,33129.28,598.31,119570.41,9813.54,598.31,119570.41,44821.48,598.31,111424,3202,598.31,111424,3127,598.31,111424,3148,598.31,111424,52700
599.91,311368.4,279718.48,599.91,311368.4,252065.81,599.91,311368.4,257852.89,599.91,311368.4,272857.51,599.91,119938.54,61578.85,599.91,119938.54,33233.13,599.91,119938.54,9831.41,599.91,119938.54,44883.69,599.91,109280,3038,599.91,109280,2966,599.91,109280,2989,599.91,109280,51688
601.52,313896.82,281689.81,601.52,313896.82,253827.71,601.52,313896.82,259661.43,601.52,313896.82,274838.23,601.52,119829.08,61535.01,601.52,119829.08,33202.48,601.52,119829.08,9816.87,601.52,119829.08,44765.95,601.52,107040,2894,601.52,107040,2823,601.52,107040,2843,601.52,107040,50616
603.12,319073.5,286435.03,603.12,319073.5,258115.44,603.12,319073.5,263961.37,603.12,319073.5,279355.13,603.12,121541.26,62400.39,603.12,121541.26,33673.09,603.12,121541.26,9942.65,603.12,121541.26,45233.55,603.12,106808,2832,603.12,106808,2759,603.12,106808,2783,603.12,106808,50372
604.72,319389.73,286573.36,604.72,319389.73,258065.9,604.72,319389.73,264076.51,604.72,319389.73,279563.59,604.72,122754.32,63020.76,604.72,122754.32,34004.42,604.72,122754.32,10037.85,604.72,122754.32,45518.42,604.72,106376,2788,604.72,106376,2716,604.72,106376,2738,604.72,106376,50040
606.32,318781.93,285780.56,606.32,318781.93,257480.14,606.32,318781.93,263458.88,606.32,318781.93,278823.77,606.32,122472.77,62897.2,606.32,122472.77,33944.27,606.32,122472.77,10011.64,606.32,122472.77,45242.71,606.32,105064,2730,606.32,105064,2662,606.32,105064,2682,606.32,105064,49296
607.93,316733.32,284130.75,607.93,316733.32,255809.64,607.93,316733.32,261803.7,607.93,316733.32,277185.26,607.93,121940.78,62585.02,607.93,121940.78,33783.98,607.93,121940.78,9958.03,607.93,121940.78,44877.87,607.93,103784,2683,607.93,103784,2616,607.93,103784,2634,607.93,103784,48572
609.53,316395.88,283749.59,609.53,316395.88,255327,609.53,316395.88,261471.99,609.53,316395.88,276810.67,609.53,121221.91,62221.01,609.53,121221.91,33581.81,609.53,121221.91,9891.95,609.53,121221.91,44429.44,609.53,102896,2651,609.53,102896,2578,609.53,102896,2598,609.53,102896,48000
611.13,316139.89,283563.49,611.13,316139.89,254976.04,611.13,316139.89,261101.92,611.13,316139.89,276487.86,611.13,121040.91,62141.94,611.13,121040.91,33525.66,611.13,121040.91,9872.64,611.13,121040.91,44157.39,611.13,102872,2635,611.13,102872,2566,611.13,102872,2588,611.13,102872,47844
612.72,314362.28,281819.28,612.72,314362.28,253395.24,612.72,314362.28,259479.37,612.72,314362.28,274776.15,612.72,120493.04,61828.19,612.72,120493.04,33371.5,612.72,120493.04,9816.2,612.72,120493.04,43777.47,612.72,102936,2622,612.72,102936,2558,612.72,102936,2572,612.72,102936,47692
614.32,312838.86,280408.54,614.32,312838.86,252152.73,614.32,312838.86,258134.11,614.32,312838.86,273445.83,614.32,119644.6,61389.7,614.32,119644.6,33136.71,614.32,119644.6,9740.88,614.32,119644.6,43258.37,614.32,103136,2613,614.32,103136,2547,614.32,103136,2565,614.32,103136,47600
615.92,312271.32,279735.37,615.92,312271.32,251685.03,615.92,312271.32,257599.26,615.92,312271.32,272853.36,615.92,118768.1,60919.05,615.92,118768.1,32880.11,615.92,118768.1,9656.09,615.92,118768.1,42757.04,615.92,103640,2612,615.92,103640,2545,615.92,103640,2562,615.92,103640,47656
617.52,317982.4,284798.21,617.52,317982.4,256173.46,617.52,317982.4,262091.66,617.52,317982.4,277657.12,617.52,119404.91,61279.79,617.52,119404.91,33053.18,617.52,119404.91,9704.71,617.52,119404.91,42682.68,617.52,106056,2663,617.52,106056,2589,617.52,106056,2611,617.52,106056,48504
619.11,320477.39,286981,619.11,320477.39,258155.77,619.11,320477.39,264142.55,619.11,320477.39,279855.99,619.11,121136.73,62157.39,619.11,121136.73,33544.42,619.11,121136.73,9837.62,619.11,121136.73,43063.81,619.11,109720,2738,619.11,109720,2664,619.11,109720,2683,619.11,109720,49920
620.71,318538.68,285378.05,620.71,318538.68,256467.29,620.71,318538.68,262567.46,620.71,318538.68,278121.45,620.71,121444.39,62339.03,620.71,121444.39,33615.4,620.71,121444.39,9849.52,620.71,121444.39,42908.1,620.71,112376,2793,620.71,112376,2717,620.71,112376,2734,620.71,112376,50860
622.3,314063.71,281232.98,622.3,314063.71,252774.04,622.3,314063.71,258753.52,622.3,314063.71,274195.81,622.3,120195.88,61680.84,622.3,120195.88,33263.11,622.3,120195.88,9729.01,622.3,120195.88,42194.62,622.3,113872,2816,622.3,113872,2740,622.3,113872,2761,622.3,113872,51260
623.9,309350.57,277099.66,623.9,309350.57,248941.91,623.9,309350.57,254889.38,623.9,309350.57,270094.56,623.9,118372.02,60747.46,623.9,118372.02,32741.41,623.9,118372.02,9567.8,623.9,118372.02,41248.95,623.9,115112,2834,623.9,115112,2758,623.9,115112,2780,623.9,115112,51456
625.49,305751.71,273889.75,625.49,305751.71,246067.39,625.49,305751.71,251859.26,625.49,305751.71,266907.41,625.49,116999.51,60059.85,625.49,116999.51,32360.51,625.49,116999.51,9444.7,625.49,116999.51,40401.88,625.49,116744,2868,625.49,116744,2787,625.49,116744,2807,625.49,116744,51756
627.08,299587.47,268426.19,627.08,299587.47,241212.35,627.08,299587.47,246937.45,627.08,299587.47,261707.69,627.08,115422.48,59284.54,627.08,115422.48,31921.87,627.08,115422.48,9299.65,627.08,115422.48,39332.44,627.08,117880,2886,627.08,117880,2806,627.08,117880,2826,627.08,117880,51496
628.67,297369.12,266187.12,628.67,297369.12,239155.9,628.67,297369.12,244869.61,628.67,297369.12,259563.83,628.67,113588.27,58377.15,628.67,113588.27,31414.68,628.67,113588.27,9138.03,628.67,113588.27,38230.42,628.67,118288,2885,628.67,118288,2805,628.67,118288,2829,628.67,118288,51056
630.26,297601.93,266436.12,630.26,297601.93,239207.05,630.26,297601.93,244910.26,630.26,297601.93,259635.16,630.26,113585.41,58348.72,630.26,113585.41,31392.85,630.26,113585.41,9130.3,630.26,113585.41,38109.71,630.26,120056,2914,630.26,120056,2828,630.26,120056,2853,630.26,120056,51704
631.85,299249.58,267710.22,631.85,299249.58,240412.71,631.85,299249.58,246151.68,631.85,299249.58,260960.7,631.85,114187.06,58615.17,631.85,114187.06,31554.32,631.85,114187.06,9166.43,631.85,114187.06,38262.38,631.85,121976,2944,631.85,121976,2859,631.85,121976,2879,631.85,121976,52548
633.44,300464.76,268868.17,633.44,300464.76,241382.11,633.44,300464.76,247126.94,633.44,300464.76,262033.8,633.44,115255.17,59174.06,633.44,115255.17,31848.22,633.44,115255.17,9245.17,633.44,115255.17,38608.74,633.44,123976,2981,633.44,123976,2894,633.44,123976,2914,633.44,123976,53436
635.03,301295.45,269482.72,635.03,301295.45,242038.37,635.03,301295.45,247677.79,635.03,301295.45,262609.29,635.03,116027.09,59523.38,635.03,116027.09,32033.5,635.03,116027.09,9294.12,635.03,116027.09,38788.85,635.03,125128,2993,635.03,125128,2906,635.03,125128,2928,635.03,125128,53928
636.62,302661.92,270806.67,636.62,302661.92,243053.8,636.62,302661.92,248787.26,636.62,302661.92,263788.14,636.62,116776.05,59922.6,636.62,116776.05,32243.66,636.62,116776.05,9348.29,636.62,116776.05,38963.15,636.62,125648,2996,636.62,125648,2909,636.62,125648,2931,636.62,125648,54088
638.2,301395.22,269716.45,638.2,301395.22,241960.28,638.2,301395.22,247732.47,638.2,301395.22,262740.17,638.2,117452.15,60238.53,638.2,117452.15,32423.54,638.2,117452.15,9395.92,638.2,117452.15,39078.36,638.2,125856,2989,638.2,125856,2903,638.2,125856,2929,638.2,125856,54056
639.79,297998.97,266510.87,639.79,297998.97,239074.46,639.79,297998.97,244951.9,639.79,297998.97,259708.04,639.79,116662.76,59828.34,639.79,116662.76,32202.7,639.79,116662.76,9323.72,639.79,116662.76,38720.06,639.79,123880,2934,639.79,123880,2851,639.79,123880,2875,639.79,123880,53104
641.38,297566.21,266079.73,641.38,297566.21,238740.87,641.38,297566.21,244532.36,641.38,297566.21,259301.92,641.38,116057.14,59488.64,641.38,116057.14,32016.14,641.38,116057.14,9268.88,641.38,116057.14,38397.57,641.38,121792,2878,641.38,121792,2794,641.38,121792,2815,641.38,121792,52056
642.96,296912,265554.2,642.96,296912,238170.61,642.96,296912,243978.08,642.96,296912,258669.84,642.96,116284.36,59615.81,642.96,116284.36,32077.3,642.96,116284.36,9278.36,642.96,116284.36,38284.98,642.96,120272,2835,642.96,120272,2754,642.96,120272,2774,642.96,120272,51228
644.54,292814.29,261978.03,644.54,292814.29,234970.25,644.54,292814.29,240673.92,644.54,292814.29,255284.68,644.54,115774.36,59343.81,644.54,115774.36,31916.77,644.54,115774.36,9227.54,644.54,115774.36,37898.71,644.54,117792,2766,644.54,117792,2686,644.54,117792,2706,644.54,117792,49884
646.13,286597.9,256452,646.13,286597.9,230041.24,646.13,286597.9,235670.41,646.13,286597.9,250041.37,646.13,113703.56,58323.99,646.13,113703.56,31347.43,646.13,113703.56,9050.67,646.13,113703.56,36919.71,646.13,113576,2659,646.13,113576,2579,646.13,113576,2601,646.13,113576,47620
647.71,282866.49,253184.64,647.71,282866.49,227004.27,647.71,282866.49,232566.25,647.71,282866.49,246774.22,647.71,111546.62,57244.19,647.71,111546.62,30748.86,647.71,111546.62,8870.91,647.71,111546.62,35848.45,647.71,109520,2556,647.71,109520,2480,647.71,109520,2496,647.71,109520,45420
649.29,284703.89,254534.23,649.29,284703.89,228317.64,649.29,284703.89,233876.66,649.29,284703.89,248137.93,649.29,110855.05,56895.93,649.29,110855.05,30555.59,649.29,110855.05,8814.42,649.29,110855.05,35503.06,649.29,106776,2475,649.29,106776,2400,649.29,106776,2419,649.29,106776,44156
650.87,287252.83,256842.1,650.87,287252.83,230204.76,650.87,287252.83,235920.75,650.87,287252.83,250301.56,650.87,112076.03,57506.23,650.87,112076.03,30874.76,650.87,112076.03,8900.01,650.87,112076.03,35789.63,650.87,105912,2428,650.87,105912,2354,650.87,105912,2376,650.87,105912,43744
652.45,287844.1,257261.73,652.45,287844.1,230690.63,652.45,287844.1,236238.13,652.45,287844.1,250661.63,652.45,112869.95,57898.36,652.45,112869.95,31084.66,652.45,112869.95,8961.19,652.45,112869.95,35931.1,652.45,104648,2368,652.45,104648,2292,652.45,104648,2309,652.45,104648,43128
654.03,276184.85,247161.35,654.03,276184.85,221571.05,654.03,276184.85,227067.05,654.03,276184.85,240886.39,654.03,111826.45,57328.27,654.03,111826.45,30786.71,654.03,111826.45,8863.88,654.03,111826.45,35559.89,654.03,102056,2268,654.03,102056,2198,654.03,102056,2215,654.03,102056,42028
655.61,266537.78,238029.19,655.61,266537.78,213376.27,655.61,266537.78,218780.05,655.61,266537.78,232216.47,655.61,105804.85,54264.43,655.61,105804.85,29132.92,655.61,105804.85,8378.23,655.61,105804.85,33648.26,655.61,95280,2071,655.61,95280,2004,655.61,95280,2023,655.61,95280,39232
657.19,279482.02,249507.99,657.19,279482.02,223491.12,657.19,279482.02,229087.26,657.19,279482.02,243099.75,657.19,106026.85,54361.77,657.19,106026.85,29177.71,657.19,106026.85,8391.83,657.19,106026.85,33524.52,657.19,94424,1997,657.19,94424,1929,657.19,94424,1944,657.19,94424,38776
658.77,289707.9,258551.7,658.77,289707.9,231599.36,658.77,289707.9,237383.38,658.77,289707.9,251917.97,658.77,111202.4,56992.96,658.77,111202.4,30597.08,658.77,111202.4,8797.9,658.77,111202.4,35018.73,658.77,98040,2015,658.77,98040,1947,658.77,98040,1961,658.77,98040,40128
660.34,295581.77,263908,660.34,295581.77,236351.22,660.34,295581.77,242241.22,660.34,295581.77,257101.45,660.34,114418.44,58634.98,660.34,114418.44,31475.75,660.34,114418.44,9047.26,660.34,114418.44,35979.76,660.34,100016,2003,660.34,100016,1933,660.34,100016,1949,660.34,100016,40924
661.92,297045.68,265240.91,661.92,297045.68,237479.64,661.92,297045.68,243409.08,661.92,297045.68,258330.77,661.92,116100.82,59460.83,661.92,116100.82,31929.26,661.92,116100.82,9172.08,661.92,116100.82,36425.5,661.92,101000,1982,661.92,101000,1910,661.92,101000,1926,661.92,101000,41288
663.49,297445.26,265436.88,663.49,297445.26,237660.01,663.49,297445.26,243599.24,663.49,297445.26,258590.89,663.49,116250.33,59521.54,663.49,116250.33,31958.52,663.49,116250.33,9171.94,663.49,116250.33,36384.76,663.49,100864,1939,663.49,100864,1868,663.49,100864,1884,663.49,100864,41180
665.07,297913.56,265818.48,665.07,297913.56,237799.45,665.07,297913.56,243868.23,665.07,297913.56,258889.2,665.07,116536.81,59655.85,665.07,116536.81,32029.84,665.07,116536.81,9186.35,665.07,116536.81,36354.64,665.07,101064,1913,665.07,101064,1842,665.07,101064,1858,665.07,101064,41148
666.64,298010.92,265948.93,666.64,298010.92,238041.45,666.64,298010.92,244017.32,666.64,298010.92,259054.85,666.64,116535.66,59653.17,666.64,116535.66,32016.4,666.64,116535.66,9173.53,666.64,116535.66,36198.74,666.64,101240,1888,666.64,101240,1817,666.64,101240,1832,666.64,101240,41092
668.21,298236.71,265982.74,668.21,298236.71,238019.3,668.21,298236.71,244005.03,668.21,298236.71,259006.88,668.21,116718.11,59749.8,668.21,116718.11,32068.18,668.21,116718.11,9179.83,668.21,116718.11,36124.53,668.21,101664,1874,668.21,101664,1804,668.21,101664,1815,668.21,101664,41132
669.79,296891.65,264750.04,669.79,296891.65,236730.69,669.79,296891.65,242899.13,669.79,296891.65,257939.37,669.79,116523.22,59650.45,669.79,116523.22,31991.21,669.79,116523.22,9156.98,669.79,116523.22,35926.98,669.79,101928,1862,669.79,101928,1790,669.79,101928,1804,669.79,101928,41116
671.36,296137.92,264009.05,671.36,296137.92,236156.11,671.36,296137.92,242169.13,671.36,296137.92,257149.74,671.36,115946.68,59345.62,671.36,115946.68,31839.45,671.36,115946.68,9103.79,671.36,115946.68,35609.97,671.36,102000,1857,671.36,102000,1783,671.36,102000,1796,671.36,102000,41024
672.93,295909.36,263799.04,672.93,295909.36,235985.8,672.93,295909.36,241931.06,672.93,295909.36,256941.39,672.93,115937.61,59343.29,672.93,115937.61,31825.72,672.93,115937.61,9099.5,672.93,115937.61,35453.06,672.93,102824,1865,672.93,102824,1799,672.93,102824,1809,672.93,102824,41208
674.5,295716.05,263783.85,674.5,295716.05,235883.36,674.5,295716.05,241872.47,674.5,295716.05,256874.46,674.5,115893.61,59319.59,674.5,115893.61,31814.89,674.5,115893.61,9090.43,674.5,115893.61,35295.88,674.5,103536,1882,674.5,103536,1811,674.5,103536,1824,674.5,103536,41340
676.07,295774.8,263561.13,676.07,295774.8,235663.86,676.07,295774.8,241747.38,676.07,295774.8,256738.9,676.07,115940.9,59328.14,676.07,115940.9,31791.54,676.07,115940.9,9084.05,676.07,115940.9,35177.31,676.07,104400,1904,676.07,104400,1831,676.07,104400,1850,676.07,104400,41532
677.64,295182.91,263069.76,677.64,295182.91,235114.12,677.64,295182.91,241235.69,677.64,295182.91,256174.04,677.64,115921.01,59305.11,677.64,115921.01,31786.75,677.64,115921.01,9075.05,677.64,115921.01,35018.42,677.64,105416,1931,677.64,105416,1859,677.64,105416,1871,677.64,105416,41780
679.21,294103.25,262088.74,679.21,294103.25,234376.79,679.21,294103.25,240321.13,679.21,294103.25,255337.67,679.21,115755.12,59231.06,679.21,115755.12,31728.56,679.21,115755.12,9053.33,679.21,115755.12,34826.7,679.21,106504,1961,679.21,106504,1893,679.21,106504,1904,679.21,106504,42068
680.77,293042.15,261262.11,680.77,293042.15,233566.48,680.77,293042.15,239427.33,680.77,293042.15,254394.16,680.77,115516.11,59088.7,680.77,115516.11,31640.62,680.77,115516.11,9025.85,680.77,115516.11,34592.6,680.77,107456,1988,680.77,107456,1915,680.77,107456,1933,680.77,107456,42276
682.34,290446.81,258900.57,682.34,290446.81,231394.46,682.34,290446.81,237316.3,682.34,290446.81,252093.22,682.34,115091.11,58883.07,682.34,115091.11,31518.74,682.34,115091.11,8980.6,682.34,115091.11,34325.49,682.34,108112,2011,682.34,108112,1940,682.34,108112,1954,682.34,108112,42392
683.9,282033.41,251529.21,683.9,282033.41,224951.3,683.9,282033.41,230579.88,683.9,282033.41,244980.83,683.9,113707.26,58182.44,683.9,113707.26,31118.55,683.9,113707.26,8869.08,683.9,113707.26,33786.2,683.9,107872,2015,683.9,107872,1943,683.9,107872,1957,683.9,107872,42152
685.47,253089.97,226291.57,685.47,253089.97,202346.95,685.47,253089.97,207619.66,685.47,253089.97,220624.76,685.47,107863.34,55219.54,685.47,107863.34,29513.76,685.47,107863.34,8401.98,685.47,107863.34,31771.51,685.47,103256,1952,685.47,103256,1883,685.47,103256,1896,685.47,103256,39876
687.03,235624.81,210382.18,687.03,235624.81,188321.86,687.03,235624.81,193149.24,687.03,235624.81,205190.73,687.03,95408.65,48927.21,687.03,95408.65,26102.66,687.03,95408.65,7412.26,687.03,95408.65,27396.55,687.03,92112,1767,687.03,92112,1706,687.03,92112,1718,687.03,92112,34496
688.6,238838.7,213135.29,688.6,238838.7,190638.12,688.6,238838.7,195474.21,688.6,238838.7,207631.23,688.6,93351.59,47897,688.6,93351.59,25520.02,688.6,93351.59,7246,688.6,93351.59,26267.61,688.6,90928,1747,688.6,90928,1686,688.6,90928,1699,688.6,90928,33380
690.16,246794.74,220059.75,690.16,246794.74,196852.29,690.16,246794.74,201759.01,690.16,246794.74,214383.87,690.16,95404.22,48943.2,690.16,95404.22,26084.23,690.16,95404.22,7404.7,690.16,95404.22,26700.89,690.16,93512,1788,690.16,93512,1722,690.16,93512,1740,690.16,93512,34184
691.72,251663.71,224584.63,691.72,251663.71,200860.72,691.72,251663.71,205959.51,691.72,251663.71,218772.54,691.72,98686.25,50641.02,691.72,98686.25,26967.09,691.72,98686.25,7656.59,691.72,98686.25,27732.26,691.72,97144,1839,691.72,97144,1770,691.72,97144,1781,691.72,97144,35696
693.28,252934.37,225734.58,693.28,252934.37,201931.47,693.28,252934.37,207052.82,693.28,252934.37,220007.61,693.28,99698.97,51147.29,693.28,99698.97,27217.14,693.28,99698.97,7728.87,693.28,99698.97,28068.82,693.28,98448,1838,693.28,98448,1771,693.28,98448,1787,693.28,98448,36236
694.85,259333.07,231311.3,694.85,259333.07,206818.59,694.85,259333.07,212085.84,694.85,259333.07,225267.13,694.85,101220.07,51876.54,694.85,101220.07,27614.07,694.85,101220.07,7829.75,694.85,101220.07,28604.5,694.85,99960,1840,694.85,99960,1770,694.85,99960,1784,694.85,99960,37004
696.41,263025.3,234586.57,696.41,263025.3,209765.39,696.41,263025.3,215046.49,696.41,263025.3,228500.1,696.41,104306.82,53395.62,696.41,104306.82,28435.35,696.41,104306.82,8068.55,696.41,104306.82,29673.69,696.41,102728,1846,696.41,102728,1776,696.41,102728,1790,696.41,102728,38404
697.97,258960.28,231109.39,697.97,258960.28,206839.32,697.97,258960.28,212064.68,697.97,258960.28,225247.44,697.97,104596.11,53534.54,697.97,104596.11,28499.52,697.97,104596.11,8081.9,697.97,104596.11,29819.61,697.97,102448,1806,697.97,102448,1733,697.97,102448,1745,697.97,102448,38380
699.52,255162.75,227717.3,699.52,255162.75,203735.83,699.52,255162.75,208838.56,699.52,255162.75,221935.1,699.52,102964.32,52683.7,699.52,102964.32,28036.53,699.52,102964.32,7945.02,699.52,102964.32,29259.59,699.52,100176,1728,699.52,100176,1656,699.52,100176,1672,699.52,100176,37388
701.08,254446.72,227074.46,701.08,254446.72,203133.79,701.08,254446.72,208281.17,701.08,254446.72,221310.47,701.08,102126.02,52242.63,701.08,102126.02,27790.14,701.08,102126.02,7872.69,701.08,102126.02,29001.33,701.08,98600,1659,701.08,98600,1591,701.08,98600,1602,701.08,98600,36768
702.64,257655.44,229865.89,702.64,257655.44,205539.88,702.64,257655.44,210789.32,702.64,257655.44,223872.33,702.64,102824.79,52583.03,702.64,102824.79,27967.83,702.64,102824.79,7918.71,702.64,102824.79,29214.12,702.64,98392,1605,702.64,98392,1538,702.64,98392,1552,702.64,98392,36744
704.2,259433.99,231323.39,704.2,259433.99,206884.15,704.2,259433.99,212213.11,704.2,259433.99,225487.56,704.2,104542.18,53395.46,704.2,104542.18,28400.46,704.2,104542.18,8046.53,704.2,104542.18,29710.88,704.2,98448,1562,704.2,98448,1493,704.2,98448,1501,704.2,98448,36828
705.75,261863.02,233601.39,705.75,261863.02,208854.88,705.75,261863.02,214226,705.75,261863.02,227541.31,705.75,105515.61,53880.93,705.75,105515.61,28654.39,705.75,105515.61,8115.54,705.75,105515.61,30040.55,705.75,96272,1483,705.75,96272,1414,705.75,96272,1424,705.75,96272,36196
707.31,264282.94,235769.51,707.31,264282.94,210706.94,707.31,264282.94,216175.67,707.31,264282.94,229672.03,707.31,106402.05,54302.31,707.31,106402.05,28879.25,707.31,106402.05,8171.46,707.31,106402.05,30391.88,707.31,93104,1391,707.31,93104,1325,707.31,93104,1330,707.31,93104,35308
708.86,265878.18,236966.5,708.86,265878.18,211938.03,708.86,265878.18,217383.62,708.86,265878.18,230990.01,708.86,106649.4,54399.11,708.86,106649.4,28959.51,708.86,106649.4,8185.04,708.86,106649.4,30546.4,708.86,90344,1305,708.86,90344,1242,708.86,90344,1249,708.86,90344,34492
710.42,265677.85,236923.75,710.42,265677.85,211771.75,710.42,265677.85,217253.19,710.42,265677.85,230831.52,710.42,106892.25,54502.5,710.42,106892.25,29001.88,710.42,106892.25,8197.29,710.42,106892.25,30736.37,710.42,88176,1234,710.42,88176,1169,710.42,88176,1174,710.42,88176,33760
711.97,263898.62,235232.83,711.97,263898.62,210419.1,711.97,263898.62,215779.89,711.97,263898.62,229246.07,711.97,106632.45,54361.09,711.97,106632.45,28924.33,711.97,106632.45,8170.64,711.97,106632.45,30729.31,711.97,86216,1169,711.97,86216,1106,711.97,86216,1107,711.97,86216,33020
713.52,257424.89,229704.73,713.52,257424.89,205514.96,713.52,257424.89,210679.8,713.52,257424.89,223918.8,713.52,105727.5,53879.35,713.52,105727.5,28640.32,713.52,105727.5,8085.26,713.52,105727.5,30434.38,713.52,83944,1097,713.52,83944,1033,713.52,83944,1044,713.52,83944,32000
715.08,239193.4,214016.89,715.08,239193.4,191520.14,715.08,239193.4,196300.7,715.08,239193.4,208607.74,715.08,102133.58,52082.87,715.08,102133.58,27631.2,715.08,102133.58,7809.03,715.08,102133.58,29184.5,715.08,79904,1012,715.08,79904,955,715.08,79904,960,715.08,79904,30092
716.63,214519.8,192105.79,716.63,214519.8,172163.67,716.63,214519.8,176572.98,716.63,214519.8,187445.95,716.63,93197.69,47603.72,716.63,93197.69,25183.57,716.63,93197.69,7110.51,716.63,93197.69,26161.36,716.63,71912,896,716.63,71912,841,716.63,71912,846,716.63,71912,26424
718.18,202763.8,181528.63,718.18,202763.8,162622.91,718.18,202763.8,166691.02,718.18,202763.8,177055.4,718.18,84322.11,43133.54,718.18,84322.11,22788.61,718.18,84322.11,6419.66,718.18,84322.11,23190.08,718.18,64384,790,718.18,64384,740,718.18,64384,740,718.18,64384,23072
