WMS_50_IRR_000,WMS_50_IRR_000,WMS_50_IRR_000,WMS_50_IRR_001,WMS_50_IRR_001,WMS_50_IRR_001,WMS_50_IRR_002,WMS_50_IRR_002,WMS_50_IRR_002,WMS_50_IRR_003,WMS_50_IRR_003,WMS_50_IRR_003,WMS_50_PANEL_000,WMS_50_PANEL_000,WMS_50_PANEL_000,WMS_50_PANEL_001,WMS_50_PANEL_001,WMS_50_PANEL_001,WMS_50_PANEL_002,WMS_50_PANEL_002,WMS_50_PANEL_002,WMS_50_PANEL_003,WMS_50_PANEL_003,WMS_50_PANEL_003,WAVELENGTH,REFERENCC,WMS_50_WATER_000,WMS_50_WATER_001,WMS_50_WATER_002,SKY
934.21,104812.63,92735.45,934.21,104812.63,127097.89,934.21,104812.63,88853.5,934.21,104812.63,99924.25,934.21,48622.49,19478.29,934.21,48622.49,10154.09,934.21,48622.49,2977.88,934.21,48622.49,7664.39,934.21,8720,77,83,77,948
935.71,97147.81,85966.38,935.71,97147.81,117042.06,935.71,97147.81,82336.04,935.71,97147.81,92355.77,935.71,44909.03,18161.01,935.71,44909.03,9401.29,935.71,44909.03,2757.46,935.71,44909.03,7155.83,935.71,8048,71,78,74,870
937.21,99902.26,88883.63,937.21,99902.26,120617.29,937.21,99902.26,84916.92,937.21,99902.26,95788.64,937.21,46790.19,18855.75,937.21,46790.19,9727.17,937.21,46790.19,2868.27,937.21,46790.19,7307.85,937.21,8160,68,79,74,888
938.71,110291.65,98086.04,938.71,110291.65,133673.48,938.71,110291.65,93233.21,938.71,110291.65,104850.6,938.71,51082.21,20683.29,938.71,51082.21,10717.25,938.71,51082.21,3148.82,938.71,51082.21,7962.82,938.71,8960,73,84,76,970
940.21,105658.06,93506.64,940.21,105658.06,127441.7,940.21,105658.06,89209.19,940.21,105658.06,100026.92,940.21,49171.93,19950.9,940.21,49171.93,10277.74,940.21,49171.93,3041.76,940.21,49171.93,7708.3,940.21,8544,73,75,76,938
941.71,97801.97,87301.76,941.71,97801.97,118202.38,941.71,97801.97,82651.67,941.71,97801.97,93601.89,941.71,45448.01,18424.87,941.71,45448.01,9519.52,941.71,45448.01,2834.1,941.71,45448.01,7165.23,941.71,7840,71,71,69,852
943.21,92465.66,81937.39,943.21,92465.66,111386.03,943.21,92465.66,78885.72,943.21,92465.66,88193.32,943.21,43245.76,17412.66,943.21,43245.76,8914.24,943.21,43245.76,2650.88,943.21,43245.76,6679.18,943.21,7280,64,68,69,806
944.71,91205.07,80438.87,944.71,91205.07,110122.82,944.71,91205.07,77209.02,944.71,91205.07,87206.2,944.71,42715,17211.94,944.71,42715,8920.82,944.71,42715,2623.77,944.71,42715,6664.38,944.71,7136,61,64,64,774
946.21,93848.51,83282.78,946.21,93848.51,113426.18,946.21,93848.51,79242.95,946.21,93848.51,89187.16,946.21,43774.52,17647.6,946.21,43774.52,9194.77,946.21,43774.52,2696.16,946.21,43774.52,6836.46,946.21,7248,64,67,67,788
947.71,96671.08,85076.82,947.71,96671.08,116569.35,947.71,96671.08,81943.24,947.71,96671.08,91970.71,947.71,44783.07,18106.07,947.71,44783.07,9374.45,947.71,44783.07,2745.37,947.71,44783.07,6990.66,947.71,7312,64,68,65,808
949.2,97630.51,86712.35,949.2,97630.51,118833.9,949.2,97630.51,83547.67,949.2,97630.51,93358.19,949.2,46138.14,18574.39,949.2,46138.14,9585.04,949.2,46138.14,2843.02,949.2,46138.14,7121.09,949.2,7456,65,69,68,808
950.7,99188.27,87547.21,950.7,99188.27,120397.34,950.7,99188.27,84038.94,950.7,99188.27,94723.21,950.7,46244.34,18803.84,950.7,46244.34,9675.23,950.7,46244.34,2849.27,950.7,46244.34,7160.77,950.7,7440,64,70,67,810
952.2,100917.12,89310.04,952.2,100917.12,122035.56,952.2,100917.12,85279.8,952.2,100917.12,95919.63,952.2,46981.61,18903.19,952.2,46981.61,9783.23,952.2,46981.61,2915.62,952.2,46981.61,7378.88,952.2,7472,66,71,68,812
953.69,101531.69,90105.3,953.69,101531.69,123078.61,953.69,101531.69,85861.21,953.69,101531.69,96961.13,953.69,47627.49,19219.09,953.69,47627.49,9945.74,953.69,47627.49,2920.69,953.69,47627.49,7340.24,953.69,7456,67,70,65,800
955.19,102370.06,90940.39,955.19,102370.06,124069.86,955.19,102370.06,86964.85,955.19,102370.06,97897.58,955.19,48290.46,19429.81,955.19,48290.46,9998.97,955.19,48290.46,2932.94,955.19,48290.46,7442.41,955.19,7392,64,68,68,800
956.68,109138.25,96397.07,956.68,109138.25,132608.84,956.68,109138.25,91870.6,956.68,109138.25,103941.19,956.68,50653.13,20585.06,956.68,50653.13,10639.47,956.68,50653.13,3151.36,956.68,50653.13,7921.78,956.68,7696,68,72,72,840
958.17,106706.67,94982.53,958.17,106706.67,128965.54,958.17,106706.67,90564.73,958.17,106706.67,101609.21,958.17,50062.18,20118.45,958.17,50062.18,10410.13,958.17,50062.18,3092.33,958.17,50062.18,7807.59,958.17,7488,63,70,68,810
959.67,114095.1,100458.92,959.67,114095.1,137570.04,959.67,114095.1,96143.68,959.67,114095.1,108398.98,959.67,52994.66,21399.41,959.67,52994.66,11055.37,959.67,52994.66,3275.12,959.67,52994.66,8032.19,959.67,7824,71,71,71,838
961.16,118216.49,105100.76,961.16,118216.49,142874.08,961.16,118216.49,99504.71,961.16,118216.49,112270.69,961.16,55210.8,22542.4,961.16,55210.8,11572.57,961.16,55210.8,3428.07,961.16,55210.8,8649.29,961.16,8064,74,73,73,860
962.65,123205.89,109003.49,962.65,123205.89,149835.41,962.65,123205.89,104742.76,962.65,123205.89,117347.4,962.65,57515.13,23361.69,962.65,57515.13,12048.75,962.65,57515.13,3594.7,962.65,57515.13,8952.25,962.65,8288,74,81,74,880
964.14,127587.18,112969.69,964.14,127587.18,154476.13,964.14,127587.18,107736.27,964.14,127587.18,121090.52,964.14,59578.97,24168.83,964.14,59578.97,12521.58,964.14,59578.97,3692.46,964.14,59578.97,9274.08,964.14,8352,75,79,73,888
965.63,134087.06,117967.3,965.63,134087.06,161930.27,965.63,134087.06,113204.65,965.63,134087.06,126943.08,965.63,62845.1,25634.19,965.63,62845.1,13230.55,965.63,62845.1,3903.97,965.63,62845.1,9732.09,965.63,8672,76,79,79,918
967.12,149580.45,132048.57,967.12,149580.45,180540.99,967.12,149580.45,126080.28,967.12,149580.45,142679.6,967.12,69601.47,28526.25,967.12,69601.47,14554.21,967.12,69601.47,4301.58,967.12,69601.47,10867.14,967.12,9456,79,86,84,998
968.61,159378.54,140974.11,968.61,159378.54,193341.35,968.61,159378.54,134333.34,968.61,159378.54,150840.4,968.61,74600.16,30091.38,968.61,74600.16,15740.11,968.61,74600.16,4621.18,968.61,74600.16,11474.4,968.61,9920,86,88,87,1040
970.1,165766.95,146139.21,970.1,165766.95,201135.74,970.1,165766.95,139920.52,970.1,165766.95,157021.91,970.1,77084.06,31264.86,970.1,77084.06,16137.79,970.1,77084.06,4775.64,970.1,77084.06,11993.85,970.1,10032,87,94,90,1044
971.58,166030.93,147340.02,971.58,166030.93,201623.19,971.58,166030.93,140181.8,971.58,166030.93,158077.35,971.58,77368.29,31556.3,971.58,77368.29,16297.17,971.58,77368.29,4818.22,971.58,77368.29,12145.02,971.58,9824,86,89,89,1034
973.07,162084.39,143781.26,973.07,162084.39,197877.18,973.07,162084.39,137883.59,973.07,162084.39,154966.51,973.07,76431.52,31010.57,973.07,76431.52,15893.8,973.07,76431.52,4715.16,973.07,76431.52,11796.73,973.07,9472,89,88,85,982
974.55,162584.79,143665.07,974.55,162584.79,198137.22,974.55,162584.79,138467.35,974.55,162584.79,155100.07,974.55,76249.35,31080.69,974.55,76249.35,16084.98,974.55,76249.35,4702.04,974.55,76249.35,12054.66,974.55,9184,84,89,86,972
976.04,168164.84,148793.95,976.04,168164.84,204565.08,976.04,168164.84,142620.81,976.04,168164.84,160714.5,976.04,78662.03,31998.11,976.04,78662.03,16517.54,976.04,78662.03,4879.34,976.04,78662.03,12332.61,976.04,9312,84,88,83,968
977.52,171228.96,150533.35,977.52,171228.96,207609.67,977.52,171228.96,144215.74,977.52,171228.96,162950.72,977.52,79551.62,32474.71,977.52,79551.62,16731.7,977.52,79551.62,4971.98,977.52,79551.62,12510.75,977.52,9168,85,87,84,964
979,175258.77,154137.84,979,175258.77,213006.82,979,175258.77,147397.12,979,175258.77,167169.91,979,81615.41,33146.49,979,81615.41,17159.56,979,81615.41,5061.88,979,81615.41,12742.64,979,9168,84,91,84,958
980.49,181991,159903.59,980.49,181991,220413.88,980.49,181991,152771.2,980.49,181991,172787.91,980.49,85024.11,34606.59,980.49,85024.11,17867.97,980.49,85024.11,5303.92,980.49,85024.11,13310.23,980.49,9248,84,88,83,966
981.97,185671.87,164175.51,981.97,185671.87,225593.68,981.97,185671.87,156143.9,981.97,185671.87,176222.92,981.97,86653.37,35140.92,981.97,86653.37,18231.94,981.97,86653.37,5374.49,981.97,86653.37,13642.94,981.97,9200,86,88,84,966
983.45,188749.57,167212.76,983.45,188749.57,229161.33,983.45,188749.57,158985.21,983.45,188749.57,180038.05,983.45,89158.94,36210.14,983.45,89158.94,18617.48,983.45,89158.94,5529.73,983.45,89158.94,14091.21,983.45,9152,83,87,86,954
984.92,192806.92,170993.92,984.92,192806.92,235931.49,984.92,192806.92,162720.02,984.92,192806.92,184282.3,984.92,90549.06,36851.36,984.92,90549.06,18996,984.92,90549.06,5626.41,984.92,90549.06,14389.58,984.92,9072,86,87,83,946
986.4,195602.45,173152.04,986.4,195602.45,237406.67,986.4,195602.45,165926.62,986.4,195602.45,186054.58,986.4,91717.33,37231.79,986.4,91717.33,19296.96,986.4,91717.33,5720.98,986.4,91717.33,14347.86,986.4,8848,81,87,86,926
987.88,198028.89,175580.27,987.88,198028.89,241055.42,987.88,198028.89,167295.67,987.88,198028.89,189209.79,987.88,92718.1,37631.54,987.88,92718.1,19331.91,987.88,92718.1,5806.61,987.88,92718.1,14639.7,987.88,8656,82,83,78,900
989.35,199508.4,175633.25,989.35,199508.4,242044.57,989.35,199508.4,168223.72,989.35,199508.4,189354.6,989.35,93569.5,37970.23,989.35,93569.5,19663.16,989.35,93569.5,5872.31,989.35,93569.5,14626.29,989.35,8528,79,83,84,884
990.83,202800,178840.51,990.83,202800,246725.74,990.83,202800,171424.47,990.83,202800,192816.88,990.83,95109.08,38826.18,990.83,95109.08,19864.55,990.83,95109.08,5906.7,990.83,95109.08,15099.07,990.83,8256,79,80,79,862
992.3,203296.63,178842.11,992.3,203296.63,248080.82,992.3,203296.63,170887.02,992.3,203296.63,192689.85,992.3,95675.36,38894.11,992.3,95675.36,20071.03,992.3,95675.36,5979.71,992.3,95675.36,15027.27,992.3,8080,76,82,75,842
993.77,205517.15,181356.65,993.77,205517.15,249862.36,993.77,205517.15,173710.92,993.77,205517.15,195730.61,993.77,96781.93,39445.64,993.77,96781.93,20207.81,993.77,96781.93,6021.93,993.77,96781.93,15304.05,993.77,7856,74,79,73,820
995.24,206196.65,182550.25,995.24,206196.65,250336.61,995.24,206196.65,174037.54,995.24,206196.65,195792.23,995.24,97579.14,39389.74,995.24,97579.14,20366.29,995.24,97579.14,6028.76,995.24,97579.14,15330.67,995.24,7664,68,80,74,794
996.71,207208.33,183676.78,996.71,207208.33,251656.8,996.71,207208.33,174852.46,996.71,207208.33,198057.17,996.71,97602.93,39550,996.71,97602.93,20584.5,996.71,97602.93,6056.82,996.71,97602.93,15611.84,996.71,7408,69,74,71,772
998.18,207065.66,182665.12,998.18,207065.66,253155.56,998.18,207065.66,173853.82,998.18,207065.66,197237.66,998.18,98325.66,39787.03,998.18,98325.66,20434.43,998.18,98325.66,6100.28,998.18,98325.66,15566.23,998.18,7136,68,70,66,746
999.64,208538.14,183838.19,999.64,208538.14,253350.9,999.64,208538.14,175369.63,999.64,208538.14,196893.87,999.64,97811.57,39798.33,999.64,97811.57,20647.72,999.64,97811.57,6128.82,999.64,97811.57,15594.96,999.64,6816,69,70,67,716
1001.11,206976.14,182883.68,1001.11,206976.14,251875.73,1001.11,206976.14,174852.86,1001.11,206976.14,197120.13,1001.11,97571.81,39856.92,1001.11,97571.81,20381.38,1001.11,97571.81,6098.24,1001.11,97571.81,15399.26,1001.11,6608,62,65,61,680
1002.57,205655.69,181037.6,1002.57,205655.69,250346.98,1002.57,205655.69,174220.29,1002.57,205655.69,196565.94,1002.57,96835.86,39541.31,1002.57,96835.86,20308.63,1002.57,96835.86,6052.24,1002.57,96835.86,15399.59,1002.57,6320,61,63,64,664
1004.03,202666.12,179841.58,1004.03,202666.12,247921.66,1004.03,202666.12,171577.53,1004.03,202666.12,194402.06,1004.03,96323.6,38641.45,1004.03,96323.6,20090.75,1004.03,96323.6,6020.23,1004.03,96323.6,15260.57,1004.03,6064,58,61,59,626
1005.49,205064.9,180555.15,1005.49,205064.9,248773.95,1005.49,205064.9,172793.73,1005.49,205064.9,194035.51,1005.49,95859.55,39188.78,1005.49,95859.55,20249.97,1005.49,95859.55,6045.85,1005.49,95859.55,15588.1,1005.49,5824,58,59,58,608
1006.95,204533.21,179870.16,1006.95,204533.21,248756.61,1006.95,204533.21,172641.34,1006.95,204533.21,194327.81,1006.95,97022.1,39690.86,1006.95,97022.1,20377.68,1006.95,97022.1,6044.87,1006.95,97022.1,15435.33,1006.95,5584,56,60,52,588
1008.41,204635.87,180871.71,1008.41,204635.87,249083.67,1008.41,204635.87,171630.09,1008.41,204635.87,194954.18,1008.41,96298.01,39652.12,1008.41,96298.01,20534.13,1008.41,96298.01,6038.29,1008.41,96298.01,15420.27,1008.41,5424,55,58,56,566
1009.86,206083.98,179522.04,1009.86,206083.98,249590.59,1009.86,206083.98,172652.58,1009.86,206083.98,193718.94,1009.86,97870.16,39278.99,1009.86,97870.16,20375.98,1009.86,97870.16,6096.43,1009.86,97870.16,15466.1,1009.86,5200,50,55,51,550
1011.32,204535.47,181756.58,1011.32,204535.47,247720.46,1011.32,204535.47,171316.25,1011.32,204535.47,195044.27,1011.32,98224.96,39256,1011.32,98224.96,20562.66,1011.32,98224.96,6054.09,1011.32,98224.96,15634.42,1011.32,4992,50,52,50,522
1012.77,205612.61,183812.71,1012.77,205612.61,248716.93,1012.77,205612.61,173903.67,1012.77,205612.61,195208.11,1012.77,96678.5,39518.22,1012.77,96678.5,20376.58,1012.77,96678.5,6064.46,1012.77,96678.5,15436.8,1012.77,4816,49,51,48,506
1014.22,202635.9,180120.8,1014.22,202635.9,248177.8,1014.22,202635.9,171421.78,1014.22,202635.9,192913.47,1014.22,96200.02,39654.97,1014.22,96200.02,20102.87,1014.22,96200.02,6058.4,1014.22,96200.02,15421.38,1014.22,4592,45,48,45,480
1015.67,205747.78,180695.59,1015.67,205747.78,249988.88,1015.67,205747.78,173233.24,1015.67,205747.78,194554.25,1015.67,98197.16,40154.27,1015.67,98197.16,20362.59,1015.67,98197.16,6042.17,1015.67,98197.16,15604.98,1015.67,4432,46,50,46,468
1017.11,203051.99,179750.94,1017.11,203051.99,249099.29,1017.11,203051.99,172538.71,1017.11,203051.99,193065.82,1017.11,96772.91,39264.42,1017.11,96772.91,20623.73,1017.11,96772.91,6073.09,1017.11,96772.91,15765.26,1017.11,4288,42,46,39,452
1018.56,203510.7,178860.11,1018.56,203510.7,247652.46,1018.56,203510.7,171407.6,1018.56,203510.7,194911.66,1018.56,96711.18,39096.01,1018.56,96711.18,20268.19,1018.56,96711.18,6095.89,1018.56,96711.18,15741.29,1018.56,4144,44,45,46,438
1020,202979.18,179169.3,1020,202979.18,246432.2,1020,202979.18,170240.6,1020,202979.18,192859.98,1020,97484.14,39723.71,1020,97484.14,20076.58,1020,97484.14,6039.08,1020,97484.14,15889.49,1020,3952,40,42,37,418
1021.44,203003.06,178170.88,1021.44,203003.06,249563.4,1021.44,203003.06,171342.03,1021.44,203003.06,191828.58,1021.44,97009.43,39116.71,1021.44,97009.43,20564.21,1021.44,97009.43,6091.03,1021.44,97009.43,15646.68,1021.44,3824,38,42,39,406
1022.88,201815.45,177313.89,1022.88,201815.45,246949.89,1022.88,201815.45,170866.11,1022.88,201815.45,194722.89,1022.88,98380.6,39445.05,1022.88,98380.6,20534.63,1022.88,98380.6,6003.77,1022.88,98380.6,15662.01,1022.88,3680,40,42,34,386
1024.32,203501.8,178814.7,1024.32,203501.8,246203.82,1024.32,203501.8,172809.72,1024.32,203501.8,192826.29,1024.32,95950.21,38905.18,1024.32,95950.21,20049.3,1024.32,95950.21,6086.39,1024.32,95950.21,15395,1024.32,3536,35,40,36,368
1025.75,200695.35,181317.86,1025.75,200695.35,246370.84,1025.75,200695.35,170937.07,1025.75,200695.35,192390.71,1025.75,98737.12,40143.12,1025.75,98737.12,20445.56,1025.75,98737.12,6015.23,1025.75,98737.12,16206.85,1025.75,3392,36,38,34,356
1027.18,201499.88,180630.25,1027.18,201499.88,246117.71,1027.18,201499.88,169835.61,1027.18,201499.88,192864.17,1027.18,97906.2,39628.7,1027.18,97906.2,19943.86,1027.18,97906.2,5957.26,1027.18,97906.2,15152.15,1027.18,3248,35,35,31,342
1028.61,205138.22,178185.75,1028.61,205138.22,247812.96,1028.61,205138.22,170698.96,1028.61,205138.22,191661.99,1028.61,94893.95,38868.99,1028.61,94893.95,20506.74,1028.61,94893.95,6031.39,1028.61,94893.95,15413.56,1028.61,3232,33,35,34,336
1030.04,203418.33,178573.35,1030.04,203418.33,245344.25,1030.04,203418.33,172362.1,1030.04,203418.33,190219.43,1030.04,99143.62,40049.54,1030.04,99143.62,20444.87,1030.04,99143.62,6056.44,1030.04,99143.62,15683.74,1030.04,3024,33,31,34,322
1031.47,204213.95,179998.85,1031.47,204213.95,247801.11,1031.47,204213.95,171927.16,1031.47,204213.95,196142.25,1031.47,97077.07,39237.74,1031.47,97077.07,20200.17,1031.47,97077.07,6067.32,1031.47,97077.07,15985.74,1031.47,2976,27,32,31,310
1032.89,201461.29,177118.05,1032.89,201461.29,247629.5,1032.89,201461.29,172081.52,1032.89,201461.29,193067.07,1032.89,98478.9,38968.64,1032.89,98478.9,20541.61,1032.89,98478.9,6117.17,1032.89,98478.9,15859.33,1032.89,2784,29,31,29,300
1034.31,201531.92,176448.55,1034.31,201531.92,246509,1034.31,201531.92,169529,1034.31,201531.92,193747.43,1034.31,95489.66,39943.39,1034.31,95489.66,20439.78,1034.31,95489.66,6007.11,1034.31,95489.66,15602.88,1034.31,2752,30,31,28,286
1035.73,201187.4,178632.76,1035.73,201187.4,247198.87,1035.73,201187.4,171415.28,1035.73,201187.4,194872.1,1035.73,97930.67,40534.22,1035.73,97930.67,20753.52,1035.73,97930.67,6080.13,1035.73,97930.67,15565.14,1035.73,2640,28,30,28,284
1037.14,200397.93,178131.49,1037.14,200397.93,246786.34,1037.14,200397.93,168853.81,1037.14,200397.93,192975.79,1037.14,99723.74,39685.98,1037.14,99723.74,20182.19,1037.14,99723.74,6105.54,1037.14,99723.74,15942.23,1037.14,2496,29,28,23,270
1038.55,201429.99,172654.28,1038.55,201429.99,241715.99,1038.55,201429.99,166899.13,1038.55,201429.99,191838.09,1038.55,98379.07,40119.13,1038.55,98379.07,20408.42,1038.55,98379.07,6017.87,1038.55,98379.07,16047.65,1038.55,2512,25,32,27,266
1039.96,203177.21,178278.04,1039.96,203177.21,246003.78,1039.96,203177.21,169314.34,1039.96,203177.21,191225.61,1039.96,96959.47,38424.68,1039.96,96959.47,20828.33,1039.96,96959.47,5880.41,1039.96,96959.47,15800.8,1039.96,2448,22,26,24,252
1041.37,200615.3,183035.6,1041.37,200615.3,247149.77,1041.37,200615.3,168558.21,1041.37,200615.3,191308.4,1041.37,98220.15,40180.97,1041.37,98220.15,20462.53,1041.37,98220.15,6045.75,1041.37,98220.15,16370.02,1041.37,2304,27,25,27,244
1042.78,201480.51,178974.71,1042.78,201480.51,246492.12,1042.78,201480.51,171472.78,1042.78,201480.51,189691.76,1042.78,96086.36,39519.39,1042.78,96086.36,19953.42,1042.78,96086.36,6102.26,1042.78,96086.36,15885.25,1042.78,2240,23,22,23,238
1044.18,202068.6,177642.73,1044.18,202068.6,245369.02,1044.18,202068.6,169870.86,1044.18,202068.6,192076.2,1044.18,98821.64,39690.66,1044.18,98821.64,21060.35,1044.18,98821.64,6125.73,1044.18,98821.64,15997.76,1044.18,2144,23,26,25,226
1045.58,197821.58,178382.46,1045.58,197821.58,242417.2,1045.58,197821.58,166947.69,1045.58,197821.58,187530.28,1045.58,99527.68,39811.07,1045.58,99527.68,20320.24,1045.58,99527.68,6013.13,1045.58,99527.68,16173.25,1045.58,2096,21,24,24,222
1046.97,201080.47,174904.31,1046.97,201080.47,245104,1046.97,201080.47,171334.83,1046.97,201080.47,187992.39,1046.97,98550.86,38991.86,1046.97,98550.86,19495.93,1046.97,98550.86,6105.87,1046.97,98550.86,16282.32,1046.97,2032,24,21,21,214
1048.36,198272.93,175161.36,1048.36,198272.93,244496.06,1048.36,198272.93,167862.97,1048.36,198272.93,190974.54,1048.36,96330.52,40962.98,1048.36,96330.52,20931.63,1048.36,96330.52,6245.73,1048.36,96330.52,16430.21,1048.36,1904,22,17,19,208
1049.75,199577.22,177828.42,1049.75,199577.22,248192.18,1049.75,199577.22,171431.71,1049.75,199577.22,191901.17,1049.75,95748.89,40123.35,1049.75,95748.89,20061.67,1049.75,95748.89,6098.29,1049.75,95748.89,15730.18,1049.75,1872,21,25,20,196
1051.14,204282.91,176426.15,1051.14,204282.91,246731.31,1051.14,204282.91,171120.1,1051.14,204282.91,194997.32,1051.14,104046.89,39980.98,1051.14,104046.89,20472.19,1051.14,104046.89,6021.23,1051.14,104046.89,16618.6,1051.14,1808,18,20,18,198
1052.52,204862.09,177728.04,1052.52,204862.09,242849.76,1052.52,204862.09,172301.23,1052.52,204862.09,191295.07,1052.52,96921.39,39160.16,1052.52,96921.39,20559.08,1052.52,96921.39,6179.96,1052.52,96921.39,15908.81,1052.52,1728,15,20,16,186
1053.9,200290.88,177880.71,1053.9,200290.88,238108.04,1053.9,200290.88,166675.63,1053.9,200290.88,187685.16,1053.9,98723.43,39692.93,1053.9,98723.43,21118.67,1053.9,98723.43,5979.38,1053.9,98723.43,16793.16,1053.9,1712,20,19,19,190
1055.28,202139.37,177417.29,1055.28,202139.37,245766.57,1055.28,202139.37,165783.37,1055.28,202139.37,187596.97,1055.28,100680.53,40802.11,1055.28,100680.53,19871.16,1055.28,100680.53,5961.35,1055.28,100680.53,15896.93,1055.28,1632,21,18,19,172
1056.65,196688.3,171163.87,1056.65,196688.3,237227.11,1056.65,196688.3,165158.12,1056.65,196688.3,187679.68,1056.65,99509.16,38272.75,1056.65,99509.16,20503.26,1056.65,99509.16,6150.98,1056.65,99509.16,15855.86,1056.65,1600,19,21,18,174
1058.02,203242.74,176664.84,1058.02,203242.74,247018.1,1058.02,203242.74,173538.03,1058.02,203242.74,189172.09,1058.02,98840.03,38749.78,1058.02,98840.03,20217.28,1058.02,98840.03,6177.5,1058.02,98840.03,16005.34,1058.02,1536,15,15,18,166
1059.39,201181.76,175222.82,1059.39,201181.76,246609.89,1059.39,201181.76,170355.52,1059.39,201181.76,194692.02,1059.39,96983.24,39255.12,1059.39,96983.24,20782.12,1059.39,96983.24,5844.97,1059.39,96983.24,16741.15,1059.39,1520,16,15,17,160
1060.75,202452.04,182538.72,1060.75,202452.04,245597.55,1060.75,202452.04,165944.29,1060.75,202452.04,192495.38,1060.75,100059.87,40988.38,1060.75,100059.87,20795.58,1060.75,100059.87,6253.74,1060.75,100059.87,16274.8,1060.75,1440,16,17,15,156
1062.11,205361.47,179256.2,1062.11,205361.47,252350.96,1062.11,205361.47,174035.15,1062.11,205361.47,196659.72,1062.11,95669.28,40475.47,1062.11,95669.28,20237.73,1062.11,95669.28,5979.33,1062.11,95669.28,16864.78,1062.11,1408,16,16,15,152
1063.46,197571.21,171344.94,1063.46,197571.21,243030.07,1063.46,197571.21,169596.52,1063.46,197571.21,190577.54,1063.46,97402.83,37604.89,1063.46,97402.83,20960.1,1063.46,97402.83,5856.5,1063.46,97402.83,16028.31,1063.46,1424,15,16,11,154
1064.81,198959.31,175865.82,1064.81,198959.31,248699.14,1064.81,198959.31,166983.71,1064.81,198959.31,188300.78,1064.81,101368.3,41060.58,1064.81,101368.3,20851.07,1064.81,101368.3,6255.32,1064.81,101368.3,16680.86,1064.81,1360,15,15,19,150
1066.16,196447.09,168130.39,1066.16,196447.09,242461.73,1066.16,196447.09,171669.98,1066.16,196447.09,184058.54,1066.16,103218.94,39997.34,1066.16,103218.94,20643.79,1066.16,103218.94,5886.7,1066.16,103218.94,16773.08,1066.16,1408,14,13,12,144
1067.5,205563.93,183539.23,1067.5,205563.93,245942.56,1067.5,205563.93,163349.91,1067.5,205563.93,198222.36,1067.5,100231.93,40224.65,1067.5,100231.93,20442.04,1067.5,100231.93,5852.36,1067.5,100231.93,16155.8,1067.5,1264,14,16,15,146
1068.84,205310.94,181046.92,1068.84,205310.94,246373.13,1068.84,205310.94,167981.68,1068.84,205310.94,188512.78,1068.84,102437.7,40712.42,1068.84,102437.7,20027.88,1068.84,102437.7,6238.19,1068.84,102437.7,15102.99,1068.84,1344,13,16,14,140
1070.17,201997.86,177683.3,1070.17,201997.86,239404.87,1070.17,201997.86,172072.25,1070.17,201997.86,190775.76,1070.17,95732.46,40553.33,1070.17,95732.46,19279.45,1070.17,95732.46,6066.38,1070.17,95732.46,16287.81,1070.17,1264,14,12,15,138
1071.5,198590.08,170220.07,1071.5,198590.08,242090.76,1071.5,198590.08,166437.4,1071.5,198590.08,183459.4,1071.5,104446.04,39854.41,1071.5,104446.04,20614.35,1071.5,104446.04,5926.63,1071.5,104446.04,15804.33,1071.5,1264,15,14,17,132
1072.83,201900.52,180126.94,1072.83,201900.52,243468.28,1072.83,201900.52,170229.85,1072.83,201900.52,193982.86,1072.83,97088.36,40101.71,1072.83,97088.36,20754.39,1072.83,97088.36,6243.91,1072.83,97088.36,17236.7,1072.83,1232,13,14,11,136
1074.15,196186.07,182028.32,1074.15,196186.07,244726.96,1074.15,196186.07,163825.48,1074.15,196186.07,188095.93,1074.15,96234.34,38062.84,1074.15,96234.34,19031.42,1074.15,96234.34,6014.65,1074.15,96234.34,16517.84,1074.15,1232,14,17,13,132
1075.47,197839.87,168988.22,1075.47,197839.87,239056.5,1075.47,197839.87,162805.72,1075.47,197839.87,187535.71,1075.47,96814.4,38872.45,1075.47,96814.4,20169.67,1075.47,96814.4,5867.54,1075.47,96814.4,16869.18,1075.47,1216,15,16,13,126
1076.78,199565.34,172256.4,1076.78,199565.34,243679.78,1076.78,199565.34,165954.33,1076.78,199565.34,178558.46,1076.78,98917,42610.4,1076.78,98917,19402.95,1076.78,98917,6087.2,1076.78,98917,15598.45,1076.78,1104,10,14,10,128
1078.08,204856.48,176220.63,1078.08,204856.48,246708.88,1078.08,204856.48,169612.36,1078.08,204856.48,193842.69,1078.08,100390.54,39999.36,1078.08,100390.54,19999.68,1078.08,100390.54,5882.26,1078.08,100390.54,16078.17,1078.08,1104,12,13,12,120
1079.39,198687.78,176363.31,1079.39,198687.78,247801.61,1079.39,198687.78,169665.97,1079.39,198687.78,191990.44,1079.39,103580.83,40461.26,1079.39,103580.83,19826.02,1079.39,103580.83,6574.95,1079.39,103580.83,16993.73,1079.39,1136,14,13,15,124
1080.68,197476.05,181402.42,1080.68,197476.05,236512.02,1080.68,197476.05,165328.79,1080.68,197476.05,190587.35,1080.68,108490.64,40273.04,1080.68,108490.64,21369.37,1080.68,108490.64,5856.03,1080.68,108490.64,16848.93,1080.68,1040,9,11,11,110
